id,camera_path,device,viewport,timestep,quad_tess,geo_quad,stpa,quad_inst,poly_tess,umap_x,umap_y,seq
63,diagonal_x,NVIDIA Quadro M6000 24GB,512 512,79,8013.8479,8354.4981,523.722,5529.9947,3308.4538,3.220886,1.0170273,6
64,diagonal_x,NVIDIA Quadro M6000 24GB,512 512,89,9917.4865,10584.2506,10559.2161,5517.3023,3722.2321,1.1895885,2.4422586,6
65,diagonal_x,NVIDIA Quadro M6000 24GB,512 512,99,11941.154,12996.465,592.6804,5614.4448,4156.6906,6.088911,1.2705528,6
66,diagonal_x,NVIDIA TITAN X (Pascal),1024 1024,0,7235.4712,6051.5105,6050.9246,8350.0334,4283.756,5.3793826,6.2611227,7
67,diagonal_x,NVIDIA TITAN X (Pascal),1024 1024,9,7129.8198,5596.8479,5583.3482,7878.4823,4209.3211,5.0461993,5.9698606,7
68,diagonal_x,NVIDIA TITAN X (Pascal),1024 1024,19,7344.3008,5167.8518,5155.0643,8275.9534,4156.9671,5.454806,5.82744,7
69,diagonal_x,NVIDIA TITAN X (Pascal),1024 1024,29,7027.2094,5140.6481,5141.071,8278.1457,4138.5247,6.547451,5.2432585,7
70,diagonal_x,NVIDIA TITAN X (Pascal),1024 1024,39,7349.4826,5087.091,5090.4056,8347.8029,4088.4412,6.2913947,3.8532865,7
71,diagonal_x,NVIDIA TITAN X (Pascal),1024 1024,49,6384.0654,4922.4226,4921.6474,6877.9575,3970.0184,5.2692227,2.6603296,7
72,diagonal_x,NVIDIA TITAN X (Pascal),1024 1024,59,5976.2861,5195.7769,5279.1621,6467.3013,3906.0059,4.6557045,2.8399096,7
73,diagonal_x,NVIDIA TITAN X (Pascal),1024 1024,69,12680.0568,10974.5391,10974.5391,12230.9198,5278.7162,7.3193917,2.5424633,7
74,diagonal_x,NVIDIA TITAN X (Pascal),1024 1024,79,11763.5987,10678.2846,188.9816,10976.4665,5237.1376,6.7472367,2.1166258,7
75,diagonal_x,NVIDIA TITAN X (Pascal),1024 1024,89,13210.7377,13975.8497,13760.4579,12060.9803,5613.4363,7.2775626,2.3990726,7
76,diagonal_x,NVIDIA TITAN X (Pascal),1024 1024,99,19531.25,20994.2896,213.3433,13963.3601,6220.7624,6.4912434,2.9262688,7
77,diagonal_x,NVIDIA TITAN X (Pascal),2048 2048,0,7210.4292,5034.2328,5050.097,8069.7224,4095.1383,4.220992,6.2329316,8
78,diagonal_x,NVIDIA TITAN X (Pascal),2048 2048,9,7128.1934,4987.6307,4988.825,7629.3945,4069.2753,4.4148626,5.9852343,8
79,diagonal_x,NVIDIA TITAN X (Pascal),2048 2048,19,6555.4856,4922.4226,4932.9124,7076.5399,3986.2236,3.9620516,5.0631833,8
80,diagonal_x,NVIDIA TITAN X (Pascal),2048 2048,29,5613.4363,4606.0874,4606.4269,5993.4791,3829.4222,4.4740973,3.567832,8
81,diagonal_x,NVIDIA TITAN X (Pascal),2048 2048,39,4462.3733,3859.4541,3860.1692,4542.8115,3355.7047,3.1450508,2.8604074,8
82,diagonal_x,NVIDIA TITAN X (Pascal),2048 2048,49,2959.2803,2799.4267,2814.0477,2950.8971,2529.7499,2.7100863,0.9424068,8
83,diagonal_x,NVIDIA TITAN X (Pascal),2048 2048,59,2328.614,2303.553,2319.712,2314.3862,2086.7417,2.0042043,0.08189692,8
84,diagonal_x,NVIDIA TITAN X (Pascal),2048 2048,69,7939.5325,8176.3475,8205.3302,7513.8254,4639.9406,5.146843,2.388486,8
85,diagonal_x,NVIDIA TITAN X (Pascal),2048 2048,79,5458.9921,5519.7386,47.7676,5308.3064,3815.163,3.404384,0.7876954,8
86,diagonal_x,NVIDIA TITAN X (Pascal),2048 2048,89,6829.8547,6758.9488,6829.8547,6560.3023,4138.5247,4.089183,1.3302882,8
87,diagonal_x,NVIDIA TITAN X (Pascal),2048 2048,99,19385.8561,21001.3441,53.8811,13954.0076,5678.7207,6.336448,2.83523,8
88,diagonal_x,NVIDIA TITAN X (Pascal),512 512,0,9128.0853,9085.6229,9212.8538,10282.9878,5252.1008,7.617521,4.1267333,9
89,diagonal_x,NVIDIA TITAN X (Pascal),512 512,9,8278.1457,8207.4852,8206.4076,9303.3641,5103.7073,7.818742,4.313149,9
90,diagonal_x,NVIDIA TITAN X (Pascal),512 512,19,7752.4188,7294.5845,7261.5313,8725.3944,4895.817,7.9024205,4.170685,9
91,diagonal_x,NVIDIA TITAN X (Pascal),512 512,29,7571.169,6576.8705,6621.4641,8571.0368,4673.2466,7.529916,3.4653518,9
92,diagonal_x,NVIDIA TITAN X (Pascal),512 512,39,7078.1427,5937.6781,5885.1224,7823.257,4500.9362,6.708848,2.704326,9
93,diagonal_x,NVIDIA TITAN X (Pascal),512 512,49,7427.2133,5954.6494,6047.9969,8567.512,4302.6298,7.010941,2.3712978,9
94,diagonal_x,NVIDIA TITAN X (Pascal),512 512,59,8419.7764,7661.1915,7691.3611,9530.3446,4607.106,6.663021,1.8142027,9
95,diagonal_x,NVIDIA TITAN X (Pascal),512 512,69,12207.0312,11162.7076,11101.2433,11636.5667,5369.4158,7.095183,2.8246546,9
96,diagonal_x,NVIDIA TITAN X (Pascal),512 512,79,12682.6299,11236.9651,716.8099,12366.4424,5384.2178,6.6262116,2.0183342,9
97,diagonal_x,NVIDIA TITAN X (Pascal),512 512,89,16284.5232,16604.6759,16837.2845,13664.1889,5779.0106,7.1224256,3.3266394,9
98,diagonal_x,NVIDIA TITAN X (Pascal),512 512,99,19367.8339,20777.9255,824.1034,13988.3617,6261.2703,6.4520855,2.8959541,9
99,diagonal_x,NVIDIA TITAN Xp,1024 1024,0,6734.9138,5644.8699,5744.4853,7287.7799,4521.1227,4.645347,5.530752,10
100,diagonal_x,NVIDIA TITAN Xp,1024 1024,9,6809.0206,5425.3472,5456.609,7455.5648,4438.9205,4.7940726,5.5821733,10
101,diagonal_x,NVIDIA TITAN Xp,1024 1024,19,6857.5817,5126.7328,5153.3641,7812.5,4398.9302,4.8332233,5.6826224,10
102,diagonal_x,NVIDIA TITAN Xp,1024 1024,29,7233.7963,5154.2141,5166.9974,8070.7645,4379.204,6.789459,4.895232,10
103,diagonal_x,NVIDIA TITAN Xp,1024 1024,39,7265.7522,5222.2594,5222.2594,8004.6107,4350.5499,6.2183337,3.6634383,10
104,diagonal_x,NVIDIA TITAN Xp,1024 1024,49,6467.3013,4998.0008,5008.0128,6925.9752,4191.2554,5.386503,2.5922081,10
105,diagonal_x,NVIDIA TITAN Xp,1024 1024,59,6144.3177,5455.6564,5440.4596,6643.2823,4130.3199,4.8001475,2.7151892,10
106,diagonal_x,NVIDIA TITAN Xp,1024 1024,69,13020.8333,11160.7143,11097.3011,12077.2947,5628.6023,7.5420356,2.5829818,10
107,diagonal_x,NVIDIA TITAN Xp,1024 1024,79,12361.5506,10850.6944,201.8335,11099.2719,5564.9541,6.850557,2.182342,10
108,diagonal_x,NVIDIA TITAN Xp,1024 1024,89,14275.9251,14256.3869,14361.2132,11936.5928,5441.4069,7.3387527,2.287081,10
109,diagonal_x,NVIDIA TITAN Xp,1024 1024,99,20345.0521,22007.0423,227.9556,13950.8929,6622.1657,6.42412,2.9856453,10
