id,timestep,version,method,selfTime,totalTime,invocationCount,ncss,ccn,javadocCount,umap_x,umap_y,seq
0,0,(0) #eb5b11a2,"org.apache.commons.lang3.AnnotationUtils.annotationArrayMemberEquals (java.lang.annotation.Annotation[], java.lang.annotation.Annotation[])",8.2,1158.6,4.0,7.0,6.0,1.0,13.367551,0.6006256,1
1,2,(2) #6f03c0ce,"org.apache.commons.lang3.AnnotationUtils.annotationArrayMemberEquals (java.lang.annotation.Annotation[], java.lang.annotation.Annotation[])",11.6,1782.0,4.0,7.0,6.0,1.0,12.436256,-0.019242948,1
2,3,(3) #d0650d1a,"org.apache.commons.lang3.AnnotationUtils.annotationArrayMemberEquals (java.lang.annotation.Annotation[], java.lang.annotation.Annotation[])",11.8,1796.0,4.0,7.0,6.0,1.0,12.5339775,0.036222916,1
3,4,(4) #99900ae0,"org.apache.commons.lang3.AnnotationUtils.annotationArrayMemberEquals (java.lang.annotation.Annotation[], java.lang.annotation.Annotation[])",11.6,1455.6,4.0,7.0,6.0,1.0,13.161798,0.6169173,1
4,5,(5) #f643b4fa,"org.apache.commons.lang3.AnnotationUtils.annotationArrayMemberEquals (java.lang.annotation.Annotation[], java.lang.annotation.Annotation[])",6.8,1528.0,4.0,7.0,6.0,1.0,13.044777,0.6546451,1
5,6,(6) #23108b1b,"org.apache.commons.lang3.AnnotationUtils.annotationArrayMemberEquals (java.lang.annotation.Annotation[], java.lang.annotation.Annotation[])",5.8,1264.4,4.0,7.0,6.0,1.0,13.19537,0.74696076,1
6,7,(7) #9c506279,"org.apache.commons.lang3.AnnotationUtils.annotationArrayMemberEquals (java.lang.annotation.Annotation[], java.lang.annotation.Annotation[])",7.2,1334.8,4.0,7.0,6.0,1.0,13.248887,0.6796324,1
7,8,(8) #e8300276,"org.apache.commons.lang3.AnnotationUtils.annotationArrayMemberEquals (java.lang.annotation.Annotation[], java.lang.annotation.Annotation[])",8.6,1638.0,4.0,7.0,6.0,1.0,12.8852,0.41648635,1
8,9,(9) #fb7784fa,"org.apache.commons.lang3.AnnotationUtils.annotationArrayMemberEquals (java.lang.annotation.Annotation[], java.lang.annotation.Annotation[])",5.8,1286.0,4.0,7.0,6.0,1.0,13.216974,0.71398425,1
9,10,(10) #e3076f92,"org.apache.commons.lang3.AnnotationUtils.annotationArrayMemberEquals (java.lang.annotation.Annotation[], java.lang.annotation.Annotation[])",7.0,1572.0,4.0,7.0,6.0,1.0,13.084853,0.6525799,1
10,11,(11) #04c8de23,"org.apache.commons.lang3.AnnotationUtils.annotationArrayMemberEquals (java.lang.annotation.Annotation[], java.lang.annotation.Annotation[])",8.2,2152.0,4.0,7.0,6.0,1.0,12.087585,-1.1176244,1
11,12,(12) #bc91bedd,"org.apache.commons.lang3.AnnotationUtils.annotationArrayMemberEquals (java.lang.annotation.Annotation[], java.lang.annotation.Annotation[])",6.0,1572.8,4.0,7.0,6.0,1.0,12.966506,0.66562074,1
12,13,(13) #2f0beab7,"org.apache.commons.lang3.AnnotationUtils.annotationArrayMemberEquals (java.lang.annotation.Annotation[], java.lang.annotation.Annotation[])",6.2,1229.8,4.0,7.0,6.0,1.0,12.95063,0.72846156,1
13,14,(14) #80bd3fdb,"org.apache.commons.lang3.AnnotationUtils.annotationArrayMemberEquals (java.lang.annotation.Annotation[], java.lang.annotation.Annotation[])",5.4,1152.4,4.0,7.0,6.0,1.0,12.933218,0.48207957,1
14,15,(15) #03c16e85,"org.apache.commons.lang3.AnnotationUtils.annotationArrayMemberEquals (java.lang.annotation.Annotation[], java.lang.annotation.Annotation[])",6.6,1580.0,4.0,7.0,6.0,1.0,12.783046,0.5921343,1
15,16,(16) #ff10b1ad,"org.apache.commons.lang3.AnnotationUtils.annotationArrayMemberEquals (java.lang.annotation.Annotation[], java.lang.annotation.Annotation[])",7.0,1438.0,4.0,7.0,6.0,1.0,13.293735,0.6796653,1
16,17,(17) #a93703d0,"org.apache.commons.lang3.AnnotationUtils.annotationArrayMemberEquals (java.lang.annotation.Annotation[], java.lang.annotation.Annotation[])",8.8,1818.0,4.0,7.0,6.0,1.0,12.496827,-0.02109076,1
17,0,(0) #eb5b11a2,"org.apache.commons.lang3.AnnotationUtils.arrayMemberEquals (Class, Object, Object)",729.6,1834.0,96.0,20.0,19.0,1.0,4.4975896,-15.998738,2
18,2,(2) #6f03c0ce,"org.apache.commons.lang3.AnnotationUtils.arrayMemberEquals (Class, Object, Object)",738.6,2198.0,98.8,20.0,19.0,1.0,4.4812093,-16.100739,2
19,3,(3) #d0650d1a,"org.apache.commons.lang3.AnnotationUtils.arrayMemberEquals (Class, Object, Object)",670.4,2352.0,80.8,20.0,19.0,1.0,4.829929,-15.869442,2
20,4,(4) #99900ae0,"org.apache.commons.lang3.AnnotationUtils.arrayMemberEquals (Class, Object, Object)",778.0,2100.0,94.8,20.0,19.0,1.0,4.499382,-16.099438,2
21,5,(5) #f643b4fa,"org.apache.commons.lang3.AnnotationUtils.arrayMemberEquals (Class, Object, Object)",691.2,2016.0,92.8,20.0,19.0,1.0,4.7987757,-16.075222,2
22,6,(6) #23108b1b,"org.apache.commons.lang3.AnnotationUtils.arrayMemberEquals (Class, Object, Object)",750.2,2098.0,104.8,20.0,19.0,1.0,4.4153337,-16.128176,2
23,7,(7) #9c506279,"org.apache.commons.lang3.AnnotationUtils.arrayMemberEquals (Class, Object, Object)",695.0,1954.0,94.4,20.0,19.0,1.0,4.515295,-16.091211,2
24,8,(8) #e8300276,"org.apache.commons.lang3.AnnotationUtils.arrayMemberEquals (Class, Object, Object)",820.8,2274.0,96.0,20.0,19.0,1.0,4.0918508,-16.20739,2
25,9,(9) #fb7784fa,"org.apache.commons.lang3.AnnotationUtils.arrayMemberEquals (Class, Object, Object)",802.0,1950.0,102.8,20.0,19.0,1.0,4.4156632,-16.175154,2
26,10,(10) #e3076f92,"org.apache.commons.lang3.AnnotationUtils.arrayMemberEquals (Class, Object, Object)",889.2,2396.0,105.6,20.0,19.0,1.0,3.861372,-16.27598,2
27,11,(11) #04c8de23,"org.apache.commons.lang3.AnnotationUtils.arrayMemberEquals (Class, Object, Object)",903.0,2766.0,98.0,20.0,19.0,1.0,3.7073133,-16.245895,2
28,12,(12) #bc91bedd,"org.apache.commons.lang3.AnnotationUtils.arrayMemberEquals (Class, Object, Object)",690.4,2158.0,93.2,20.0,19.0,1.0,4.580633,-16.068943,2
29,13,(13) #2f0beab7,"org.apache.commons.lang3.AnnotationUtils.arrayMemberEquals (Class, Object, Object)",653.2,1848.0,98.0,20.0,19.0,1.0,4.9187655,-16.119783,2
30,14,(14) #80bd3fdb,"org.apache.commons.lang3.AnnotationUtils.arrayMemberEquals (Class, Object, Object)",604.0,1698.0,96.4,20.0,19.0,1.0,5.042873,-15.903731,2
31,15,(15) #03c16e85,"org.apache.commons.lang3.AnnotationUtils.arrayMemberEquals (Class, Object, Object)",607.6,1986.0,93.6,20.0,19.0,1.0,5.067943,-15.729699,2
32,16,(16) #ff10b1ad,"org.apache.commons.lang3.AnnotationUtils.arrayMemberEquals (Class, Object, Object)",821.2,2318.0,106.0,20.0,19.0,1.0,4.233613,-16.280006,2
33,17,(17) #a93703d0,"org.apache.commons.lang3.AnnotationUtils.arrayMemberEquals (Class, Object, Object)",810.2,2516.0,86.4,20.0,19.0,1.0,4.325775,-16.061863,2
34,0,(0) #eb5b11a2,"org.apache.commons.lang3.AnnotationUtils.arrayMemberHash (Class, Object)",159.6,159.6,46.0,18.0,17.0,1.0,23.377613,-10.953575,3
35,2,(2) #6f03c0ce,"org.apache.commons.lang3.AnnotationUtils.arrayMemberHash (Class, Object)",187.2,187.2,46.0,18.0,17.0,1.0,22.943272,-10.705775,3
36,3,(3) #d0650d1a,"org.apache.commons.lang3.AnnotationUtils.arrayMemberHash (Class, Object)",153.2,153.2,46.0,18.0,17.0,1.0,23.252588,-10.8179455,3
37,4,(4) #99900ae0,"org.apache.commons.lang3.AnnotationUtils.arrayMemberHash (Class, Object)",129.0,129.0,46.0,18.0,17.0,1.0,23.027494,-10.850834,3
38,5,(5) #f643b4fa,"org.apache.commons.lang3.AnnotationUtils.arrayMemberHash (Class, Object)",139.6,139.6,46.0,18.0,17.0,1.0,23.18935,-11.043381,3
39,6,(6) #23108b1b,"org.apache.commons.lang3.AnnotationUtils.arrayMemberHash (Class, Object)",179.6,179.6,46.0,18.0,17.0,1.0,23.089525,-10.963481,3
40,7,(7) #9c506279,"org.apache.commons.lang3.AnnotationUtils.arrayMemberHash (Class, Object)",166.6,166.6,46.0,18.0,17.0,1.0,23.170904,-10.953023,3
41,8,(8) #e8300276,"org.apache.commons.lang3.AnnotationUtils.arrayMemberHash (Class, Object)",163.2,163.2,46.0,18.0,17.0,1.0,23.144335,-10.931335,3
42,9,(9) #fb7784fa,"org.apache.commons.lang3.AnnotationUtils.arrayMemberHash (Class, Object)",155.8,155.8,46.0,18.0,17.0,1.0,23.199091,-11.053875,3
43,10,(10) #e3076f92,"org.apache.commons.lang3.AnnotationUtils.arrayMemberHash (Class, Object)",201.6,201.6,46.0,18.0,17.0,1.0,22.761986,-11.292376,3
44,11,(11) #04c8de23,"org.apache.commons.lang3.AnnotationUtils.arrayMemberHash (Class, Object)",197.4,197.4,46.0,18.0,17.0,1.0,23.011845,-11.07874,3
45,12,(12) #bc91bedd,"org.apache.commons.lang3.AnnotationUtils.arrayMemberHash (Class, Object)",124.6,124.6,46.0,18.0,17.0,1.0,23.069378,-11.059738,3
46,13,(13) #2f0beab7,"org.apache.commons.lang3.AnnotationUtils.arrayMemberHash (Class, Object)",107.8,107.8,46.0,18.0,17.0,1.0,22.979324,-10.947211,3
47,14,(14) #80bd3fdb,"org.apache.commons.lang3.AnnotationUtils.arrayMemberHash (Class, Object)",135.4,135.4,46.0,18.0,17.0,1.0,23.114632,-10.989902,3
48,15,(15) #03c16e85,"org.apache.commons.lang3.AnnotationUtils.arrayMemberHash (Class, Object)",164.4,164.4,46.0,18.0,17.0,1.0,23.115883,-10.919338,3
49,16,(16) #ff10b1ad,"org.apache.commons.lang3.AnnotationUtils.arrayMemberHash (Class, Object)",179.8,179.8,46.0,18.0,17.0,1.0,23.095457,-10.93432,3
50,17,(17) #a93703d0,"org.apache.commons.lang3.AnnotationUtils.arrayMemberHash (Class, Object)",167.4,167.4,46.0,18.0,17.0,1.0,23.283085,-10.881938,3
51,0,(0) #eb5b11a2,"org.apache.commons.lang3.AnnotationUtils.equals (java.lang.annotation.Annotation, java.lang.annotation.Annotation)",6674.0,8368.0,19.2,20.0,15.0,1.0,15.370358,-27.348711,4
52,2,(2) #6f03c0ce,"org.apache.commons.lang3.AnnotationUtils.equals (java.lang.annotation.Annotation, java.lang.annotation.Annotation)",7280.0,9154.0,19.2,20.0,15.0,1.0,16.059961,-27.411179,4
53,3,(3) #d0650d1a,"org.apache.commons.lang3.AnnotationUtils.equals (java.lang.annotation.Annotation, java.lang.annotation.Annotation)",6728.0,8522.0,18.0,20.0,15.0,1.0,15.245424,-27.129105,4
54,4,(4) #99900ae0,"org.apache.commons.lang3.AnnotationUtils.equals (java.lang.annotation.Annotation, java.lang.annotation.Annotation)",6660.0,9750.0,19.2,20.0,15.0,1.0,15.381834,-27.356277,4
55,5,(5) #f643b4fa,"org.apache.commons.lang3.AnnotationUtils.equals (java.lang.annotation.Annotation, java.lang.annotation.Annotation)",6368.0,8042.0,18.8,20.0,15.0,1.0,15.12015,-27.406694,4
56,6,(6) #23108b1b,"org.apache.commons.lang3.AnnotationUtils.equals (java.lang.annotation.Annotation, java.lang.annotation.Annotation)",6920.0,8614.0,19.6,22.0,17.0,1.0,15.642242,-27.484888,4
57,7,(7) #9c506279,"org.apache.commons.lang3.AnnotationUtils.equals (java.lang.annotation.Annotation, java.lang.annotation.Annotation)",6490.0,8178.0,18.8,22.0,17.0,1.0,15.059948,-27.341814,4
58,8,(8) #e8300276,"org.apache.commons.lang3.AnnotationUtils.equals (java.lang.annotation.Annotation, java.lang.annotation.Annotation)",7946.0,9820.0,18.8,22.0,17.0,1.0,16.461025,-27.830496,4
59,9,(9) #fb7784fa,"org.apache.commons.lang3.AnnotationUtils.equals (java.lang.annotation.Annotation, java.lang.annotation.Annotation)",7634.0,9936.0,19.6,22.0,17.0,1.0,16.247248,-27.49771,4
60,10,(10) #e3076f92,"org.apache.commons.lang3.AnnotationUtils.equals (java.lang.annotation.Annotation, java.lang.annotation.Annotation)",8772.0,10886.0,20.0,22.0,17.0,1.0,17.08601,-27.817493,4
61,11,(11) #04c8de23,"org.apache.commons.lang3.AnnotationUtils.equals (java.lang.annotation.Annotation, java.lang.annotation.Annotation)",9266.0,11534.0,19.2,22.0,17.0,1.0,17.441824,-27.895857,4
62,12,(12) #bc91bedd,"org.apache.commons.lang3.AnnotationUtils.equals (java.lang.annotation.Annotation, java.lang.annotation.Annotation)",6606.0,8162.0,19.2,22.0,17.0,1.0,15.503205,-27.419786,4
63,13,(13) #2f0beab7,"org.apache.commons.lang3.AnnotationUtils.equals (java.lang.annotation.Annotation, java.lang.annotation.Annotation)",5646.0,7074.0,18.8,22.0,17.0,1.0,13.828623,-26.942749,4
64,14,(14) #80bd3fdb,"org.apache.commons.lang3.AnnotationUtils.equals (java.lang.annotation.Annotation, java.lang.annotation.Annotation)",5504.0,6870.0,18.8,22.0,17.0,1.0,13.711503,-27.101875,4
65,15,(15) #03c16e85,"org.apache.commons.lang3.AnnotationUtils.equals (java.lang.annotation.Annotation, java.lang.annotation.Annotation)",7162.0,8580.0,18.8,22.0,17.0,1.0,15.990758,-27.350918,4
66,16,(16) #ff10b1ad,"org.apache.commons.lang3.AnnotationUtils.equals (java.lang.annotation.Annotation, java.lang.annotation.Annotation)",7984.0,10034.0,19.6,22.0,17.0,1.0,16.50239,-27.705568,4
67,17,(17) #a93703d0,"org.apache.commons.lang3.AnnotationUtils.equals (java.lang.annotation.Annotation, java.lang.annotation.Annotation)",7156.0,8910.0,18.4,22.0,17.0,1.0,15.700371,-27.486462,4
68,0,(0) #eb5b11a2,org.apache.commons.lang3.AnnotationUtils.hashCode (java.lang.annotation.Annotation),979.0,1254.2,5.0,13.0,8.0,1.0,-5.6391916,-17.389002,5
69,2,(2) #6f03c0ce,org.apache.commons.lang3.AnnotationUtils.hashCode (java.lang.annotation.Annotation),944.0,1342.0,5.0,13.0,8.0,1.0,-5.200267,-17.379002,5
70,3,(3) #d0650d1a,org.apache.commons.lang3.AnnotationUtils.hashCode (java.lang.annotation.Annotation),1021.8,1183.0,5.0,13.0,8.0,1.0,-5.456654,-17.7203,5
71,4,(4) #99900ae0,org.apache.commons.lang3.AnnotationUtils.hashCode (java.lang.annotation.Annotation),672.4,1127.2,5.0,13.0,8.0,1.0,-6.004449,-12.66635,5
72,5,(5) #f643b4fa,org.apache.commons.lang3.AnnotationUtils.hashCode (java.lang.annotation.Annotation),821.0,1121.0,5.0,13.0,8.0,1.0,-5.4483166,-14.607829,5
73,6,(6) #23108b1b,org.apache.commons.lang3.AnnotationUtils.hashCode (java.lang.annotation.Annotation),1001.6,1498.2,5.0,13.0,8.0,1.0,-5.536143,-17.736544,5
74,7,(7) #9c506279,org.apache.commons.lang3.AnnotationUtils.hashCode (java.lang.annotation.Annotation),1240.8,1335.0,5.0,13.0,8.0,1.0,-5.3433466,-19.293041,5
75,8,(8) #e8300276,org.apache.commons.lang3.AnnotationUtils.hashCode (java.lang.annotation.Annotation),1098.6,1235.8,5.0,13.0,8.0,1.0,-5.7491846,-18.340399,5
76,9,(9) #fb7784fa,org.apache.commons.lang3.AnnotationUtils.hashCode (java.lang.annotation.Annotation),856.2,1190.8,5.0,13.0,8.0,1.0,-5.442184,-15.656435,5
77,10,(10) #e3076f92,org.apache.commons.lang3.AnnotationUtils.hashCode (java.lang.annotation.Annotation),1010.0,1398.0,5.0,13.0,8.0,1.0,-5.340425,-17.53626,5
78,11,(11) #04c8de23,org.apache.commons.lang3.AnnotationUtils.hashCode (java.lang.annotation.Annotation),1524.8,1826.0,5.0,13.0,8.0,1.0,-4.128384,-21.583544,5
79,12,(12) #bc91bedd,org.apache.commons.lang3.AnnotationUtils.hashCode (java.lang.annotation.Annotation),683.0,951.0,5.0,13.0,8.0,1.0,-6.1118717,-12.510842,5
80,13,(13) #2f0beab7,org.apache.commons.lang3.AnnotationUtils.hashCode (java.lang.annotation.Annotation),641.0,873.4,5.0,13.0,8.0,1.0,-6.293001,-12.376953,5
81,14,(14) #80bd3fdb,org.apache.commons.lang3.AnnotationUtils.hashCode (java.lang.annotation.Annotation),1025.8,1104.6,5.0,13.0,8.0,1.0,-5.4990764,-17.914299,5
82,15,(15) #03c16e85,org.apache.commons.lang3.AnnotationUtils.hashCode (java.lang.annotation.Annotation),951.8,1309.0,5.0,13.0,8.0,1.0,-5.355786,-17.341131,5
83,16,(16) #ff10b1ad,org.apache.commons.lang3.AnnotationUtils.hashCode (java.lang.annotation.Annotation),1024.4,1580.0,5.0,13.0,8.0,1.0,-5.418669,-18.014069,5
84,17,(17) #a93703d0,org.apache.commons.lang3.AnnotationUtils.hashCode (java.lang.annotation.Annotation),1004.4,1532.0,5.0,13.0,8.0,1.0,-5.3315177,-17.86568,5
85,0,(0) #eb5b11a2,"org.apache.commons.lang3.AnnotationUtils.hashMember (String, Object)",185.0,723.4,94.0,7.0,5.0,1.0,7.6175976,-8.566938,6
86,2,(2) #6f03c0ce,"org.apache.commons.lang3.AnnotationUtils.hashMember (String, Object)",210.8,942.4,94.0,7.0,5.0,1.0,6.463322,-8.079193,6
87,3,(3) #d0650d1a,"org.apache.commons.lang3.AnnotationUtils.hashMember (String, Object)",186.2,682.4,94.0,7.0,5.0,1.0,7.6092515,-8.470171,6
88,4,(4) #99900ae0,"org.apache.commons.lang3.AnnotationUtils.hashMember (String, Object)",146.6,503.8,94.0,7.0,5.0,1.0,9.839845,-8.426132,6
89,5,(5) #f643b4fa,"org.apache.commons.lang3.AnnotationUtils.hashMember (String, Object)",160.8,622.6,94.0,7.0,5.0,1.0,8.474731,-8.784793,6
90,6,(6) #23108b1b,"org.apache.commons.lang3.AnnotationUtils.hashMember (String, Object)",192.4,772.0,94.0,7.0,5.0,1.0,7.286858,-8.602197,6
91,7,(7) #9c506279,"org.apache.commons.lang3.AnnotationUtils.hashMember (String, Object)",193.6,727.4,94.0,7.0,5.0,1.0,7.4306693,-8.689415,6
92,8,(8) #e8300276,"org.apache.commons.lang3.AnnotationUtils.hashMember (String, Object)",189.6,700.4,94.0,7.0,5.0,1.0,7.6241903,-8.660764,6
93,9,(9) #fb7784fa,"org.apache.commons.lang3.AnnotationUtils.hashMember (String, Object)",177.0,671.0,94.0,7.0,5.0,1.0,8.186674,-8.4679365,6
94,10,(10) #e3076f92,"org.apache.commons.lang3.AnnotationUtils.hashMember (String, Object)",203.4,919.0,94.0,7.0,5.0,1.0,6.4057145,-8.270063,6
95,11,(11) #04c8de23,"org.apache.commons.lang3.AnnotationUtils.hashMember (String, Object)",228.2,1201.8,94.0,7.0,5.0,1.0,5.9352617,-7.146112,6
96,12,(12) #bc91bedd,"org.apache.commons.lang3.AnnotationUtils.hashMember (String, Object)",141.6,553.6,94.0,7.0,5.0,1.0,9.427859,-8.598308,6
97,13,(13) #2f0beab7,"org.apache.commons.lang3.AnnotationUtils.hashMember (String, Object)",122.2,478.4,94.0,7.0,5.0,1.0,9.925514,-8.6541,6
98,14,(14) #80bd3fdb,"org.apache.commons.lang3.AnnotationUtils.hashMember (String, Object)",156.8,612.8,94.0,7.0,5.0,1.0,8.573168,-8.578129,6
99,15,(15) #03c16e85,"org.apache.commons.lang3.AnnotationUtils.hashMember (String, Object)",191.6,763.8,94.0,7.0,5.0,1.0,7.363296,-8.503892,6
100,16,(16) #ff10b1ad,"org.apache.commons.lang3.AnnotationUtils.hashMember (String, Object)",212.4,819.4,94.0,7.0,5.0,1.0,6.8328705,-8.508576,6
101,17,(17) #a93703d0,"org.apache.commons.lang3.AnnotationUtils.hashMember (String, Object)",197.2,810.6,94.0,7.0,5.0,1.0,7.1714277,-8.60258,6
102,0,(0) #eb5b11a2,org.apache.commons.lang3.AnnotationUtils.isValidAnnotationMemberType (Class),382.2,382.2,241.6,6.0,8.0,1.0,3.6716778,-20.365728,7
103,2,(2) #6f03c0ce,org.apache.commons.lang3.AnnotationUtils.isValidAnnotationMemberType (Class),427.6,427.6,243.6,6.0,8.0,1.0,3.8668547,-20.392172,7
104,3,(3) #d0650d1a,org.apache.commons.lang3.AnnotationUtils.isValidAnnotationMemberType (Class),343.8,343.8,203.2,6.0,8.0,1.0,2.831358,-20.001383,7
105,4,(4) #99900ae0,org.apache.commons.lang3.AnnotationUtils.isValidAnnotationMemberType (Class),1482.8,1482.8,232.0,6.0,8.0,1.0,-2.9066496,-21.871561,7
106,5,(5) #f643b4fa,org.apache.commons.lang3.AnnotationUtils.isValidAnnotationMemberType (Class),355.6,355.6,233.6,6.0,8.0,1.0,3.5831885,-20.209593,7
107,6,(6) #23108b1b,org.apache.commons.lang3.AnnotationUtils.isValidAnnotationMemberType (Class),409.2,409.2,255.2,6.0,8.0,1.0,3.846834,-20.588055,7
108,7,(7) #9c506279,org.apache.commons.lang3.AnnotationUtils.isValidAnnotationMemberType (Class),359.8,359.8,235.6,6.0,8.0,1.0,3.6255229,-20.361252,7
109,8,(8) #e8300276,org.apache.commons.lang3.AnnotationUtils.isValidAnnotationMemberType (Class),414.2,414.2,233.2,6.0,8.0,1.0,3.6726217,-20.28415,7
110,9,(9) #fb7784fa,org.apache.commons.lang3.AnnotationUtils.isValidAnnotationMemberType (Class),377.8,377.8,245.2,6.0,8.0,1.0,3.7072525,-20.262785,7
111,10,(10) #e3076f92,org.apache.commons.lang3.AnnotationUtils.isValidAnnotationMemberType (Class),463.8,463.8,256.8,6.0,8.0,1.0,3.8443592,-20.629835,7
112,11,(11) #04c8de23,org.apache.commons.lang3.AnnotationUtils.isValidAnnotationMemberType (Class),446.6,446.6,236.8,6.0,8.0,1.0,3.5912888,-20.29473,7
113,12,(12) #bc91bedd,org.apache.commons.lang3.AnnotationUtils.isValidAnnotationMemberType (Class),329.4,329.4,235.2,6.0,8.0,1.0,3.701401,-20.469076,7
114,13,(13) #2f0beab7,org.apache.commons.lang3.AnnotationUtils.isValidAnnotationMemberType (Class),273.0,273.0,234.8,6.0,8.0,1.0,3.4374528,-20.87314,7
115,14,(14) #80bd3fdb,org.apache.commons.lang3.AnnotationUtils.isValidAnnotationMemberType (Class),259.6,259.6,236.8,6.0,8.0,1.0,3.219097,-20.847075,7
116,15,(15) #03c16e85,org.apache.commons.lang3.AnnotationUtils.isValidAnnotationMemberType (Class),312.0,312.0,230.4,6.0,8.0,1.0,3.474542,-20.419203,7
117,16,(16) #ff10b1ad,org.apache.commons.lang3.AnnotationUtils.isValidAnnotationMemberType (Class),445.4,445.4,257.2,6.0,8.0,1.0,3.7855532,-20.534327,7
118,17,(17) #a93703d0,org.apache.commons.lang3.AnnotationUtils.isValidAnnotationMemberType (Class),369.8,369.8,221.6,6.0,8.0,1.0,3.4238913,-20.282057,7
119,0,(0) #eb5b11a2,"org.apache.commons.lang3.AnnotationUtils.memberEquals (Class, Object, Object)",486.6,3948.0,207.6,10.0,10.0,1.0,10.824099,-14.121764,8
120,2,(2) #6f03c0ce,"org.apache.commons.lang3.AnnotationUtils.memberEquals (Class, Object, Object)",566.2,4384.0,209.6,10.0,10.0,1.0,10.860405,-14.370719,8
121,3,(3) #d0650d1a,"org.apache.commons.lang3.AnnotationUtils.memberEquals (Class, Object, Object)",455.4,3714.0,169.2,10.0,10.0,1.0,10.689176,-13.491198,8
122,4,(4) #99900ae0,"org.apache.commons.lang3.AnnotationUtils.memberEquals (Class, Object, Object)",507.4,4126.0,198.0,10.0,10.0,1.0,10.721788,-13.930485,8
123,5,(5) #f643b4fa,"org.apache.commons.lang3.AnnotationUtils.memberEquals (Class, Object, Object)",440.8,3670.0,199.6,10.0,10.0,1.0,10.80605,-13.820826,8
124,6,(6) #23108b1b,"org.apache.commons.lang3.AnnotationUtils.memberEquals (Class, Object, Object)",522.6,4132.0,221.2,10.0,10.0,1.0,10.825257,-14.104789,8
125,7,(7) #9c506279,"org.apache.commons.lang3.AnnotationUtils.memberEquals (Class, Object, Object)",446.2,3562.0,201.6,10.0,10.0,1.0,10.797299,-13.452941,8
126,8,(8) #e8300276,"org.apache.commons.lang3.AnnotationUtils.memberEquals (Class, Object, Object)",490.8,4414.0,199.2,10.0,10.0,1.0,10.787462,-14.383513,8
127,9,(9) #fb7784fa,"org.apache.commons.lang3.AnnotationUtils.memberEquals (Class, Object, Object)",468.0,4460.0,211.2,10.0,10.0,1.0,10.718927,-14.51655,8
128,10,(10) #e3076f92,"org.apache.commons.lang3.AnnotationUtils.memberEquals (Class, Object, Object)",565.4,5684.0,222.8,10.0,10.0,1.0,10.390901,-15.422653,8
129,11,(11) #04c8de23,"org.apache.commons.lang3.AnnotationUtils.memberEquals (Class, Object, Object)",543.4,5238.0,202.8,10.0,10.0,1.0,10.461303,-14.964448,8
130,12,(12) #bc91bedd,"org.apache.commons.lang3.AnnotationUtils.memberEquals (Class, Object, Object)",425.0,4008.0,201.2,10.0,10.0,1.0,10.988216,-13.8955345,8
131,13,(13) #2f0beab7,"org.apache.commons.lang3.AnnotationUtils.memberEquals (Class, Object, Object)",348.0,3190.0,200.8,10.0,10.0,1.0,10.617133,-13.238546,8
132,14,(14) #80bd3fdb,"org.apache.commons.lang3.AnnotationUtils.memberEquals (Class, Object, Object)",346.4,3128.0,202.8,10.0,10.0,1.0,10.544188,-13.084611,8
133,15,(15) #03c16e85,"org.apache.commons.lang3.AnnotationUtils.memberEquals (Class, Object, Object)",436.2,3604.0,196.4,10.0,10.0,1.0,10.656639,-13.664305,8
134,16,(16) #ff10b1ad,"org.apache.commons.lang3.AnnotationUtils.memberEquals (Class, Object, Object)",582.4,4702.0,223.2,10.0,10.0,1.0,10.608995,-14.627341,8
135,17,(17) #a93703d0,"org.apache.commons.lang3.AnnotationUtils.memberEquals (Class, Object, Object)",467.8,4212.0,187.6,10.0,10.0,1.0,10.785392,-14.061538,8
136,0,(0) #eb5b11a2,org.apache.commons.lang3.AnnotationUtils.toString (java.lang.annotation.Annotation),1646.0,9700.0,1.0,11.0,7.0,1.0,8.900707,-19.6428,9
137,2,(2) #6f03c0ce,org.apache.commons.lang3.AnnotationUtils.toString (java.lang.annotation.Annotation),1694.0,11104.0,1.0,11.0,7.0,1.0,9.077567,-19.52197,9
138,3,(3) #d0650d1a,org.apache.commons.lang3.AnnotationUtils.toString (java.lang.annotation.Annotation),1682.0,10976.0,1.0,11.0,7.0,1.0,9.295612,-19.4986,9
139,4,(4) #99900ae0,org.apache.commons.lang3.AnnotationUtils.toString (java.lang.annotation.Annotation),1996.0,9036.0,1.0,11.0,7.0,1.0,6.4317408,-22.028744,9
140,5,(5) #f643b4fa,org.apache.commons.lang3.AnnotationUtils.toString (java.lang.annotation.Annotation),1482.0,4520.0,1.0,11.0,7.0,1.0,-2.63399,-20.775738,9
141,6,(6) #23108b1b,org.apache.commons.lang3.AnnotationUtils.toString (java.lang.annotation.Annotation),1584.0,4466.0,1.0,11.0,7.0,1.0,-2.5307415,-21.366678,9
142,7,(7) #9c506279,org.apache.commons.lang3.AnnotationUtils.toString (java.lang.annotation.Annotation),1334.0,4884.0,1.0,11.0,7.0,1.0,-2.1149077,-20.444647,9
143,8,(8) #e8300276,org.apache.commons.lang3.AnnotationUtils.toString (java.lang.annotation.Annotation),1904.0,7008.0,1.0,11.0,7.0,1.0,1.9511553,-22.43746,9
144,9,(9) #fb7784fa,org.apache.commons.lang3.AnnotationUtils.toString (java.lang.annotation.Annotation),2034.0,5848.0,1.0,11.0,7.0,1.0,1.1181277,-22.702368,9
