id,camera_path,device,viewport,timestep,ao-NA-1-NA,ao-NA-5-NA,pathtracer-NA-NA-10,pathtracer-NA-NA-5,scivis-false-1-NA,scivis-false-5-NA,scivis-true-1-NA,scivis-true-5-NA,umap_x,umap_y,seq
356,orbit-x,2x Intel Xeon E5-2630 v4,2048,4,11.5134,4.8911,0.8146,1.2443,10.0782,4.1122,8.7702,3.8186,-4.377101,-5.442985,33
357,orbit-x,2x Intel Xeon E5-2630 v4,2048,5,10.4298,4.2137,0.7293,1.1203,9.1001,3.5621,7.7352,3.3299,-4.5462885,-5.5466375,33
358,orbit-x,2x Intel Xeon E5-2630 v4,2048,6,9.9227,4.1053,0.6909,1.0622,8.9476,3.4899,7.8312,3.3166,-4.271858,-5.1820183,33
359,orbit-x,2x Intel Xeon E5-2630 v4,2048,7,9.5568,4.0453,0.6786,1.0211,8.745,3.4321,8.4417,3.3509,-3.8763273,-5.034944,33
360,orbit-x,2x Intel Xeon E5-2630 v4,2048,8,9.995,4.0914,0.724,1.0718,8.9235,3.5859,8.3098,3.3432,-3.7762165,-4.827625,33
361,orbit-x,2x Intel Xeon E5-2630 v4,2048,9,11.1888,4.7481,0.8154,1.2496,9.9848,4.0163,8.7358,3.8322,-3.7427092,-5.161314,33
362,orbit-x,2x Intel Xeon E5-2630 v4,2048,10,9.9968,4.511,0.7827,1.2008,9.7008,3.837,8.3079,3.4885,-3.770039,-5.0352464,33
363,orbit-x,AMD Ryzen 7 1800X,512,0,63.062,24.7292,4.1812,6.4644,53.1034,18.4723,41.6722,16.879,2.6521442,1.5782204,34
364,orbit-x,AMD Ryzen 7 1800X,512,1,65.1585,24.8972,4.4265,6.8123,55.6554,19.2498,43.5813,17.6157,2.3156297,1.6826553,34
365,orbit-x,AMD Ryzen 7 1800X,512,2,66.4403,25.4478,4.6834,7.1421,56.6139,19.6423,46.7281,18.2691,2.7404742,1.5696101,34
366,orbit-x,AMD Ryzen 7 1800X,512,3,77.7944,31.158,5.3177,8.2512,65.1385,23.0172,56.1366,21.7145,3.071392,1.7763165,34
367,orbit-x,AMD Ryzen 7 1800X,512,4,76.3481,30.6233,5.1855,8.0303,60.2773,22.2032,55.2312,21.1525,2.826118,1.426284,34
368,orbit-x,AMD Ryzen 7 1800X,512,5,67.2423,26.2555,4.5945,7.0438,56.039,19.3493,47.4129,18.1344,2.5738323,0.84528077,34
369,orbit-x,AMD Ryzen 7 1800X,512,6,65.9122,25.7917,4.3252,6.6563,54.8748,18.9236,47.2608,17.9584,2.3720334,0.4018597,34
370,orbit-x,AMD Ryzen 7 1800X,512,7,63.4659,24.1832,4.2094,6.5014,53.895,18.5173,49.4996,18.3305,2.1422024,0.32028264,34
371,orbit-x,AMD Ryzen 7 1800X,512,8,65.3932,24.8481,4.5715,6.9593,55.8647,19.3034,50.8097,18.6402,2.3355289,0.40926808,34
372,orbit-x,AMD Ryzen 7 1800X,512,9,75.3403,29.9155,5.1424,7.9412,63.2535,22.2052,53.372,21.0322,2.3854437,0.07262775,34
373,orbit-x,AMD Ryzen 7 1800X,512,10,72.4806,28.912,4.9533,7.4646,60.3136,21.0043,51.5756,19.8557,2.2215512,0.3898211,34
374,orbit-x,AMD Ryzen 7 1800X,1024,0,16.2324,6.3396,1.0568,1.6374,13.4491,4.7081,10.7374,4.3161,-3.4316776,-5.871697,35
375,orbit-x,AMD Ryzen 7 1800X,1024,1,16.1758,6.3675,1.1197,1.7226,14.2642,4.8956,11.1928,4.4824,-3.5132375,-5.410903,35
376,orbit-x,AMD Ryzen 7 1800X,1024,2,17.0057,6.4917,1.1811,1.7988,14.4568,4.9587,11.9577,4.646,-3.5836332,-5.439138,35
377,orbit-x,AMD Ryzen 7 1800X,1024,3,19.996,7.9187,1.3385,2.0654,16.607,5.8242,14.308,5.4937,-2.9328806,-4.9466453,35
378,orbit-x,AMD Ryzen 7 1800X,1024,4,19.6132,7.7942,1.3081,2.026,16.2583,5.6464,14.0927,5.3588,-2.9186656,-4.646867,35
379,orbit-x,AMD Ryzen 7 1800X,1024,5,17.2695,6.6707,1.1724,1.7893,14.3876,4.4869,12.1807,4.621,-3.1974819,-4.7945843,35
380,orbit-x,AMD Ryzen 7 1800X,1024,6,16.9495,6.5936,1.0968,1.6922,14.0242,4.3646,12.2381,4.5852,-3.2294993,-4.7641277,35
381,orbit-x,AMD Ryzen 7 1800X,1024,7,16.3578,6.31,1.0682,1.6475,13.8075,4.7678,13.1137,4.6675,-2.88242,-4.4830832,35
382,orbit-x,AMD Ryzen 7 1800X,1024,8,16.7931,6.2682,1.1607,1.7503,14.3537,4.8919,13.0301,4.746,-2.8987074,-4.5219374,35
383,orbit-x,AMD Ryzen 7 1800X,1024,9,19.304,7.603,1.2967,1.7731,16.1837,5.6198,14.0027,5.3421,-2.5881424,-4.4466147,35
384,orbit-x,AMD Ryzen 7 1800X,1024,10,18.5794,7.3718,1.2497,1.929,15.2221,5.329,13.1629,5.044,-2.3356636,-4.052444,35
385,orbit-x,AMD Ryzen 7 1800X,2048,0,4.095,1.601,0.2662,0.4128,3.4238,1.1876,2.7141,1.0888,-12.240658,4.411809,36
386,orbit-x,AMD Ryzen 7 1800X,2048,1,4.2215,1.6097,0.2818,0.4339,3.5763,1.2309,2.8377,1.1266,-12.815844,3.7925167,36
387,orbit-x,AMD Ryzen 7 1800X,2048,2,4.2765,1.6322,0.2968,0.4536,3.6454,1.2527,3.0213,1.1678,-12.913048,3.7508953,36
388,orbit-x,AMD Ryzen 7 1800X,2048,3,5.0383,1.985,0.3351,0.5215,4.1901,1.4592,3.6062,1.3812,-12.478691,3.0754833,36
389,orbit-x,AMD Ryzen 7 1800X,2048,4,4.9595,1.9699,0.3281,0.5084,4.0842,1.416,3.5557,1.3484,-12.790673,2.246518,36
390,orbit-x,AMD Ryzen 7 1800X,2048,5,4.3597,1.6882,0.2939,0.4487,3.6244,1.2248,3.0806,1.1636,-12.98961,2.5354714,36
391,orbit-x,AMD Ryzen 7 1800X,2048,6,4.2769,1.6642,0.2758,0.4249,3.5315,1.2087,3.0888,1.1546,-12.86796,2.4238157,36
392,orbit-x,AMD Ryzen 7 1800X,2048,7,4.1342,1.5959,0.2692,0.4111,3.4879,1.1996,3.3121,1.1785,-12.786124,2.1544824,36
393,orbit-x,AMD Ryzen 7 1800X,2048,8,4.2283,1.5942,0.2907,0.4415,3.6097,1.2324,3.2953,1.1963,-12.55262,2.1581874,36
394,orbit-x,AMD Ryzen 7 1800X,2048,9,4.8592,1.9087,0.3266,0.5046,4.07,1.4141,3.5376,1.3424,-12.245824,1.7561139,36
395,orbit-x,AMD Ryzen 7 1800X,2048,10,4.6855,1.8536,0.3133,0.4834,3.879,1.3404,3.3255,1.2682,-12.06235,1.8628428,36
396,orbit-x,AMD Ryzen 9 3900X,512,0,134.9437,53.1519,8.6237,13.3084,110.118,37.9049,88.1811,34.8204,3.5766501,4.6417437,37
397,orbit-x,AMD Ryzen 9 3900X,512,1,138.7779,53.4548,9.153,14.0021,115.4183,39.4633,91.9701,36.1805,3.1113484,3.866763,37
398,orbit-x,AMD Ryzen 9 3900X,512,2,141.7704,54.6938,9.6865,14.7366,117.466,40.1281,98.2927,37.5926,2.8873694,3.9202619,37
399,orbit-x,AMD Ryzen 9 3900X,512,3,165.8397,66.9801,10.9851,17.0002,134.9162,46.9832,117.3872,44.5643,3.7153893,3.3268678,37
400,orbit-x,AMD Ryzen 9 3900X,512,4,162.649,66.1371,10.7446,16.5806,132.2828,45.3638,115.3464,43.2807,3.6203716,3.2618473,37
401,orbit-x,AMD Ryzen 9 3900X,512,5,143.6901,56.4563,9.5685,14.5627,116.1984,39.487,99.6482,37.354,3.2411156,2.7802174,37
402,orbit-x,AMD Ryzen 9 3900X,512,6,140.6697,55.437,8.8819,13.7012,113.9179,38.8493,99.3739,36.8511,3.4381173,2.1033685,37
403,orbit-x,AMD Ryzen 9 3900X,512,7,135.5313,53.0015,8.7103,13.3789,112.1947,37.0819,102.9671,37.6386,2.6698737,2.4343612,37
404,orbit-x,AMD Ryzen 9 3900X,512,8,139.1581,53.2876,9.4887,14.4588,116.3247,39.4354,106.1756,38.488,2.7239804,2.1839368,37
405,orbit-x,AMD Ryzen 9 3900X,512,9,160.104,64.0861,10.601,16.386,131.1787,45.04,111.3329,43.3259,2.482161,2.0621412,37
406,orbit-x,AMD Ryzen 9 3900X,512,10,155.0166,62.2072,10.2387,15.7059,125.0256,42.9301,108.122,40.8348,2.611779,1.9917532,37
407,orbit-x,AMD Ryzen 9 3900X,1024,0,35.3106,13.7736,2.1878,3.3842,28.785,9.7378,22.955,8.9373,0.75537324,-1.7707894,38
408,orbit-x,AMD Ryzen 9 3900X,1024,1,36.3615,13.7461,2.3245,3.5632,29.8969,10.1445,23.969,9.268,0.3975258,-1.897922,38
409,orbit-x,AMD Ryzen 9 3900X,1024,2,36.8812,14.0172,2.4508,3.7347,30.4612,10.2149,25.5047,9.611,0.41776013,-1.5720612,38
410,orbit-x,AMD Ryzen 9 3900X,1024,3,43.2309,17.1642,2.7716,4.151,35.0875,11.9569,30.3882,11.3375,1.2006347,-0.8213039,38
411,orbit-x,AMD Ryzen 9 3900X,1024,4,42.6465,16.939,2.7111,4.1974,34.0731,11.6099,29.815,11.0284,1.4643581,-1.117329,38
412,orbit-x,AMD Ryzen 9 3900X,1024,5,37.5195,14.4279,2.4236,3.6852,30.1747,10.1405,25.9283,9.4845,0.7521594,-1.4261926,38
413,orbit-x,AMD Ryzen 9 3900X,1024,6,36.7793,14.3145,2.2659,3.479,29.5481,9.9939,25.8705,9.4439,0.78458256,-1.6968809,38
414,orbit-x,AMD Ryzen 9 3900X,1024,7,35.5203,13.6792,2.2077,3.4032,29.1862,9.8194,27.759,9.6373,0.72523504,-1.787927,38
415,orbit-x,AMD Ryzen 9 3900X,1024,8,36.3917,13.711,2.3981,3.6321,30.1282,10.076,27.5972,9.7834,0.78433204,-1.4815061,38
416,orbit-x,AMD Ryzen 9 3900X,1024,9,42.1026,16.4149,2.6909,4.2448,33.8895,11.5699,29.7528,10.9945,0.9534235,-1.496597,38
417,orbit-x,AMD Ryzen 9 3900X,1024,10,40.3498,15.9509,2.5903,3.9765,32.6033,10.9504,28.0184,9.9922,0.9162738,-1.6838865,38
418,orbit-x,AMD Ryzen 9 3900X,2048,0,8.983,3.4857,0.5516,0.854,7.2367,2.4497,5.8351,2.2807,-7.6811013,-5.785449,39
419,orbit-x,AMD Ryzen 9 3900X,2048,1,9.208,3.4886,0.5855,0.8966,7.6145,2.5345,6.0918,2.3487,-7.1267166,-5.804581,39
420,orbit-x,AMD Ryzen 9 3900X,2048,2,9.3919,3.5383,0.6167,0.9387,7.7255,2.58,6.4845,2.4226,-6.5471406,-5.87441,39
421,orbit-x,AMD Ryzen 9 3900X,2048,3,10.994,4.3443,0.6953,1.0427,8.8262,3.0051,7.7125,2.8644,-5.1574235,-5.953793,39
422,orbit-x,AMD Ryzen 9 3900X,2048,4,10.849,4.2796,0.6795,1.0322,8.6468,2.9193,7.5711,2.7831,-5.1181035,-5.6179366,39
423,orbit-x,AMD Ryzen 9 3900X,2048,5,9.5853,3.6763,0.6093,0.9281,7.6467,2.5395,6.5747,2.4093,-5.5908294,-6.0574718,39
424,orbit-x,AMD Ryzen 9 3900X,2048,6,9.3767,3.6263,0.5708,0.8782,7.5167,2.5129,6.5997,2.3903,-5.3526425,-5.4984517,39
425,orbit-x,AMD Ryzen 9 3900X,2048,7,9.0726,3.4661,0.5498,0.8573,7.3874,2.4779,7.0819,2.4423,-4.990368,-5.2475843,39
426,orbit-x,AMD Ryzen 9 3900X,2048,8,9.2287,3.465,0.6041,0.9203,7.651,2.5418,7.0317,2.4725,-4.819818,-5.2623615,39
427,orbit-x,AMD Ryzen 9 3900X,2048,9,10.6299,4.1702,0.6768,1.0438,8.6224,2.9067,7.5508,2.7774,-4.494091,-5.586527,39
428,orbit-x,AMD Ryzen 9 3900X,2048,10,10.2802,4.0448,0.6504,1.0003,8.2045,2.7607,7.1009,2.6192,-4.523915,-5.4990487,39
429,orbit-x,Intel Core i5-7500,512,0,50.0368,18.0919,3.3525,5.2928,43.3809,17.0322,32.2051,14.4132,1.7849634,0.12346354,40
430,orbit-x,Intel Core i5-7500,512,1,52.3511,18.5999,3.5686,5.5342,45.7643,17.6068,35.4946,15.1407,1.9427147,0.8062031,40
431,orbit-x,Intel Core i5-7500,512,2,53.2022,19.8978,3.7714,5.7288,48.741,17.839,38.8321,16.2573,2.3797095,0.7321913,40
432,orbit-x,Intel Core i5-7500,512,3,61.7215,23.6017,4.2562,6.5257,55.252,21.4889,41.6715,19.3907,2.7060401,1.1372728,40
433,orbit-x,Intel Core i5-7500,512,4,62.3177,24.5367,4.2594,6.5616,53.549,20.6792,46.6481,18.6973,2.6621633,0.5682395,40
434,orbit-x,Intel Core i5-7500,512,5,52.494,20.9293,3.6867,5.5609,46.9658,17.6455,39.7014,16.6678,2.098691,0.1982951,40
435,orbit-x,Intel Core i5-7500,512,6,52.9799,19.8117,3.3657,5.0702,47.929,17.8063,36.7265,15.6119,1.9976957,0.012798304,40
436,orbit-x,Intel Core i5-7500,512,7,50.5983,19.0918,3.469,5.3152,46.1798,17.4194,44.0606,16.5495,2.0052192,-0.12350402,40
437,orbit-x,Intel Core i5-7500,512,8,49.8985,19.5032,3.692,5.6471,49.0396,16.8778,42.8848,16.7392,2.1941016,-0.046170108,40
438,orbit-x,Intel Core i5-7500,512,9,54.1046,23.3529,4.0893,6.22,50.1223,20.2945,46.9998,19.0822,2.2406666,-0.3486705,40
439,orbit-x,Intel Core i5-7500,512,10,58.9626,22.5826,3.8003,6.1856,52.0153,19.8158,43.078,17.5522,1.7482265,-0.28790915,40
440,orbit-x,Intel Core i5-7500,1024,0,12.7647,4.9095,0.861,1.3407,11.5848,4.382,8.8088,3.8675,-5.0375333,-6.081282,41
441,orbit-x,Intel Core i5-7500,1024,1,13.3984,5.033,0.9034,1.3798,12.1065,4.4827,9.3678,4.0391,-4.358022,-6.136127,41
442,orbit-x,Intel Core i5-7500,1024,2,12.7672,5.0321,0.9347,1.4554,12.027,4.55,10.0163,4.1382,-4.148639,-5.7597423,41
443,orbit-x,Intel Core i5-7500,1024,3,15.109,6.195,1.0643,1.6313,14.2767,5.2818,12.1444,5.0026,-3.4191794,-5.4053307,41
444,orbit-x,Intel Core i5-7500,1024,4,15.8052,6.0349,0.982,1.6398,13.5555,4.9104,11.6059,4.8788,-3.6615627,-5.2789526,41
445,orbit-x,Intel Core i5-7500,1024,5,12.7967,5.2677,0.898,1.455,12.0148,4.4048,9.4454,4.1284,-3.7290971,-5.201316,41
446,orbit-x,Intel Core i5-7500,1024,6,13.0636,5.0974,0.866,1.3636,11.9941,4.3537,10.1936,4.0338,-3.6020904,-5.1284785,41
447,orbit-x,Intel Core i5-7500,1024,7,12.6282,4.9641,0.854,1.3118,11.6851,4.3394,10.6593,4.3102,-3.294912,-4.639923,41
448,orbit-x,Intel Core i5-7500,1024,8,13.3409,5.0257,0.9211,1.4077,12.1769,4.4203,10.7649,4.1692,-3.0728202,-4.6467566,41
449,orbit-x,Intel Core i5-7500,1024,9,15.0994,5.8508,1.0449,1.6188,14.0528,4.9525,11.8071,4.8157,-3.0361207,-4.6543884,41
450,orbit-x,Intel Core i5-7500,1024,10,14.7992,5.6839,1.0004,1.5664,13.1326,4.7707,11.1909,4.5685,-2.9421012,-4.321773,41
451,orbit-x,Intel Core i5-7500,2048,0,3.2757,1.311,0.2158,0.3304,2.9326,1.1225,2.166,1.041,-13.102537,5.1536884,42
452,orbit-x,Intel Core i5-7500,2048,1,3.3512,1.3188,0.2263,0.3523,3.0838,1.1829,2.4052,1.0419,-13.15287,4.824571,42
453,orbit-x,Intel Core i5-7500,2048,2,3.4542,1.2546,0.2375,0.3738,3.0108,1.2149,2.5777,1.1196,-13.164493,4.090414,42
454,orbit-x,Intel Core i5-7500,2048,3,4.0092,1.5817,0.2695,0.4276,3.5749,1.3956,3.1085,1.3213,-12.731683,3.4130254,42
455,orbit-x,Intel Core i5-7500,2048,4,3.9776,1.5906,0.2619,0.413,3.5444,1.3771,3.0837,1.2601,-13.099274,2.5841944,42
456,orbit-x,Intel Core i5-7500,2048,5,3.5115,1.3374,0.2334,0.3645,3.0905,1.1948,2.6596,1.0982,-13.129093,2.9815948,42
457,orbit-x,Intel Core i5-7500,2048,6,3.3871,1.3215,0.2206,0.3432,3.0033,1.1633,2.7105,1.0888,-12.791247,2.6277585,42
458,orbit-x,Intel Core i5-7500,2048,7,3.05,1.2525,0.2141,0.341,3.0955,1.1776,2.9424,1.1315,-12.3522625,2.3029714,42
459,orbit-x,Intel Core i5-7500,2048,8,3.3625,1.3142,0.23,0.3569,3.1244,1.1849,2.8438,1.141,-12.471473,2.1670496,42
460,orbit-x,Intel Core i5-7500,2048,9,3.8103,1.4228,0.2654,0.4182,3.4826,1.2371,3.0191,1.2383,-12.404524,1.8505435,42
461,orbit-x,Intel Core i5-7500,2048,10,3.7731,1.491,0.2527,0.3912,3.4057,1.257,2.8053,1.2038,-12.265488,2.0518847,42
462,orbit-x,Intel Core i7-8565U,512,0,50.1817,17.0303,2.6159,4.8698,39.5248,15.8775,29.6515,14.1156,1.8470451,-0.41164133,43
463,orbit-x,Intel Core i7-8565U,512,1,52.9697,16.301,3.2451,5.5948,42.831,18.0385,33.3823,14.201,1.8285725,0.2992186,43
464,orbit-x,Intel Core i7-8565U,512,2,50.4108,21.0953,3.4218,4.8516,48.1529,16.8761,35.3287,16.7562,2.2955654,0.32040098,43
465,orbit-x,Intel Core i7-8565U,512,3,58.2588,25.1513,3.6723,5.7577,51.0001,20.8329,47.1411,17.0924,2.8551407,1.1535686,43
466,orbit-x,Intel Core i7-8565U,512,4,54.9937,23.2831,4.2071,6.0576,35.4869,15.7013,41.229,19.6939,2.5066829,0.4776472,43
467,orbit-x,Intel Core i7-8565U,512,5,54.1515,19.2975,3.4717,5.3077,39.9482,14.517,29.3683,15.2392,2.1212053,0.046821855,43
468,orbit-x,Intel Core i7-8565U,512,6,49.1756,19.3848,3.1291,5.4439,38.8074,16.0766,35.2186,16.3099,2.0150375,-0.25060457,43
469,orbit-x,Intel Core i7-8565U,512,7,47.9301,19.1073,3.1899,4.872,46.5116,12.8109,27.3877,16.9579,1.9265137,-0.5667223,43
470,orbit-x,Intel Core i7-8565U,512,8,50.8779,20.2826,3.3022,4.1676,48.0169,18.0156,36.7021,13.6615,2.1877449,-0.37392768,43
471,orbit-x,Intel Core i7-8565U,512,9,51.5289,20.7815,3.835,6.0504,49.6675,16.4353,26.5455,16.2734,1.8906236,-0.6616767,43
472,orbit-x,Intel Core i7-8565U,512,10,58.79,23.6466,3.7021,5.982,47.8416,14.7336,36.4981,16.699,1.7357115,-0.18430164,43
473,orbit-x,Intel Core i7-8565U,1024,0,12.961,5.1234,0.7723,1.2619,8.7408,2.5241,9.0321,3.9508,-5.9065847,-5.8599167,44
474,orbit-x,Intel Core i7-8565U,1024,1,12.3469,4.1649,0.8328,1.4276,11.8258,3.5463,9.0445,4.0927,-4.3170333,-6.512451,44
475,orbit-x,Intel Core i7-8565U,1024,2,12.3146,3.8152,0.9369,1.3936,12.3326,3.8453,9.3978,3.933,-4.3357987,-5.7197523,44
476,orbit-x,Intel Core i7-8565U,1024,3,16.0848,5.9288,1.0117,1.1045,8.2067,4.9722,10.7969,3.9742,-3.8302271,-5.753535,44
477,orbit-x,Intel Core i7-8565U,1024,4,11.796,5.7682,0.9903,1.5694,13.9218,4.7854,11.8798,4.9365,-3.6842754,-5.198625,44
478,orbit-x,Intel Core i7-8565U,1024,5,13.0921,4.9204,0.9172,1.3456,12.3274,3.5776,9.4807,3.917,-3.767941,-4.794499,44
479,orbit-x,Intel Core i7-8565U,1024,6,13.537,5.3425,0.8065,1.292,9.4332,3.3292,9.5195,4.2451,-3.5737545,-5.1543455,44
480,orbit-x,Intel Core i7-8565U,1024,7,12.1225,4.6422,0.8418,1.2085,11.0366,4.0539,11.126,3.1926,-3.1439023,-4.7694626,44
481,orbit-x,Intel Core i7-8565U,1024,8,12.4226,3.4922,0.7189,1.3157,9.9782,4.0209,11.0937,4.4211,-3.3338375,-4.6840153,44
482,orbit-x,Intel Core i7-8565U,1024,9,11.4805,6.2933,0.9041,1.363,12.0173,4.6206,10.8547,4.0549,-3.3189015,-4.861016,44
483,orbit-x,Intel Core i7-8565U,1024,10,14.9418,5.4961,0.903,1.567,10.0878,3.7144,11.2212,3.241,-3.179697,-4.6439114,44
484,orbit-x,Intel Core i7-8565U,2048,0,3.0539,1.2753,0.188,0.3138,2.6046,0.9794,2.2457,0.7652,-13.5074,5.5915766,45
485,orbit-x,Intel Core i7-8565U,2048,1,3.3969,1.1612,0.1949,0.3266,2.8139,1.0587,2.0703,0.9974,-13.205468,5.324889,45
486,orbit-x,Intel Core i7-8565U,2048,2,2.4608,1.0809,0.2262,0.3389,3.107,1.0642,2.2964,0.8035,-13.483906,4.7195473,45
487,orbit-x,Intel Core i7-8565U,2048,3,3.9341,1.4096,0.2578,0.3137,3.5692,1.2641,2.7755,1.2614,-12.875595,3.80765,45
488,orbit-x,Intel Core i7-8565U,2048,4,3.4545,1.5896,0.2456,0.3405,3.1042,1.2157,2.9712,1.2609,-13.07009,2.7371643,45
489,orbit-x,Intel Core i7-8565U,2048,5,3.0914,0.7924,0.2201,0.3366,2.8066,1.1202,2.3725,1.0545,-13.155897,3.2090561,45
490,orbit-x,Intel Core i7-8565U,2048,6,3.4075,1.2528,0.203,0.2887,2.7836,0.8268,2.249,1.0464,-12.84687,2.949879,45
491,orbit-x,Intel Core i7-8565U,2048,7,2.8005,1.2765,0.2029,0.315,2.9435,1.0509,2.5926,0.8996,-12.535918,2.5442958,45
492,orbit-x,Intel Core i7-8565U,2048,8,3.1466,1.2056,0.2188,0.2831,2.6667,1.0453,2.2952,1.076,-12.705675,2.5623288,45
493,orbit-x,Intel Core i7-8565U,2048,9,3.5801,1.4422,0.2457,0.3724,2.8201,0.9949,2.3923,1.1176,-12.660815,2.0389068,45
494,orbit-x,Intel Core i7-8565U,2048,10,3.7525,1.3889,0.2335,0.3698,3.301,1.1749,2.53,1.0674,-12.178101,1.9730879,45
495,orbit-y,2x Intel Xeon E5-2630 v4,512,0,143.7792,61.7822,10.2753,15.9999,124.9997,53.5673,100.7861,47.0566,4.167328,4.5552177,46
496,orbit-y,2x Intel Xeon E5-2630 v4,512,1,148.5661,59.0709,10.906,16.4863,137.4376,55.4066,108.1358,47.5317,3.8964477,4.5403023,46
497,orbit-y,2x Intel Xeon E5-2630 v4,512,2,144.9111,62.3255,11.433,17.514,139.1419,54.6529,104.9894,50.7728,3.4750938,3.9893901,46
498,orbit-y,2x Intel Xeon E5-2630 v4,512,3,172.4771,71.6517,12.9358,19.2451,156.4216,66.0777,131.0197,60.712,3.724566,3.3665512,46
499,orbit-y,2x Intel Xeon E5-2630 v4,512,4,164.2619,69.9169,12.0057,19.4015,151.7508,63.3939,130.2993,58.6094,3.876603,3.2457287,46
500,orbit-y,2x Intel Xeon E5-2630 v4,512,5,146.1042,63.2171,11.0953,17.3516,134.172,55.0949,112.7614,49.9638,3.0323014,3.0951138,46
501,orbit-y,2x Intel Xeon E5-2630 v4,512,6,144.4815,64.8715,10.0041,16.5672,135.8618,53.5756,110.0125,49.7408,3.8501127,2.5937994,46
502,orbit-y,2x Intel Xeon E5-2630 v4,512,7,140.4064,58.2931,10.0426,15.4021,133.8366,51.3687,125.1425,52.0337,2.7369893,2.483596,46
503,orbit-y,2x Intel Xeon E5-2630 v4,512,8,150.1804,61.3313,11.2262,17.116,138.2,55.2132,123.7096,53.5478,2.6786656,2.4163764,46
504,orbit-y,2x Intel Xeon E5-2630 v4,512,9,161.0324,68.068,12.2317,19.6916,154.9415,61.6606,137.7661,61.3098,2.373901,1.9228059,46
505,orbit-y,2x Intel Xeon E5-2630 v4,512,10,155.205,68.8558,12.2907,19.0172,147.6418,61.623,138.8058,57.5699,2.7398853,2.2186131,46
506,orbit-y,2x Intel Xeon E5-2630 v4,1024,0,37.9993,15.6426,2.6245,4.0611,33.5931,13.9206,25.928,12.4172,0.40332285,-1.3005255,47
507,orbit-y,2x Intel Xeon E5-2630 v4,1024,1,38.1237,15.4491,2.7704,4.287,35.0221,13.6665,26.9001,12.2591,1.466767,-0.9934251,47
508,orbit-y,2x Intel Xeon E5-2630 v4,1024,2,39.1183,15.4165,2.9118,4.4306,36.4661,14.0219,28.6283,13.0898,1.2762876,-0.79801434,47
509,orbit-y,2x Intel Xeon E5-2630 v4,1024,3,46.4678,19.0783,3.2193,5.1342,41.4943,16.0657,33.0815,15.1305,2.0290093,0.21175215,47
510,orbit-y,2x Intel Xeon E5-2630 v4,1024,4,43.7342,18.8634,3.1845,5.0898,40.8282,16.5027,32.971,15.2602,2.046369,-0.081300616,47
511,orbit-y,2x Intel Xeon E5-2630 v4,1024,5,40.5392,16.4419,2.8164,4.3715,37.3275,14.7573,29.9233,12.8264,1.8727648,-0.6363096,47
512,orbit-y,2x Intel Xeon E5-2630 v4,1024,6,40.1003,16.3229,2.7293,4.2584,34.9492,13.8457,30.6493,12.9721,1.9727802,-0.78453046,47
513,orbit-y,2x Intel Xeon E5-2630 v4,1024,7,38.1013,15.0637,2.6524,3.9352,33.8152,13.4637,32.9864,13.0401,1.6899631,-1.1061685,47
514,orbit-y,2x Intel Xeon E5-2630 v4,1024,8,38.6645,15.3011,2.7986,4.3711,35.7218,14.2836,33.8328,13.8272,1.7661438,-0.8399799,47
515,orbit-y,2x Intel Xeon E5-2630 v4,1024,9,43.6108,17.7522,3.2326,4.6939,40.4618,15.6555,36.3244,15.5615,1.6847242,-1.0395297,47
516,orbit-y,2x Intel Xeon E5-2630 v4,1024,10,42.2251,18.0946,3.1114,4.835,39.4695,15.3569,36.4321,15.1235,1.6350598,-0.89000326,47
517,orbit-y,2x Intel Xeon E5-2630 v4,2048,0,9.6496,4.0058,0.6665,1.0321,8.5742,3.3788,6.8171,3.0982,-6.6287413,-5.878668,48
518,orbit-y,2x Intel Xeon E5-2630 v4,2048,1,9.627,3.9821,0.6995,1.0889,8.8925,3.4708,7.0942,3.1482,-6.153267,-6.2820144,48
519,orbit-y,2x Intel Xeon E5-2630 v4,2048,2,9.8561,3.9533,0.7414,1.1194,8.955,3.523,7.2582,3.2497,-5.5426326,-6.0989285,48
520,orbit-y,2x Intel Xeon E5-2630 v4,2048,3,11.461,4.6193,0.8221,1.3055,10.4947,4.2228,8.4343,3.8674,-3.9585478,-5.961758,48
521,orbit-y,2x Intel Xeon E5-2630 v4,2048,4,11.2932,4.7017,0.7975,1.289,10.3065,4.2095,8.4607,3.751,-4.4733467,-5.4467998,48
522,orbit-y,2x Intel Xeon E5-2630 v4,2048,5,10.0724,4.1852,0.719,1.1201,9.2123,3.6857,7.5065,3.2565,-4.5386877,-5.4237432,48
523,orbit-y,2x Intel Xeon E5-2630 v4,2048,6,9.9312,4.279,0.6942,1.0819,9.1641,3.6145,7.7051,3.3579,-4.4290767,-5.2274756,48
524,orbit-y,2x Intel Xeon E5-2630 v4,2048,7,9.6956,3.9072,0.6756,1.0263,8.6557,3.4432,8.3379,3.3417,-4.008974,-4.938856,48
525,orbit-y,2x Intel Xeon E5-2630 v4,2048,8,9.8743,3.9615,0.7303,1.0735,9.0449,3.5538,8.2123,3.4001,-3.7789426,-4.6948023,48
526,orbit-y,2x Intel Xeon E5-2630 v4,2048,9,10.9736,4.4222,0.8211,1.2698,10.198,4.1044,9.246,3.9462,-3.6881723,-4.9893847,48
