id,timestep,version,method,selfTime,totalTime,invocationCount,ncss,ccn,javadocCount,umap_x,umap_y,seq
0,0,(0) #8b07e174,org.apache.commons.text.AlphabetConverter.codePointToString (int),1057.6,1057.6,1755.0,4.0,3.0,1.0,-29.074806,-9.694418,1
1,1,(1) #56c060db,org.apache.commons.text.AlphabetConverter.codePointToString (int),1123.8,1123.8,1755.0,4.0,3.0,1.0,-28.571121,-9.173155,1
2,2,(2) #7746eea7,org.apache.commons.text.AlphabetConverter.codePointToString (int),1261.8,1261.8,1755.0,4.0,3.0,1.0,-28.906843,-9.741006,1
3,3,(3) #e392b7a7,org.apache.commons.text.AlphabetConverter.codePointToString (int),1209.6,1209.6,1755.0,4.0,3.0,1.0,-28.849632,-9.340679,1
4,4,(4) #98add391,org.apache.commons.text.AlphabetConverter.codePointToString (int),1205.8,1205.8,1755.0,4.0,3.0,1.0,-28.864904,-9.519239,1
5,5,(5) #6b9c9049,org.apache.commons.text.AlphabetConverter.codePointToString (int),1123.0,1123.0,1755.0,4.0,3.0,1.0,-28.494463,-9.816347,1
6,7,(7) #ccf24ca5,org.apache.commons.text.AlphabetConverter.codePointToString (int),1033.2,1033.2,1755.0,4.0,3.0,1.0,-28.968464,-9.558745,1
7,8,(8) #3292f74d,org.apache.commons.text.AlphabetConverter.codePointToString (int),825.8,825.8,1755.0,4.0,3.0,1.0,-28.6309,-9.458272,1
8,9,(9) #0b6a285b,org.apache.commons.text.AlphabetConverter.codePointToString (int),1009.6,1009.6,1746.0,4.0,3.0,1.0,-28.91615,-9.5527315,1
9,10,(10) #1911d427,org.apache.commons.text.AlphabetConverter.codePointToString (int),953.0,953.0,1746.0,4.0,3.0,1.0,-28.825779,-9.461784,1
10,13,(13) #5cdb7790,org.apache.commons.text.AlphabetConverter.codePointToString (int),852.2,852.2,1746.0,4.0,3.0,1.0,-29.037004,-9.247535,1
11,0,(0) #8b07e174,org.apache.commons.text.AlphabetConverter.convertCharsToIntegers (Character[]),199.2,199.2,69.0,7.0,5.0,1.0,0.50788367,-5.65772,2
12,1,(1) #56c060db,org.apache.commons.text.AlphabetConverter.convertCharsToIntegers (Character[]),179.0,179.0,69.0,7.0,5.0,1.0,0.9215107,-5.2149734,2
13,2,(2) #7746eea7,org.apache.commons.text.AlphabetConverter.convertCharsToIntegers (Character[]),213.2,213.2,69.0,7.0,5.0,1.0,0.12738587,-6.09776,2
14,3,(3) #e392b7a7,org.apache.commons.text.AlphabetConverter.convertCharsToIntegers (Character[]),201.0,201.0,69.0,7.0,5.0,1.0,0.5249878,-5.6539683,2
15,4,(4) #98add391,org.apache.commons.text.AlphabetConverter.convertCharsToIntegers (Character[]),194.6,194.6,69.0,7.0,5.0,1.0,0.65286237,-5.496234,2
16,5,(5) #6b9c9049,org.apache.commons.text.AlphabetConverter.convertCharsToIntegers (Character[]),211.8,211.8,69.0,7.0,5.0,1.0,0.27007785,-5.8581786,2
17,7,(7) #ccf24ca5,org.apache.commons.text.AlphabetConverter.convertCharsToIntegers (Character[]),138.0,138.0,69.0,7.0,5.0,1.0,1.8122689,-4.3973813,2
18,8,(8) #3292f74d,org.apache.commons.text.AlphabetConverter.convertCharsToIntegers (Character[]),129.0,129.0,69.0,7.0,5.0,1.0,2.1451194,-4.441249,2
19,9,(9) #0b6a285b,org.apache.commons.text.AlphabetConverter.convertCharsToIntegers (Character[]),114.4,114.4,51.0,7.0,5.0,1.0,4.148288,-4.838361,2
20,10,(10) #1911d427,org.apache.commons.text.AlphabetConverter.convertCharsToIntegers (Character[]),112.6,112.6,51.0,7.0,5.0,1.0,4.6168747,-4.6775093,2
21,13,(13) #5cdb7790,org.apache.commons.text.AlphabetConverter.convertCharsToIntegers (Character[]),126.0,126.0,51.0,7.0,5.0,1.0,4.3055882,-4.9248147,2
22,0,(0) #8b07e174,"org.apache.commons.text.AlphabetConverter.createConverter (Integer[], Integer[], Integer[])",1097.6,2722.0,24.0,43.0,14.0,1.0,-11.792117,-13.074797,3
23,1,(1) #56c060db,"org.apache.commons.text.AlphabetConverter.createConverter (Integer[], Integer[], Integer[])",1090.2,2604.0,24.0,43.0,14.0,1.0,-11.63092,-13.0840225,3
24,2,(2) #7746eea7,"org.apache.commons.text.AlphabetConverter.createConverter (Integer[], Integer[], Integer[])",1319.6,2974.0,24.0,43.0,14.0,1.0,-12.401861,-13.288014,3
25,3,(3) #e392b7a7,"org.apache.commons.text.AlphabetConverter.createConverter (Integer[], Integer[], Integer[])",1202.4,2894.0,24.0,43.0,14.0,1.0,-12.138167,-13.194024,3
26,4,(4) #98add391,"org.apache.commons.text.AlphabetConverter.createConverter (Integer[], Integer[], Integer[])",1248.8,2722.0,24.0,43.0,14.0,1.0,-11.966775,-13.515263,3
27,5,(5) #6b9c9049,"org.apache.commons.text.AlphabetConverter.createConverter (Integer[], Integer[], Integer[])",1504.0,2960.0,24.0,43.0,14.0,1.0,-12.796075,-13.933369,3
28,7,(7) #ccf24ca5,"org.apache.commons.text.AlphabetConverter.createConverter (Integer[], Integer[], Integer[])",2096.0,6186.0,24.0,43.0,14.0,1.0,-13.373921,-14.237912,3
29,8,(8) #3292f74d,"org.apache.commons.text.AlphabetConverter.createConverter (Integer[], Integer[], Integer[])",1779.8,4716.0,24.0,43.0,14.0,1.0,-13.295752,-14.214222,3
30,9,(9) #0b6a285b,"org.apache.commons.text.AlphabetConverter.createConverter (Integer[], Integer[], Integer[])",3745.2,7074.0,18.0,43.0,14.0,1.0,-12.958149,-13.596115,3
31,10,(10) #1911d427,"org.apache.commons.text.AlphabetConverter.createConverter (Integer[], Integer[], Integer[])",3751.2,6788.0,18.0,43.0,14.0,1.0,-12.900496,-13.272736,3
32,13,(13) #5cdb7790,"org.apache.commons.text.AlphabetConverter.createConverter (Integer[], Integer[], Integer[])",4266.0,6298.0,18.0,43.0,14.0,1.0,-12.650589,-13.502793,3
33,0,(0) #8b07e174,"org.apache.commons.text.AlphabetConverter.createConverterFromChars (Character[], Character[], Character[])",129.2,2724.0,23.0,2.0,1.0,1.0,-3.5977204,6.9441276,4
34,1,(1) #56c060db,"org.apache.commons.text.AlphabetConverter.createConverterFromChars (Character[], Character[], Character[])",5076.0,7420.0,23.0,2.0,1.0,1.0,-12.562458,-12.375388,4
35,2,(2) #7746eea7,"org.apache.commons.text.AlphabetConverter.createConverterFromChars (Character[], Character[], Character[])",5472.0,8332.0,23.0,2.0,1.0,1.0,-11.940772,-12.080921,4
36,3,(3) #e392b7a7,"org.apache.commons.text.AlphabetConverter.createConverterFromChars (Character[], Character[], Character[])",5344.0,8082.0,23.0,2.0,1.0,1.0,-11.972104,-11.809522,4
37,4,(4) #98add391,"org.apache.commons.text.AlphabetConverter.createConverterFromChars (Character[], Character[], Character[])",5886.0,8380.0,23.0,2.0,1.0,1.0,-11.781732,-11.461365,4
38,5,(5) #6b9c9049,"org.apache.commons.text.AlphabetConverter.createConverterFromChars (Character[], Character[], Character[])",130.2,2888.0,23.0,2.0,1.0,1.0,-3.5962794,6.7119455,4
39,7,(7) #ccf24ca5,"org.apache.commons.text.AlphabetConverter.createConverterFromChars (Character[], Character[], Character[])",1079.2,4414.0,23.0,2.0,1.0,1.0,-11.841253,-12.462213,4
40,8,(8) #3292f74d,"org.apache.commons.text.AlphabetConverter.createConverterFromChars (Character[], Character[], Character[])",1808.0,4796.0,23.0,2.0,1.0,1.0,-13.682512,-13.795456,4
41,9,(9) #0b6a285b,"org.apache.commons.text.AlphabetConverter.createConverterFromChars (Character[], Character[], Character[])",78.0,4944.0,17.0,2.0,1.0,1.0,-5.3136754,5.3834305,4
42,10,(10) #1911d427,"org.apache.commons.text.AlphabetConverter.createConverterFromChars (Character[], Character[], Character[])",77.6,5100.0,17.0,2.0,1.0,1.0,-5.269058,5.194426,4
43,13,(13) #5cdb7790,"org.apache.commons.text.AlphabetConverter.createConverterFromChars (Character[], Character[], Character[])",76.8,5636.0,17.0,2.0,1.0,1.0,-5.5714355,4.6911097,4
44,0,(0) #8b07e174,org.apache.commons.text.AlphabetConverter.decode (String),592.8,756.0,32.0,20.0,9.0,1.0,-7.1087093,-11.169551,5
45,1,(1) #56c060db,org.apache.commons.text.AlphabetConverter.decode (String),562.2,720.0,32.0,20.0,9.0,1.0,-6.845118,-10.925078,5
46,2,(2) #7746eea7,org.apache.commons.text.AlphabetConverter.decode (String),630.8,931.0,32.0,20.0,9.0,1.0,-7.557462,-11.0883465,5
47,3,(3) #e392b7a7,org.apache.commons.text.AlphabetConverter.decode (String),670.2,872.6,32.0,20.0,9.0,1.0,-7.75627,-11.204133,5
48,4,(4) #98add391,org.apache.commons.text.AlphabetConverter.decode (String),629.8,812.4,32.0,20.0,9.0,1.0,-7.4521284,-11.082302,5
49,5,(5) #6b9c9049,org.apache.commons.text.AlphabetConverter.decode (String),821.0,1063.6,32.0,20.0,9.0,1.0,-9.376005,-11.172261,5
50,7,(7) #ccf24ca5,org.apache.commons.text.AlphabetConverter.decode (String),612.4,765.0,32.0,20.0,9.0,1.0,-7.4726505,-11.409475,5
51,8,(8) #3292f74d,org.apache.commons.text.AlphabetConverter.decode (String),543.0,673.0,32.0,20.0,9.0,1.0,-6.6521664,-11.171203,5
52,9,(9) #0b6a285b,org.apache.commons.text.AlphabetConverter.decode (String),572.4,714.4,31.0,20.0,9.0,1.0,-6.9734106,-11.04772,5
53,10,(10) #1911d427,org.apache.commons.text.AlphabetConverter.decode (String),590.6,747.0,31.0,20.0,9.0,1.0,-6.9245467,-11.020115,5
54,13,(13) #5cdb7790,org.apache.commons.text.AlphabetConverter.decode (String),524.6,658.8,31.0,20.0,9.0,1.0,-6.602099,-11.068634,5
55,0,(0) #8b07e174,org.apache.commons.text.AlphabetConverter.encode (String),279.4,282.0,55.0,12.0,6.0,1.0,-1.6040237,-10.293994,6
56,1,(1) #56c060db,org.apache.commons.text.AlphabetConverter.encode (String),268.4,271.4,55.0,12.0,6.0,1.0,-1.2835143,-10.350171,6
57,2,(2) #7746eea7,org.apache.commons.text.AlphabetConverter.encode (String),314.4,317.6,55.0,12.0,6.0,1.0,-1.9622649,-10.018432,6
58,3,(3) #e392b7a7,org.apache.commons.text.AlphabetConverter.encode (String),317.0,320.2,55.0,12.0,6.0,1.0,-1.8822345,-10.039088,6
59,4,(4) #98add391,org.apache.commons.text.AlphabetConverter.encode (String),295.0,298.2,55.0,12.0,6.0,1.0,-1.9287801,-10.051869,6
60,5,(5) #6b9c9049,org.apache.commons.text.AlphabetConverter.encode (String),322.2,325.2,55.0,12.0,6.0,1.0,-2.0498052,-10.306377,6
61,7,(7) #ccf24ca5,org.apache.commons.text.AlphabetConverter.encode (String),266.2,268.6,55.0,12.0,6.0,1.0,-1.4925323,-10.278057,6
62,8,(8) #3292f74d,org.apache.commons.text.AlphabetConverter.encode (String),225.8,228.0,55.0,12.0,6.0,1.0,-1.0359014,-10.3180485,6
63,9,(9) #0b6a285b,org.apache.commons.text.AlphabetConverter.encode (String),257.2,259.6,55.0,12.0,6.0,1.0,-1.2925868,-10.323406,6
64,10,(10) #1911d427,org.apache.commons.text.AlphabetConverter.encode (String),254.6,256.8,55.0,12.0,6.0,1.0,-1.0394504,-10.300739,6
65,13,(13) #5cdb7790,org.apache.commons.text.AlphabetConverter.encode (String),228.0,230.4,55.0,12.0,6.0,1.0,-0.7066936,-10.603162,6
66,0,(0) #8b07e174,org.apache.commons.text.AlphabetConverter.equals (Object),280.6,280.6,15.0,9.0,9.0,0.0,0.6187239,-12.203336,7
67,1,(1) #56c060db,org.apache.commons.text.AlphabetConverter.equals (Object),254.0,254.0,15.0,9.0,9.0,0.0,0.8522777,-12.331679,7
68,2,(2) #7746eea7,org.apache.commons.text.AlphabetConverter.equals (Object),292.0,292.0,15.0,9.0,9.0,0.0,0.069653116,-11.931171,7
69,3,(3) #e392b7a7,org.apache.commons.text.AlphabetConverter.equals (Object),291.4,291.4,15.0,9.0,9.0,0.0,0.3218051,-11.795396,7
70,4,(4) #98add391,org.apache.commons.text.AlphabetConverter.equals (Object),273.2,273.2,15.0,9.0,9.0,0.0,0.4185296,-12.264877,7
71,5,(5) #6b9c9049,org.apache.commons.text.AlphabetConverter.equals (Object),280.8,280.8,15.0,9.0,9.0,0.0,0.4823365,-12.050703,7
72,7,(7) #ccf24ca5,org.apache.commons.text.AlphabetConverter.equals (Object),280.0,280.0,15.0,9.0,9.0,0.0,0.34272343,-12.042627,7
73,8,(8) #3292f74d,org.apache.commons.text.AlphabetConverter.equals (Object),252.4,252.4,15.0,9.0,9.0,0.0,0.6910774,-12.254157,7
74,9,(9) #0b6a285b,org.apache.commons.text.AlphabetConverter.equals (Object),249.8,249.8,10.0,9.0,9.0,0.0,0.7535358,-12.348902,7
75,10,(10) #1911d427,org.apache.commons.text.AlphabetConverter.equals (Object),259.8,259.8,10.0,9.0,9.0,0.0,0.74700505,-12.307595,7
76,13,(13) #5cdb7790,org.apache.commons.text.AlphabetConverter.equals (Object),225.4,225.4,10.0,9.0,9.0,0.0,1.3066523,-13.105055,7
77,0,(0) #8b07e174,org.apache.commons.text.AlphabetConverter.getOriginalToEncoded (),26.8,26.8,10.0,2.0,1.0,1.0,26.041466,24.349686,8
78,1,(1) #56c060db,org.apache.commons.text.AlphabetConverter.getOriginalToEncoded (),24.8,24.8,10.0,2.0,1.0,1.0,25.70075,24.404278,8
79,2,(2) #7746eea7,org.apache.commons.text.AlphabetConverter.getOriginalToEncoded (),29.0,29.0,10.0,2.0,1.0,1.0,26.17689,24.385818,8
80,3,(3) #e392b7a7,org.apache.commons.text.AlphabetConverter.getOriginalToEncoded (),26.8,26.8,10.0,2.0,1.0,1.0,26.169529,24.382795,8
81,4,(4) #98add391,org.apache.commons.text.AlphabetConverter.getOriginalToEncoded (),33.0,33.0,10.0,2.0,1.0,1.0,26.777292,24.22251,8
82,5,(5) #6b9c9049,org.apache.commons.text.AlphabetConverter.getOriginalToEncoded (),24.4,24.4,10.0,2.0,1.0,1.0,25.614864,24.753433,8
83,7,(7) #ccf24ca5,org.apache.commons.text.AlphabetConverter.getOriginalToEncoded (),21.2,21.2,10.0,2.0,1.0,1.0,25.240831,24.700363,8
84,8,(8) #3292f74d,org.apache.commons.text.AlphabetConverter.getOriginalToEncoded (),17.8,17.8,10.0,2.0,1.0,1.0,24.604149,24.902708,8
85,9,(9) #0b6a285b,org.apache.commons.text.AlphabetConverter.getOriginalToEncoded (),18.0,18.0,10.0,2.0,1.0,1.0,24.613764,24.949165,8
86,10,(10) #1911d427,org.apache.commons.text.AlphabetConverter.getOriginalToEncoded (),18.4,18.4,10.0,2.0,1.0,1.0,24.833744,25.164358,8
87,13,(13) #5cdb7790,org.apache.commons.text.AlphabetConverter.getOriginalToEncoded (),18.8,18.8,10.0,2.0,1.0,1.0,24.87601,24.995653,8
88,0,(0) #8b07e174,org.apache.commons.text.AlphabetConverter.hashCode (),1122.4,1122.4,20.0,2.0,1.0,0.0,-14.376403,-10.901581,9
89,1,(1) #56c060db,org.apache.commons.text.AlphabetConverter.hashCode (),1053.6,1053.6,20.0,2.0,1.0,0.0,-13.79921,-10.843108,9
90,2,(2) #7746eea7,org.apache.commons.text.AlphabetConverter.hashCode (),1041.6,1041.6,20.0,2.0,1.0,0.0,-13.735624,-10.777006,9
91,3,(3) #e392b7a7,org.apache.commons.text.AlphabetConverter.hashCode (),1106.0,1106.0,20.0,2.0,1.0,0.0,-13.988536,-11.196303,9
92,4,(4) #98add391,org.apache.commons.text.AlphabetConverter.hashCode (),995.0,995.0,20.0,2.0,1.0,0.0,-13.062947,-10.546545,9
93,5,(5) #6b9c9049,org.apache.commons.text.AlphabetConverter.hashCode (),1220.6,1220.6,20.0,2.0,1.0,0.0,-14.846847,-11.812851,9
94,7,(7) #ccf24ca5,org.apache.commons.text.AlphabetConverter.hashCode (),727.2,727.2,20.0,2.0,1.0,0.0,-9.534223,-9.539514,9
95,8,(8) #3292f74d,org.apache.commons.text.AlphabetConverter.hashCode (),606.6,606.6,20.0,2.0,1.0,0.0,-8.208666,-8.7437315,9
96,9,(9) #0b6a285b,org.apache.commons.text.AlphabetConverter.hashCode (),699.0,699.0,20.0,2.0,1.0,0.0,-9.405171,-9.575692,9
97,10,(10) #1911d427,org.apache.commons.text.AlphabetConverter.hashCode (),664.4,664.4,20.0,2.0,1.0,0.0,-8.622535,-9.40574,9
98,13,(13) #5cdb7790,org.apache.commons.text.AlphabetConverter.hashCode (),657.2,657.2,20.0,2.0,1.0,0.0,-8.543719,-9.048686,9
99,0,(0) #8b07e174,org.apache.commons.text.AlphabetConverter.toString (),787.4,1051.4,20.0,5.0,2.0,0.0,-10.552409,-9.964912,10
100,1,(1) #56c060db,org.apache.commons.text.AlphabetConverter.toString (),757.0,1021.4,20.0,5.0,2.0,0.0,-10.204036,-9.798868,10
101,2,(2) #7746eea7,org.apache.commons.text.AlphabetConverter.toString (),941.6,1416.6,20.0,5.0,2.0,0.0,-12.570528,-10.761158,10
102,3,(3) #e392b7a7,org.apache.commons.text.AlphabetConverter.toString (),1025.2,1258.0,20.0,5.0,2.0,0.0,-13.441605,-11.074447,10
103,4,(4) #98add391,org.apache.commons.text.AlphabetConverter.toString (),863.4,1157.0,20.0,5.0,2.0,0.0,-11.310378,-10.14334,10
104,5,(5) #6b9c9049,org.apache.commons.text.AlphabetConverter.toString (),1135.2,1447.6,20.0,5.0,2.0,0.0,-14.135238,-11.411849,10
105,7,(7) #ccf24ca5,org.apache.commons.text.AlphabetConverter.toString (),1138.6,1203.4,20.0,5.0,2.0,0.0,-14.286653,-11.386503,10
106,8,(8) #3292f74d,org.apache.commons.text.AlphabetConverter.toString (),761.6,1023.2,20.0,5.0,2.0,0.0,-10.074364,-9.609315,10
107,9,(9) #0b6a285b,org.apache.commons.text.AlphabetConverter.toString (),915.4,1275.4,20.0,5.0,2.0,0.0,-12.028617,-10.310732,10
108,10,(10) #1911d427,org.apache.commons.text.AlphabetConverter.toString (),836.4,1289.6,20.0,5.0,2.0,0.0,-11.130129,-10.046568,10
109,13,(13) #5cdb7790,org.apache.commons.text.AlphabetConverter.toString (),780.4,989.4,20.0,5.0,2.0,0.0,-10.598712,-10.136078,10
110,0,(0) #8b07e174,"org.apache.commons.text.CompositeFormat.format (Object, StringBuffer, java.text.FieldPosition)",439.2,443.2,3.0,2.0,1.0,1.0,-6.6710277,-7.1758957,11
111,1,(1) #56c060db,"org.apache.commons.text.CompositeFormat.format (Object, StringBuffer, java.text.FieldPosition)",322.4,330.0,3.0,2.0,1.0,1.0,-5.8337526,-5.6926417,11
112,2,(2) #7746eea7,"org.apache.commons.text.CompositeFormat.format (Object, StringBuffer, java.text.FieldPosition)",361.2,365.4,3.0,2.0,1.0,1.0,-6.3041534,-6.158017,11
113,3,(3) #e392b7a7,"org.apache.commons.text.CompositeFormat.format (Object, StringBuffer, java.text.FieldPosition)",371.6,375.2,3.0,2.0,1.0,1.0,-6.233226,-6.3776135,11
114,4,(4) #98add391,"org.apache.commons.text.CompositeFormat.format (Object, StringBuffer, java.text.FieldPosition)",246.6,250.2,3.0,2.0,1.0,1.0,-5.1340957,-4.5765767,11
115,5,(5) #6b9c9049,"org.apache.commons.text.CompositeFormat.format (Object, StringBuffer, java.text.FieldPosition)",230.4,233.8,3.0,2.0,1.0,1.0,-5.2136297,-3.613414,11
116,7,(7) #ccf24ca5,"org.apache.commons.text.CompositeFormat.format (Object, StringBuffer, java.text.FieldPosition)",269.2,272.8,3.0,2.0,1.0,1.0,-5.3934197,-4.895149,11
117,8,(8) #3292f74d,"org.apache.commons.text.CompositeFormat.format (Object, StringBuffer, java.text.FieldPosition)",250.6,254.0,3.0,2.0,1.0,1.0,-5.679625,-3.9536393,11
118,9,(9) #0b6a285b,"org.apache.commons.text.CompositeFormat.format (Object, StringBuffer, java.text.FieldPosition)",267.6,271.6,3.0,2.0,1.0,1.0,-5.6020966,-4.639096,11
119,10,(10) #1911d427,"org.apache.commons.text.CompositeFormat.format (Object, StringBuffer, java.text.FieldPosition)",255.0,258.6,3.0,2.0,1.0,1.0,-5.326058,-4.2526083,11
120,13,(13) #5cdb7790,"org.apache.commons.text.CompositeFormat.format (Object, StringBuffer, java.text.FieldPosition)",248.2,251.6,3.0,2.0,1.0,1.0,-5.2958407,-4.1952043,11
121,0,(0) #8b07e174,"org.apache.commons.text.CompositeFormat.parseObject (String, java.text.ParsePosition)",221.4,232.0,3.0,2.0,1.0,1.0,-4.950731,-3.4671144,12
122,1,(1) #56c060db,"org.apache.commons.text.CompositeFormat.parseObject (String, java.text.ParsePosition)",195.0,204.2,3.0,2.0,1.0,1.0,-5.1480637,-2.6462722,12
123,2,(2) #7746eea7,"org.apache.commons.text.CompositeFormat.parseObject (String, java.text.ParsePosition)",193.8,204.2,3.0,2.0,1.0,1.0,-4.828808,-2.656313,12
124,3,(3) #e392b7a7,"org.apache.commons.text.CompositeFormat.parseObject (String, java.text.ParsePosition)",211.2,220.2,3.0,2.0,1.0,1.0,-5.037013,-3.0941124,12
125,4,(4) #98add391,"org.apache.commons.text.CompositeFormat.parseObject (String, java.text.ParsePosition)",441.6,450.4,3.0,2.0,1.0,1.0,-6.8735914,-7.162187,12
126,5,(5) #6b9c9049,"org.apache.commons.text.CompositeFormat.parseObject (String, java.text.ParsePosition)",704.0,712.0,3.0,2.0,1.0,1.0,-9.216181,-9.074446,12
127,7,(7) #ccf24ca5,"org.apache.commons.text.CompositeFormat.parseObject (String, java.text.ParsePosition)",466.0,474.4,3.0,2.0,1.0,1.0,-7.1581874,-7.246017,12
128,8,(8) #3292f74d,"org.apache.commons.text.CompositeFormat.parseObject (String, java.text.ParsePosition)",397.0,408.6,3.0,2.0,1.0,1.0,-6.766517,-6.622366,12
129,9,(9) #0b6a285b,"org.apache.commons.text.CompositeFormat.parseObject (String, java.text.ParsePosition)",410.6,419.6,3.0,2.0,1.0,1.0,-6.7812366,-6.726294,12
130,10,(10) #1911d427,"org.apache.commons.text.CompositeFormat.parseObject (String, java.text.ParsePosition)",450.0,457.6,3.0,2.0,1.0,1.0,-7.01263,-7.1873293,12
131,13,(13) #5cdb7790,"org.apache.commons.text.CompositeFormat.parseObject (String, java.text.ParsePosition)",409.8,418.4,3.0,2.0,1.0,1.0,-6.590707,-6.9460387,12
132,0,(0) #8b07e174,org.apache.commons.text.CompositeFormat.reformat (String),15.2,125.2,1.0,2.0,1.0,1.0,17.508423,31.6165,13
133,1,(1) #56c060db,org.apache.commons.text.CompositeFormat.reformat (String),14.4,116.2,1.0,2.0,1.0,1.0,17.861624,31.96081,13
134,2,(2) #7746eea7,org.apache.commons.text.CompositeFormat.reformat (String),19.0,113.4,1.0,2.0,1.0,1.0,29.724543,52.946827,13
135,3,(3) #e392b7a7,org.apache.commons.text.CompositeFormat.reformat (String),12.8,114.6,1.0,2.0,1.0,1.0,17.946707,31.831675,13
136,4,(4) #98add391,org.apache.commons.text.CompositeFormat.reformat (String),12.0,108.6,1.0,2.0,1.0,1.0,18.46355,32.276154,13
137,5,(5) #6b9c9049,org.apache.commons.text.CompositeFormat.reformat (String),11.6,97.4,1.0,2.0,1.0,1.0,31.962725,47.272385,13
138,7,(7) #ccf24ca5,org.apache.commons.text.CompositeFormat.reformat (String),10.6,90.6,1.0,2.0,1.0,1.0,32.173603,47.31577,13
139,8,(8) #3292f74d,org.apache.commons.text.CompositeFormat.reformat (String),11.2,84.8,1.0,2.0,1.0,1.0,32.412754,47.558456,13
140,9,(9) #0b6a285b,org.apache.commons.text.CompositeFormat.reformat (String),10.2,85.4,1.0,2.0,1.0,1.0,32.557423,47.289066,13
141,10,(10) #1911d427,org.apache.commons.text.CompositeFormat.reformat (String),9.8,81.0,1.0,2.0,1.0,1.0,32.93505,46.956196,13
142,13,(13) #5cdb7790,org.apache.commons.text.CompositeFormat.reformat (String),10.0,85.8,1.0,2.0,1.0,1.0,32.499203,47.180622,13
143,0,(0) #8b07e174,"org.apache.commons.text.ExtendedMessageFormat.appendQuotedString (String, java.text.ParsePosition, StringBuilder)",117.0,136.0,10.0,16.0,7.0,1.0,4.0425167,-22.15401,14
144,1,(1) #56c060db,"org.apache.commons.text.ExtendedMessageFormat.appendQuotedString (String, java.text.ParsePosition, StringBuilder)",119.2,140.6,10.0,16.0,7.0,1.0,4.1646748,-21.91474,14
145,2,(2) #7746eea7,"org.apache.commons.text.ExtendedMessageFormat.appendQuotedString (String, java.text.ParsePosition, StringBuilder)",224.6,246.4,10.0,16.0,7.0,1.0,2.9749746,-17.330458,14
146,3,(3) #e392b7a7,"org.apache.commons.text.ExtendedMessageFormat.appendQuotedString (String, java.text.ParsePosition, StringBuilder)",122.8,145.2,10.0,16.0,7.0,1.0,4.331626,-22.013435,14
147,4,(4) #98add391,"org.apache.commons.text.ExtendedMessageFormat.appendQuotedString (String, java.text.ParsePosition, StringBuilder)",127.8,144.4,10.0,16.0,7.0,1.0,4.2552047,-21.711382,14
148,5,(5) #6b9c9049,"org.apache.commons.text.ExtendedMessageFormat.appendQuotedString (String, java.text.ParsePosition, StringBuilder)",121.2,138.4,10.0,16.0,7.0,1.0,4.19759,-21.99645,14
149,7,(7) #ccf24ca5,"org.apache.commons.text.ExtendedMessageFormat.appendQuotedString (String, java.text.ParsePosition, StringBuilder)",114.0,129.2,7.0,16.0,7.0,1.0,4.146187,-22.20804,14
150,8,(8) #3292f74d,"org.apache.commons.text.ExtendedMessageFormat.appendQuotedString (String, java.text.ParsePosition, StringBuilder)",103.4,117.8,7.0,16.0,7.0,1.0,4.3103585,-22.53869,14
151,9,(9) #0b6a285b,"org.apache.commons.text.ExtendedMessageFormat.appendQuotedString (String, java.text.ParsePosition, StringBuilder)",51.0,63.0,6.0,16.0,7.0,1.0,4.317816,-25.172081,14
152,10,(10) #1911d427,"org.apache.commons.text.ExtendedMessageFormat.appendQuotedString (String, java.text.ParsePosition, StringBuilder)",58.4,72.4,6.0,16.0,7.0,1.0,4.467109,-24.791357,14
153,13,(13) #5cdb7790,"org.apache.commons.text.ExtendedMessageFormat.appendQuotedString (String, java.text.ParsePosition, StringBuilder)",43.4,55.4,6.0,16.0,7.0,1.0,4.5603065,-25.608383,14
154,0,(0) #8b07e174,org.apache.commons.text.ExtendedMessageFormat.applyPattern (String),2496400.0,2619000.0,44986.0,51.0,18.0,1.0,-28.985611,12.980706,15
155,1,(1) #56c060db,org.apache.commons.text.ExtendedMessageFormat.applyPattern (String),2520800.0,2651600.0,44986.0,51.0,18.0,1.0,-29.45807,13.720358,15
156,2,(2) #7746eea7,org.apache.commons.text.ExtendedMessageFormat.applyPattern (String),2537600.0,2684400.0,44986.0,51.0,18.0,1.0,-29.930101,14.377986,15
157,3,(3) #e392b7a7,org.apache.commons.text.ExtendedMessageFormat.applyPattern (String),2486000.0,2611800.0,44986.0,51.0,18.0,1.0,-28.238298,11.892,15
158,4,(4) #98add391,org.apache.commons.text.ExtendedMessageFormat.applyPattern (String),2410400.0,2536200.0,44986.0,51.0,18.0,1.0,-29.734913,13.960144,15
159,5,(5) #6b9c9049,org.apache.commons.text.ExtendedMessageFormat.applyPattern (String),2363600.0,2495400.0,44986.0,51.0,18.0,1.0,-29.722916,14.149399,15
160,7,(7) #ccf24ca5,org.apache.commons.text.ExtendedMessageFormat.applyPattern (String),2304800.0,2419800.0,44984.0,51.0,18.0,1.0,-28.087326,11.819971,15
161,8,(8) #3292f74d,org.apache.commons.text.ExtendedMessageFormat.applyPattern (String),2308400.0,2428600.0,44984.0,51.0,18.0,1.0,-28.001068,12.263258,15
162,9,(9) #0b6a285b,org.apache.commons.text.ExtendedMessageFormat.applyPattern (String),2353400.0,2475800.0,44970.0,51.0,18.0,1.0,-29.835321,14.084772,15
