id,camera_path,device,viewport,timestep,quad_tess,geo_quad,stpa,quad_inst,poly_tess,umap_x,umap_y,seq
567,diagonal_z,Radeon Vega Frontier Edition,1024 1024,59,288.2949,124.6227,124.1528,320.9171,77.2463,-3.8918793,1.9694647,52
568,diagonal_z,Radeon Vega Frontier Edition,1024 1024,69,223.9476,77.3114,77.0612,234.1109,76.6442,-1.4581742,1.0282183,52
569,diagonal_z,Radeon Vega Frontier Edition,1024 1024,79,207.4241,89.0845,8.2705,231.2315,72.7262,-2.2356584,1.2681422,52
570,diagonal_z,Radeon Vega Frontier Edition,1024 1024,89,247.7019,114.4757,23.1641,284.5282,76.2468,-3.6445355,0.8161071,52
571,diagonal_z,Radeon Vega Frontier Edition,1024 1024,99,223.6951,95.0896,19.8273,250.3568,73.9913,-3.122354,1.3985804,52
572,diagonal_z,Radeon Vega Frontier Edition,2048 2048,0,300.294,195.369,192.7744,344.1677,77.3575,-5.3407464,2.0013156,53
573,diagonal_z,Radeon Vega Frontier Edition,2048 2048,9,296.4685,174.3466,173.7967,335.6876,77.2708,-4.691643,1.8142792,53
574,diagonal_z,Radeon Vega Frontier Edition,2048 2048,19,296.6514,150.2454,149.5464,325.6703,77.2774,-4.6359205,1.4577554,53
575,diagonal_z,Radeon Vega Frontier Edition,2048 2048,29,289.8803,128.7935,129.1409,313.1743,77.2535,-4.416232,2.0728962,53
576,diagonal_z,Radeon Vega Frontier Edition,2048 2048,39,279.4334,104.8804,104.9505,300.7817,77.2809,-3.8703175,1.5829079,53
577,diagonal_z,Radeon Vega Frontier Edition,2048 2048,49,258.0672,84.0033,84.5594,270.666,77.1528,-3.4044533,1.5286024,53
578,diagonal_z,Radeon Vega Frontier Edition,2048 2048,59,202.9344,56.6053,56.0758,207.5899,76.4403,-3.079436,0.74651384,53
579,diagonal_z,Radeon Vega Frontier Edition,2048 2048,69,104.3043,29.6039,29.6211,106.9298,62.6056,-5.691726,-0.7827202,53
580,diagonal_z,Radeon Vega Frontier Edition,2048 2048,79,98.4543,31.6574,2.1296,102.1559,54.8204,-6.0799994,-1.3449267,53
581,diagonal_z,Radeon Vega Frontier Edition,2048 2048,89,138.8374,46.4595,6.3971,146.7726,66.2761,-5.935438,-1.0925734,53
582,diagonal_z,Radeon Vega Frontier Edition,2048 2048,99,107.108,36.2381,5.4181,112.4279,59.1923,-6.4581304,-1.4212896,53
583,diagonal_z,Radeon Vega Frontier Edition,512 512,0,306.6365,412.0636,411.6107,409.8982,77.3401,-6.6815543,3.6650457,54
584,diagonal_z,Radeon Vega Frontier Edition,512 512,9,307.2234,410.8345,410.0848,409.5876,77.3389,-6.692945,3.7837348,54
585,diagonal_z,Radeon Vega Frontier Edition,512 512,19,307.1046,406.1738,406.7372,409.873,77.312,-6.273341,4.0694604,54
586,diagonal_z,Radeon Vega Frontier Edition,512 512,29,306.7278,399.7154,397.4452,410.2598,77.2953,-6.2965384,3.9268298,54
587,diagonal_z,Radeon Vega Frontier Edition,512 512,39,308.0999,380.6899,379.8007,411.5734,77.3192,-5.75399,3.6606512,54
588,diagonal_z,Radeon Vega Frontier Edition,512 512,49,307.9235,319.3072,320.9933,406.1244,77.3317,-5.149236,3.0896358,54
589,diagonal_z,Radeon Vega Frontier Edition,512 512,59,304.0956,235.9231,236.8131,373.8779,77.3144,-4.624604,2.5463095,54
590,diagonal_z,Radeon Vega Frontier Edition,512 512,69,296.7033,163.4858,163.7278,351.8649,77.2732,-4.136637,2.144302,54
591,diagonal_z,Radeon Vega Frontier Edition,512 512,79,284.8524,213.2096,31.0327,352.4068,76.9367,-3.2782948,1.8213906,54
592,diagonal_z,Radeon Vega Frontier Edition,512 512,89,298.3427,243.1729,76.2166,374.2935,77.2899,-3.5576613,1.6728759,54
593,diagonal_z,Radeon Vega Frontier Edition,512 512,99,288.2459,201.0576,64.8433,346.8116,77.0392,-3.8120391,2.1098113,54
594,orbit_x,NVIDIA GeForce GTX 1080 Ti,1024 1024,0,806.829,931.0727,937.8048,615.7408,295.4454,9.428626,-4.281812,55
595,orbit_x,NVIDIA GeForce GTX 1080 Ti,1024 1024,9,751.5745,831.8222,832.8891,615.7408,290.9032,9.544816,-2.5169702,55
596,orbit_x,NVIDIA GeForce GTX 1080 Ti,1024 1024,19,728.2366,727.4738,729.4585,614.5753,289.9542,8.816089,-2.2913954,55
597,orbit_x,NVIDIA GeForce GTX 1080 Ti,1024 1024,29,727.7756,713.338,711.6678,614.1903,289.9643,8.578893,-1.9935718,55
598,orbit_x,NVIDIA GeForce GTX 1080 Ti,1024 1024,39,738.7379,774.1376,772.0935,614.9645,288.7995,9.015351,-2.7722063,55
599,orbit_x,NVIDIA GeForce GTX 1080 Ti,1024 1024,49,798.6072,922.7646,928.9019,615.1575,294.1151,9.27331,-4.0134964,55
600,orbit_x,NVIDIA GeForce GTX 1080 Ti,1024 1024,59,750.9142,835.0382,836.9812,615.5513,290.3845,9.256429,-3.7804363,55
601,orbit_x,NVIDIA GeForce GTX 1080 Ti,1024 1024,69,721.7767,731.2668,736.1927,613.8057,289.6955,8.417834,-2.8132958,55
602,orbit_x,NVIDIA GeForce GTX 1080 Ti,1024 1024,79,714.1225,724.1916,725.8,614.1903,289.4482,8.815239,-2.1487334,55
603,orbit_x,NVIDIA GeForce GTX 1080 Ti,1024 1024,89,741.6087,782.2155,778.5373,614.8133,288.5503,8.342624,-2.438423,55
604,orbit_x,NVIDIA GeForce GTX 1080 Ti,1024 1024,99,800.4611,921.8544,931.463,615.756,293.1838,6.072397,-3.8011904,55
605,orbit_x,NVIDIA GeForce GTX 1080 Ti,2048 2048,0,699.795,657.4233,652.1838,614.4431,278.0249,5.741338,-1.0880765,56
606,orbit_x,NVIDIA GeForce GTX 1080 Ti,2048 2048,9,495.1034,480.9588,477.5367,611.8865,265.6593,3.4769244,-0.5473365,56
607,orbit_x,NVIDIA GeForce GTX 1080 Ti,2048 2048,19,444.8023,451.9447,451.4856,609.1024,263.3006,3.6452897,-1.0389599,56
608,orbit_x,NVIDIA GeForce GTX 1080 Ti,2048 2048,29,441.6844,448.9237,448.6075,590.4791,262.9766,4.62109,-0.773414,56
609,orbit_x,NVIDIA GeForce GTX 1080 Ti,2048 2048,39,444.3181,435.091,434.6069,566.0046,261.6027,5.184139,-0.0028282946,56
610,orbit_x,NVIDIA GeForce GTX 1080 Ti,2048 2048,49,664.7787,619.2526,617.1201,614.4393,275.8689,8.02078,-1.8361685,56
611,orbit_x,NVIDIA GeForce GTX 1080 Ti,2048 2048,59,491.7315,478.824,477.4592,613.2637,265.4188,6.3249497,-0.3517148,56
612,orbit_x,NVIDIA GeForce GTX 1080 Ti,2048 2048,69,443.5986,453.7926,453.7967,608.828,262.8238,7.276041,-0.35768116,56
613,orbit_x,NVIDIA GeForce GTX 1080 Ti,2048 2048,79,420.6594,446.2274,446.1836,591.6775,262.7285,8.543917,-0.58916885,56
614,orbit_x,NVIDIA GeForce GTX 1080 Ti,2048 2048,89,418.3225,433.0804,433.5461,568.0979,261.7102,8.5645075,-0.43056303,56
615,orbit_x,NVIDIA GeForce GTX 1080 Ti,2048 2048,99,640.3689,612.1337,609.626,613.8057,275.1266,7.9420533,-0.82117724,56
616,orbit_x,NVIDIA GeForce GTX 1080 Ti,512 512,0,821.0585,956.0504,965.5306,616.907,305.559,9.540577,-4.859806,57
617,orbit_x,NVIDIA GeForce GTX 1080 Ti,512 512,9,819.9948,961.1873,965.9409,616.5304,306.95,9.815798,-5.0601416,57
618,orbit_x,NVIDIA GeForce GTX 1080 Ti,512 512,19,819.3095,963.7347,962.2972,615.7408,308.0639,9.33854,-5.0715885,57
619,orbit_x,NVIDIA GeForce GTX 1080 Ti,512 512,29,819.2759,962.1305,961.3166,615.7408,307.6753,9.30764,-4.160345,57
620,orbit_x,NVIDIA GeForce GTX 1080 Ti,512 512,39,819.2625,959.7666,963.0757,616.1278,306.0378,9.754929,-4.5241656,57
621,orbit_x,NVIDIA GeForce GTX 1080 Ti,512 512,49,820.0485,953.6707,963.5582,616.5152,305.1804,9.330011,-4.0552464,57
622,orbit_x,NVIDIA GeForce GTX 1080 Ti,512 512,59,819.9544,958.9383,963.6139,616.1467,306.0631,9.310722,-4.139901,57
623,orbit_x,NVIDIA GeForce GTX 1080 Ti,512 512,69,819.0142,963.0757,960.255,615.3808,279.0319,8.607804,-4.1395516,57
624,orbit_x,NVIDIA GeForce GTX 1080 Ti,512 512,79,818.746,963.1221,961.1873,615.574,307.7302,6.752766,-4.078203,57
625,orbit_x,NVIDIA GeForce GTX 1080 Ti,512 512,89,819.2625,959.7666,963.0757,616.5152,305.6067,5.9845643,-4.5253296,57
626,orbit_x,NVIDIA GeForce GTX 1080 Ti,512 512,99,819.2826,954.1438,963.1963,616.5608,280.464,5.802215,-4.037938,57
627,orbit_x,NVIDIA Quadro M6000 24GB,1024 1024,0,425.8545,491.5527,502.9043,224.0128,136.8989,-1.5548587,2.8120244,58
628,orbit_x,NVIDIA Quadro M6000 24GB,1024 1024,9,395.8248,494.462,499.7726,224.0133,129.7133,-1.3570381,2.738089,58
629,orbit_x,NVIDIA Quadro M6000 24GB,1024 1024,19,380.8885,481.7768,481.0282,224.0113,146.1038,-1.3174541,2.9100335,58
630,orbit_x,NVIDIA Quadro M6000 24GB,1024 1024,29,380.0865,482.8865,482.0973,224.0113,145.9944,-0.9694727,2.809134,58
631,orbit_x,NVIDIA Quadro M6000 24GB,1024 1024,39,385.8829,492.2665,496.8598,224.0128,134.6609,-0.7893745,2.925806,58
632,orbit_x,NVIDIA Quadro M6000 24GB,1024 1024,49,419.8858,489.8047,501.5498,223.9632,134.6571,-0.72398514,3.267872,58
633,orbit_x,NVIDIA Quadro M6000 24GB,1024 1024,59,395.5727,493.0966,499.2935,224.0033,144.695,-0.5676628,3.4648838,58
634,orbit_x,NVIDIA Quadro M6000 24GB,1024 1024,69,379.6464,482.6441,481.9928,224.0093,145.9219,-0.50428915,3.1733973,58
635,orbit_x,NVIDIA Quadro M6000 24GB,1024 1024,79,380.2715,483.3486,482.8375,224.0078,145.9803,-0.28662923,3.215028,58
636,orbit_x,NVIDIA Quadro M6000 24GB,1024 1024,89,309.1276,493.5103,497.4258,223.9968,143.7531,-0.23184177,3.8264067,58
637,orbit_x,NVIDIA Quadro M6000 24GB,1024 1024,99,368.0544,490.0856,501.6605,223.9677,145.8096,-1.1855794,3.3611045,58
638,orbit_x,NVIDIA Quadro M6000 24GB,2048 2048,0,382.8059,462.4727,464.6149,223.9541,136.6518,-2.0758753,2.338953,59
639,orbit_x,NVIDIA Quadro M6000 24GB,2048 2048,9,315.3331,320.6968,320.086,223.9983,127.459,-3.330864,1.5395852,59
640,orbit_x,NVIDIA Quadro M6000 24GB,2048 2048,19,290.4748,294.7401,294.5595,223.9892,126.7461,-3.136802,1.2373646,59
641,orbit_x,NVIDIA Quadro M6000 24GB,2048 2048,29,290.8033,294.212,293.9465,223.9953,126.5541,-1.9812398,1.7557256,59
642,orbit_x,NVIDIA Quadro M6000 24GB,2048 2048,39,297.9951,298.7313,298.7831,223.9862,124.8128,-1.8941746,1.9049149,59
643,orbit_x,NVIDIA Quadro M6000 24GB,2048 2048,49,372.8477,426.8725,425.8309,223.9662,134.2221,-0.7963399,2.487769,59
644,orbit_x,NVIDIA Quadro M6000 24GB,2048 2048,59,315.827,326.1642,325.9537,223.9812,127.2477,-0.4196519,2.0771315,59
645,orbit_x,NVIDIA Quadro M6000 24GB,2048 2048,69,290.9387,297.1071,296.9165,223.9591,126.4235,0.14892985,2.1347005,59
646,orbit_x,NVIDIA Quadro M6000 24GB,2048 2048,79,200.6928,295.2404,294.8348,223.9712,126.4782,-0.43999246,2.3467438,59
647,orbit_x,NVIDIA Quadro M6000 24GB,2048 2048,89,296.6232,300.7392,300.5331,223.9767,125.1398,-0.56902355,1.2287623,59
648,orbit_x,NVIDIA Quadro M6000 24GB,2048 2048,99,373.5106,426.1467,428.6602,223.9742,133.7991,-1.0911856,3.1516025,59
649,orbit_x,NVIDIA Quadro M6000 24GB,512 512,0,470.1966,495.9801,505.8118,223.9772,155.0018,-0.553166,2.7547345,60
650,orbit_x,NVIDIA Quadro M6000 24GB,512 512,9,465.3479,502.1492,505.201,224.0289,157.1326,-0.8981727,3.3862982,60
651,orbit_x,NVIDIA Quadro M6000 24GB,512 512,19,465.751,508.2618,505.0148,224.0224,161.1835,-0.59408796,3.4906855,60
652,orbit_x,NVIDIA Quadro M6000 24GB,512 512,29,465.3998,507.5266,504.4798,224.0254,161.1193,-0.5071273,3.2841315,60
653,orbit_x,NVIDIA Quadro M6000 24GB,512 512,39,462.7016,502.1038,504.5485,224.0274,156.8741,-0.48462498,3.4216764,60
654,orbit_x,NVIDIA Quadro M6000 24GB,512 512,49,466.5985,495.0299,505.3287,223.9712,153.8078,-0.6777024,3.267466,60
655,orbit_x,NVIDIA Quadro M6000 24GB,512 512,59,463.7144,499.9675,504.3297,223.9792,156.7949,-0.5697768,3.3161416,60
656,orbit_x,NVIDIA Quadro M6000 24GB,512 512,69,464.4984,506.5035,503.9916,224.0209,161.0086,-0.4213273,3.398122,60
657,orbit_x,NVIDIA Quadro M6000 24GB,512 512,79,464.4941,507.3052,503.951,224.0234,161.0446,-0.16463707,3.431136,60
658,orbit_x,NVIDIA Quadro M6000 24GB,512 512,89,462.5796,501.6932,503.8037,224.0008,149.5884,-0.23934011,3.390971,60
659,orbit_x,NVIDIA Quadro M6000 24GB,512 512,99,466.9471,495.0299,505.5816,223.9822,147.2882,-1.039527,3.5780728,60
660,orbit_x,NVIDIA TITAN X (Pascal),1024 1024,0,718.5973,849.5671,855.5564,563.8441,268.3973,8.754623,-1.7093248,61
661,orbit_x,NVIDIA TITAN X (Pascal),1024 1024,9,671.6368,761.4986,761.4638,564.0349,253.6597,8.280125,-1.7827958,61
662,orbit_x,NVIDIA TITAN X (Pascal),1024 1024,19,649.532,668.2437,671.177,562.5879,263.4741,7.962635,-1.9524199,61
663,orbit_x,NVIDIA TITAN X (Pascal),1024 1024,29,649.3506,654.3475,651.2876,562.2178,263.5463,8.081057,-1.5748063,61
664,orbit_x,NVIDIA TITAN X (Pascal),1024 1024,39,656.7454,707.1886,707.2236,562.2178,262.1314,8.729188,-1.8450224,61
665,orbit_x,NVIDIA TITAN X (Pascal),1024 1024,49,710.2424,841.51,849.2281,561.9082,267.2325,9.835855,-3.2433045,61
666,orbit_x,NVIDIA TITAN X (Pascal),1024 1024,59,672.8117,761.7481,764.1521,561.5643,264.4013,9.362402,-3.2183683,61
667,orbit_x,NVIDIA TITAN X (Pascal),1024 1024,69,642.7272,670.7313,671.6548,561.5769,242.295,8.425593,-1.4927834,61
668,orbit_x,NVIDIA TITAN X (Pascal),1024 1024,79,633.9385,656.3058,660.0704,561.5643,242.1436,8.889326,-1.080154,61
669,orbit_x,NVIDIA TITAN X (Pascal),1024 1024,89,658.9612,713.8778,711.7944,562.221,262.5202,8.268524,-2.1158092,61
670,orbit_x,NVIDIA TITAN X (Pascal),1024 1024,99,709.5016,840.4703,847.3571,563.2216,246.9831,7.122744,-2.7729194,61
671,orbit_x,NVIDIA TITAN X (Pascal),2048 2048,0,600.4491,604.1347,601.558,561.5706,252.7672,4.5668607,-1.0942523,62
672,orbit_x,NVIDIA TITAN X (Pascal),2048 2048,9,449.208,442.3957,440.292,558.6842,241.4602,2.6726382,-0.73166966,62
673,orbit_x,NVIDIA TITAN X (Pascal),2048 2048,19,410.843,416.1846,417.3518,558.2039,239.2745,3.0624835,-0.5349623,62
674,orbit_x,NVIDIA TITAN X (Pascal),2048 2048,29,409.3965,409.8949,411.2755,541.7999,222.3537,4.1626453,-0.59801614,62
675,orbit_x,NVIDIA TITAN X (Pascal),2048 2048,39,413.2778,398.3588,399.0041,520.2859,238.0136,4.645846,0.02822807,62
676,orbit_x,NVIDIA TITAN X (Pascal),2048 2048,49,562.9046,570.3075,567.7786,560.6041,250.756,7.325161,-0.90079,62
677,orbit_x,NVIDIA TITAN X (Pascal),2048 2048,59,446.9713,441.3063,439.5991,559.8038,241.4555,5.952362,-0.24870998,62
678,orbit_x,NVIDIA TITAN X (Pascal),2048 2048,69,409.638,417.6935,415.0428,524.4774,238.6851,7.2265162,-0.37737766,62
679,orbit_x,NVIDIA TITAN X (Pascal),2048 2048,79,382.0016,410.9645,408.9511,504.821,239.0086,8.348334,-0.42768744,62
680,orbit_x,NVIDIA TITAN X (Pascal),2048 2048,89,382.595,398.4365,396.8207,520.8388,238.2461,8.74112,-0.36637253,62
681,orbit_x,NVIDIA TITAN X (Pascal),2048 2048,99,561.5769,561.8988,563.2153,561.2523,250.3687,7.8128533,-0.89567953,62
682,orbit_x,NVIDIA TITAN X (Pascal),512 512,0,749.5634,873.1261,882.1687,564.9877,254.8543,9.36371,-1.6093321,63
683,orbit_x,NVIDIA TITAN X (Pascal),512 512,9,747.8481,877.0314,880.1965,564.3277,278.9011,9.874937,-2.480945,63
684,orbit_x,NVIDIA TITAN X (Pascal),512 512,19,748.3966,880.2352,878.5957,564.1622,280.145,10.451678,-2.4137266,63
685,orbit_x,NVIDIA TITAN X (Pascal),512 512,29,748.3406,879.376,877.809,564.1622,280.1795,10.158313,-3.175042,63
686,orbit_x,NVIDIA TITAN X (Pascal),512 512,39,748.3238,878.1944,878.5957,564.8122,278.5042,10.01532,-3.6527562,63
687,orbit_x,NVIDIA TITAN X (Pascal),512 512,49,747.1943,872.3948,881.7953,564.4966,277.3194,9.802505,-3.5636353,63
688,orbit_x,NVIDIA TITAN X (Pascal),512 512,59,747.7698,875.8792,879.8015,564.1717,278.8249,9.575328,-3.9556353,63
689,orbit_x,NVIDIA TITAN X (Pascal),512 512,69,747.7698,879.4765,877.0314,564.1622,280.0995,8.806129,-3.8786957,63
690,orbit_x,NVIDIA TITAN X (Pascal),512 512,79,746.6253,878.287,876.6547,563.5104,280.3806,7.6758456,-3.4493687,63
691,orbit_x,NVIDIA TITAN X (Pascal),512 512,89,746.9655,877.093,879.848,563.86,278.7021,8.374523,-3.3669026,63
692,orbit_x,NVIDIA TITAN X (Pascal),512 512,99,748.3686,871.9764,880.9796,564.0126,277.7176,7.0148883,-2.8920088,63
693,orbit_x,NVIDIA TITAN Xp,1024 1024,0,739.2622,875.8792,882.597,555.4969,284.5873,9.501553,-2.2504559,64
694,orbit_x,NVIDIA TITAN Xp,1024 1024,9,711.7792,784.3876,785.9658,555.8118,279.938,8.709248,-1.9479669,64
695,orbit_x,NVIDIA TITAN Xp,1024 1024,19,680.8186,687.7201,690.6697,554.8651,279.8173,8.215003,-2.1004763,64
696,orbit_x,NVIDIA TITAN Xp,1024 1024,29,679.5971,692.8374,690.8845,554.6035,279.7375,8.463316,-1.7163442,64
697,orbit_x,NVIDIA TITAN Xp,1024 1024,39,691.128,732.3325,729.5968,555.4969,278.2624,8.886166,-2.1153176,64
698,orbit_x,NVIDIA TITAN Xp,1024 1024,49,737.6046,864.9771,871.6268,555.1854,282.9799,9.628991,-3.4771745,64
699,orbit_x,NVIDIA TITAN Xp,1024 1024,59,712.3014,788.5627,788.5067,555.4969,280.112,9.37628,-3.5850735,64
700,orbit_x,NVIDIA TITAN Xp,1024 1024,69,672.5628,695.1009,692.8518,554.5512,279.8972,8.584999,-1.6146463,64
701,orbit_x,NVIDIA TITAN Xp,1024 1024,79,672.5628,688.691,689.4365,554.7327,279.4959,8.806983,-1.4776889,64
702,orbit_x,NVIDIA TITAN Xp,1024 1024,89,691.6155,735.6295,735.0887,555.4969,277.9059,8.233825,-2.1590693,64
703,orbit_x,NVIDIA TITAN Xp,1024 1024,99,738.2362,865.7709,871.5432,555.4969,282.0477,6.737161,-3.0337121,64
704,orbit_x,NVIDIA TITAN Xp,2048 2048,0,642.8966,597.2859,594.5586,555.2286,268.3598,4.768538,-0.8361868,65
705,orbit_x,NVIDIA TITAN Xp,2048 2048,9,475.7917,454.7439,455.3776,554.2346,255.8474,3.0251272,-0.9491047,65
706,orbit_x,NVIDIA TITAN Xp,2048 2048,19,436.5497,428.0346,427.6575,553.1708,254.0153,3.483292,-0.49903232,65
707,orbit_x,NVIDIA TITAN Xp,2048 2048,29,438.7389,432.2978,430.3926,553.2932,253.9167,4.5714126,-0.93078107,65
708,orbit_x,NVIDIA TITAN Xp,2048 2048,39,451.9039,439.7944,441.3939,554.0934,252.3124,5.2533336,-0.37938341,65
709,orbit_x,NVIDIA TITAN Xp,2048 2048,49,611.1162,568.7603,567.4403,554.2346,264.8754,7.7165184,-0.8416647,65
710,orbit_x,NVIDIA TITAN Xp,2048 2048,59,475.362,466.2505,463.8348,553.9215,247.0191,6.211002,-0.2517104,65
711,orbit_x,NVIDIA TITAN Xp,2048 2048,69,437.6291,429.4463,427.5697,552.6663,244.1102,7.320013,-0.39224774,65
712,orbit_x,NVIDIA TITAN Xp,2048 2048,79,415.1169,432.2025,430.4889,552.8374,253.7182,8.297871,-0.37988937,65
713,orbit_x,NVIDIA TITAN Xp,2048 2048,89,425.9815,439.7035,438.9238,553.6056,252.2437,8.610667,-0.47970375,65
714,orbit_x,NVIDIA TITAN Xp,2048 2048,99,587.582,568.1043,563.9967,554.2408,264.3286,8.010251,-0.80840605,65
715,orbit_x,NVIDIA TITAN Xp,512 512,0,742.6331,901.7214,911.8264,555.8118,294.9104,11.325416,-3.3057513,66
716,orbit_x,NVIDIA TITAN Xp,512 512,9,742.071,905.0593,909.2728,555.8118,296.1077,10.982679,-3.3071306,66
717,orbit_x,NVIDIA TITAN Xp,512 512,19,741.5042,908.0178,907.2599,555.8118,267.7405,10.43542,-2.698753,66
718,orbit_x,NVIDIA TITAN Xp,512 512,29,741.5042,908.4467,907.5893,555.6729,298.3676,9.963937,-3.4527268,66
719,orbit_x,NVIDIA TITAN Xp,512 512,39,741.5922,905.953,908.4302,555.6729,295.7932,10.104835,-3.8003528,66
720,orbit_x,NVIDIA TITAN Xp,512 512,49,742.071,900.8847,909.3141,555.8118,293.659,9.671366,-3.7910013,66
721,orbit_x,NVIDIA TITAN Xp,512 512,59,742.071,904.6417,908.4302,555.8118,295.9727,9.576524,-4.193731,66
722,orbit_x,NVIDIA TITAN Xp,512 512,69,741.5042,907.5893,906.7416,555.8118,298.004,8.889351,-4.033914,66
723,orbit_x,NVIDIA TITAN Xp,512 512,79,741.5042,908.0096,905.9038,555.8118,298.2324,7.506472,-3.6146522,66
724,orbit_x,NVIDIA TITAN Xp,512 512,89,741.5042,905.9038,907.5893,555.8118,295.8387,8.067364,-4.025519,66
725,orbit_x,NVIDIA TITAN Xp,512 512,99,742.3409,901.3069,909.7029,555.8118,293.4892,6.589023,-3.246231,66
726,orbit_x,Radeon (TM) RX 480 Graphics,1024 1024,0,85.2195,77.798,76.8285,42.7089,17.1105,-7.839291,-3.1719527,67
727,orbit_x,Radeon (TM) RX 480 Graphics,1024 1024,9,85.189,65.1288,64.8513,42.7,17.1074,-7.21719,-3.2035995,67
728,orbit_x,Radeon (TM) RX 480 Graphics,1024 1024,19,85.1992,61.2231,60.5822,42.7016,17.1095,-7.1784964,-2.5660532,67
729,orbit_x,Radeon (TM) RX 480 Graphics,1024 1024,29,85.2086,61.4757,61.1191,42.6956,17.1049,-7.270171,-2.3263178,67
730,orbit_x,Radeon (TM) RX 480 Graphics,1024 1024,39,85.2181,63.176,62.4056,42.7011,17.0988,-7.177124,-2.061056,67
731,orbit_x,Radeon (TM) RX 480 Graphics,1024 1024,49,85.2065,76.9391,76.241,42.6925,17.1074,-7.6288643,-1.133913,67
732,orbit_x,Radeon (TM) RX 480 Graphics,1024 1024,59,85.2181,65.1572,64.4002,42.7126,17.103,-6.930043,-1.1508701,67
733,orbit_x,Radeon (TM) RX 480 Graphics,1024 1024,69,85.2115,61.68,61.0724,42.7026,17.0995,-6.654537,-1.2086571,67
734,orbit_x,Radeon (TM) RX 480 Graphics,1024 1024,79,85.2137,62.6174,61.9015,42.6891,17.0978,-7.104954,-1.2190261,67
735,orbit_x,Radeon (TM) RX 480 Graphics,1024 1024,89,85.2144,62.8433,62.1512,42.7015,17.109,-6.9963694,-1.4014179,67
736,orbit_x,Radeon (TM) RX 480 Graphics,1024 1024,99,85.2181,73.1347,72.3421,42.6683,17.1076,-7.4889617,-0.9426024,67
737,orbit_x,Radeon (TM) RX 480 Graphics,2048 2048,0,84.9834,60.4909,59.8559,42.6394,17.0966,-6.369876,-3.864401,68
738,orbit_x,Radeon (TM) RX 480 Graphics,2048 2048,9,83.2723,42.8646,42.6267,42.6092,17.0911,-6.801054,-3.8877738,68
739,orbit_x,Radeon (TM) RX 480 Graphics,2048 2048,19,77.6609,37.2329,37.1248,42.6072,17.0794,-6.7333817,-3.095452,68
740,orbit_x,Radeon (TM) RX 480 Graphics,2048 2048,29,76.8114,36.8412,37.1535,42.6058,17.0904,-6.513416,-2.8783503,68
741,orbit_x,Radeon (TM) RX 480 Graphics,2048 2048,39,80.2749,39.1148,38.9504,42.6058,17.0938,-6.629869,-2.638402,68
742,orbit_x,Radeon (TM) RX 480 Graphics,2048 2048,49,84.9719,57.4422,56.9457,42.6568,17.095,-7.2933364,-1.8442016,68
743,orbit_x,Radeon (TM) RX 480 Graphics,2048 2048,59,82.3635,42.7168,42.5123,42.6396,17.0939,-6.683727,-1.565559,68
744,orbit_x,Radeon (TM) RX 480 Graphics,2048 2048,69,77.9849,37.4249,37.426,42.6183,17.0857,-6.876326,-2.122325,68
745,orbit_x,Radeon (TM) RX 480 Graphics,2048 2048,79,77.6627,37.1975,37.1575,42.5927,17.0765,-6.8077602,-2.2199972,68
746,orbit_x,Radeon (TM) RX 480 Graphics,2048 2048,89,80.8891,39.0862,38.9446,42.6203,17.0962,-6.894296,-2.0282264,68
747,orbit_x,Radeon (TM) RX 480 Graphics,2048 2048,99,84.9798,56.7772,56.3222,42.6148,17.0997,-7.3356285,-1.332079,68
748,orbit_x,Radeon (TM) RX 480 Graphics,512 512,0,85.2493,84.7249,84.7788,42.6825,17.1174,-8.437364,-2.3810103,69
749,orbit_x,Radeon (TM) RX 480 Graphics,512 512,9,85.2348,84.8205,84.8176,42.7113,17.1128,-8.409535,-1.6209513,69
750,orbit_x,Radeon (TM) RX 480 Graphics,512 512,19,85.2602,84.7795,84.8191,42.7086,17.1146,-8.263508,-1.1849049,69
751,orbit_x,Radeon (TM) RX 480 Graphics,512 512,29,85.2442,84.822,84.8457,42.7179,17.1096,-8.285133,-0.9627914,69
752,orbit_x,Radeon (TM) RX 480 Graphics,512 512,39,85.258,84.7989,84.8097,42.7199,17.1106,-8.031886,-1.054758,69
753,orbit_x,Radeon (TM) RX 480 Graphics,512 512,49,85.2602,84.7767,84.7386,42.7179,17.1168,-7.8235235,-1.206443,69
754,orbit_x,Radeon (TM) RX 480 Graphics,512 512,59,85.2544,84.7759,84.8479,42.7133,17.1109,-6.9841537,-0.89661175,69
755,orbit_x,Radeon (TM) RX 480 Graphics,512 512,69,85.2595,84.8407,84.8176,42.692,17.1175,-7.083788,-0.9190023,69
756,orbit_x,Radeon (TM) RX 480 Graphics,512 512,79,85.2544,84.7673,84.8349,42.6984,17.1135,-7.4805427,-0.7863094,69
757,orbit_x,Radeon (TM) RX 480 Graphics,512 512,89,85.266,84.7515,84.745,42.6902,17.1157,-7.5530367,-0.9230954,69
758,orbit_x,Radeon (TM) RX 480 Graphics,512 512,99,85.2173,84.8191,84.8076,42.7113,17.118,-7.662704,-0.741427,69
759,orbit_x,Radeon Vega Frontier Edition,1024 1024,0,307.0697,403.0812,402.3724,410.4972,77.412,-6.2910385,3.1549034,70
760,orbit_x,Radeon Vega Frontier Edition,1024 1024,9,307.1602,365.1407,371.5221,412.7047,77.3515,-6.054081,3.0016642,70
