id,camera_path,device,viewport,timestep,ao-NA-1-NA,ao-NA-5-NA,pathtracer-NA-NA-10,pathtracer-NA-NA-5,scivis-false-1-NA,scivis-false-5-NA,scivis-true-1-NA,scivis-true-5-NA,umap_x,umap_y,seq
351,orbit-x,2x Intel Xeon E5-2630 v4,1024,10,19.6079,8.3392,5.3575,6.2488,18.8014,7.8393,17.4051,7.6745,4.9646254,0.4665613,32
352,orbit-x,2x Intel Xeon E5-2630 v4,2048,0,6.4561,2.8885,1.9141,2.1285,6.348,2.6861,5.1846,2.4863,-5.7296352,-3.0188131,33
353,orbit-x,2x Intel Xeon E5-2630 v4,2048,1,6.4578,2.9587,2.0537,2.2363,6.2649,2.821,4.994,2.5251,-5.5285563,-2.981538,33
354,orbit-x,2x Intel Xeon E5-2630 v4,2048,2,6.7207,3.0727,2.3457,2.5026,6.6707,2.9498,5.2876,2.6691,-4.4069114,-3.466879,33
355,orbit-x,2x Intel Xeon E5-2630 v4,2048,3,6.7182,2.9964,2.2597,2.4384,6.4293,2.83,5.0361,2.5747,-4.2113295,-3.4673452,33
356,orbit-x,2x Intel Xeon E5-2630 v4,2048,4,6.7045,2.9744,2.3078,2.4511,6.3537,2.8274,5.0814,2.5671,-2.7628365,-3.4658382,33
357,orbit-x,2x Intel Xeon E5-2630 v4,2048,5,6.5316,2.9785,2.2683,2.4162,6.4989,2.8295,5.2269,2.5632,-1.9356287,-3.5076423,33
358,orbit-x,2x Intel Xeon E5-2630 v4,2048,6,6.4472,2.8783,1.9833,2.2156,6.3591,2.682,5.1796,2.5123,-2.4016771,-3.3080854,33
359,orbit-x,2x Intel Xeon E5-2630 v4,2048,7,6.4252,2.7609,1.794,2.0831,6.3225,2.6564,5.6153,2.5203,-0.84931904,-3.840938,33
360,orbit-x,2x Intel Xeon E5-2630 v4,2048,8,5.4833,2.3514,1.5674,1.7196,5.2496,2.2213,4.8126,2.1297,-0.5957354,-3.7701473,33
361,orbit-x,2x Intel Xeon E5-2630 v4,2048,9,5.0633,2.1273,1.3099,1.5237,4.8129,1.9348,4.484,1.9093,-1.1704441,-3.8661602,33
362,orbit-x,2x Intel Xeon E5-2630 v4,2048,10,5.0629,2.1782,1.3552,1.5903,4.8338,2.0186,4.365,1.9326,-1.1594714,-3.9518707,33
363,orbit-x,AMD Ryzen 7 1800X,512,0,58.817,24.9626,16.6307,18.5517,56.5329,23.0905,45.4533,20.9723,5.4902077,0.8176615,34
364,orbit-x,AMD Ryzen 7 1800X,512,1,59.6068,25.8423,17.9165,19.7085,57.3858,23.9651,44.7796,21.4542,4.8964725,1.0361685,34
365,orbit-x,AMD Ryzen 7 1800X,512,2,61.4205,27.0838,20.7927,22.094,59.2663,24.8859,46.2473,22.5937,4.6491876,2.1923573,34
366,orbit-x,AMD Ryzen 7 1800X,512,3,60.1699,26.0774,20.137,21.3851,58.1578,24.3404,45.1683,21.6919,4.654898,2.660721,34
367,orbit-x,AMD Ryzen 7 1800X,512,4,59.6616,25.8221,20.2584,21.4836,57.6585,24.1664,44.9841,21.6076,4.450451,2.8324087,34
368,orbit-x,AMD Ryzen 7 1800X,512,5,60.0381,26.0868,19.791,21.349,57.7047,24.4729,46.1021,21.9683,4.238199,2.8562946,34
369,orbit-x,AMD Ryzen 7 1800X,512,6,58.8533,25.1266,17.5433,19.3735,56.5736,23.2172,46.7965,21.3204,4.784472,3.0362651,34
370,orbit-x,AMD Ryzen 7 1800X,512,7,58.2337,24.4269,16.2542,18.3963,56.1363,22.8679,49.1345,21.5811,4.4965134,3.0083299,34
371,orbit-x,AMD Ryzen 7 1800X,512,8,48.718,20.2285,13.6638,15.4903,46.6553,18.6448,43.0021,18.1374,4.209357,2.4970267,34
372,orbit-x,AMD Ryzen 7 1800X,512,9,44.8296,18.1786,11.3535,13.3755,42.5282,16.4565,39.6015,16.0481,4.3846703,2.568938,34
373,orbit-x,AMD Ryzen 7 1800X,512,10,44.9109,18.31,11.71,13.6241,42.7981,16.7702,38.6278,16.0877,4.373585,2.5516608,34
374,orbit-x,AMD Ryzen 7 1800X,1024,0,15.1019,6.3878,4.2559,4.7207,14.5181,5.8864,11.6517,5.3508,-0.9732599,-4.0068583,35
375,orbit-x,AMD Ryzen 7 1800X,1024,1,15.2364,6.5798,4.523,4.9247,14.7277,6.1331,11.4767,5.489,-1.7425188,-3.771171,35
376,orbit-x,AMD Ryzen 7 1800X,1024,2,15.756,6.901,5.3362,5.6783,15.217,6.4423,11.868,5.7396,-0.29344016,-3.6630597,35
377,orbit-x,AMD Ryzen 7 1800X,1024,3,15.4692,6.6786,5.1673,5.4957,14.9527,6.231,11.5288,5.5443,1.7643867,-3.2765021,35
378,orbit-x,AMD Ryzen 7 1800X,1024,4,15.3092,6.604,5.2004,5.5188,14.7848,6.1714,11.5546,5.5189,1.8938341,-3.1394308,35
379,orbit-x,AMD Ryzen 7 1800X,1024,5,14.4391,6.6596,5.1057,5.4984,14.7929,6.2417,11.8087,5.6021,2.5104578,-2.8488681,35
380,orbit-x,AMD Ryzen 7 1800X,1024,6,15.0777,6.416,4.4766,4.9317,14.5142,5.9866,12.0064,5.481,2.8523448,-2.4558744,35
381,orbit-x,AMD Ryzen 7 1800X,1024,7,14.8631,6.2157,4.1843,4.7078,14.3601,5.8128,12.567,5.4962,2.8514524,-2.289442,35
382,orbit-x,AMD Ryzen 7 1800X,1024,8,12.2107,5.1289,3.4955,3.9654,11.9736,4.7522,11.0373,4.5998,2.755495,-2.1401737,35
383,orbit-x,AMD Ryzen 7 1800X,1024,9,11.2237,4.5972,2.9123,3.4217,10.8435,4.1856,10.1093,4.0796,2.69022,-2.2073958,35
384,orbit-x,AMD Ryzen 7 1800X,1024,10,11.3187,4.6172,3.0064,3.5018,10.8517,4.2534,9.8996,4.0844,2.4850488,-2.7962909,35
385,orbit-x,AMD Ryzen 7 1800X,2048,0,3.8032,1.5919,1.0768,1.1995,3.6572,1.4862,2.9275,1.3519,-8.784088,-0.86136204,36
386,orbit-x,AMD Ryzen 7 1800X,2048,1,3.8519,1.6624,1.1599,1.2773,3.7155,1.5496,2.897,1.3801,-9.34431,-0.73603874,36
387,orbit-x,AMD Ryzen 7 1800X,2048,2,3.9753,1.733,1.3463,1.4405,3.847,1.6318,2.9931,1.4554,-7.7530723,-1.8531533,36
388,orbit-x,AMD Ryzen 7 1800X,2048,3,3.9062,1.6801,1.3133,1.3931,3.768,1.57,2.9213,1.3982,-6.85192,-2.5417461,36
389,orbit-x,AMD Ryzen 7 1800X,2048,4,3.8557,1.6545,1.3259,1.3976,3.7236,1.5532,2.9048,1.3952,-6.5907617,-2.3604505,36
390,orbit-x,AMD Ryzen 7 1800X,2048,5,3.8663,1.6829,1.2988,1.3883,3.7366,1.577,2.988,1.4233,-6.0030704,-2.5876281,36
391,orbit-x,AMD Ryzen 7 1800X,2048,6,3.8014,1.6142,1.143,1.2574,3.6616,1.5079,3.0381,1.3872,-5.421471,-2.931849,36
392,orbit-x,AMD Ryzen 7 1800X,2048,7,3.7566,1.5633,1.0621,1.196,3.6263,1.4642,3.1813,1.3849,-5.095407,-2.642186,36
393,orbit-x,AMD Ryzen 7 1800X,2048,8,3.1352,1.297,0.886,1.0015,3.0093,1.1978,2.7776,1.156,-4.8813057,-2.6263425,36
394,orbit-x,AMD Ryzen 7 1800X,2048,9,2.8842,1.1641,0.734,0.8558,2.7357,1.054,2.5475,1.0255,-4.2807007,-2.9546785,36
395,orbit-x,AMD Ryzen 7 1800X,2048,10,2.8764,1.1736,0.7587,0.8811,2.747,1.0672,2.5021,1.0289,-4.6120887,-2.8837714,36
396,orbit-x,AMD Ryzen 9 3900X,512,0,143.7711,64.9001,41.3654,46.2086,138.7116,59.7457,113.2062,54.578,4.008871,5.2414002,37
397,orbit-x,AMD Ryzen 9 3900X,512,1,145.2026,67.1033,44.5153,48.9802,140.3304,62.1276,112.0917,55.6464,4.0651836,4.9001894,37
398,orbit-x,AMD Ryzen 9 3900X,512,2,149.6213,70.4642,51.5746,54.949,144.1554,62.9402,115.3191,58.6706,4.0869226,4.4141445,37
399,orbit-x,AMD Ryzen 9 3900X,512,3,146.9033,67.6851,49.7597,53.1352,142.5525,62.897,112.5073,56.5643,3.8805184,4.6234627,37
400,orbit-x,AMD Ryzen 9 3900X,512,4,145.5536,66.8811,50.2371,53.3946,140.6856,61.9821,112.4895,56.0478,4.115673,4.4297743,37
401,orbit-x,AMD Ryzen 9 3900X,512,5,145.7256,67.7681,49.2296,53.1754,141.1472,62.9144,114.9507,57.1916,3.9843023,4.1413326,37
402,orbit-x,AMD Ryzen 9 3900X,512,6,143.1854,65.2388,43.3917,48.3608,138.4656,58.9268,116.042,53.7762,4.2531,4.1939034,37
403,orbit-x,AMD Ryzen 9 3900X,512,7,142.9292,63.5054,40.2439,45.7549,137.4002,59.0218,121.7243,55.7308,3.8221264,4.4458632,37
404,orbit-x,AMD Ryzen 9 3900X,512,8,121.3142,52.9829,34.2179,38.8408,116.2045,48.681,107.166,46.9411,3.8934488,3.9722872,37
405,orbit-x,AMD Ryzen 9 3900X,512,9,112.43,47.8368,28.4717,33.6828,106.954,42.3067,99.8642,42.0762,3.7679868,3.672228,37
406,orbit-x,AMD Ryzen 9 3900X,512,10,111.8606,48.4642,29.6045,34.4753,107.4607,43.9279,97.6925,42.3225,4.137477,3.8255959,37
407,orbit-x,AMD Ryzen 9 3900X,1024,0,37.8105,16.7849,10.8189,12.0196,36.3131,15.4114,29.6124,14.1189,4.9585357,-1.0732454,38
408,orbit-x,AMD Ryzen 9 3900X,1024,1,38.0309,17.351,11.1855,12.784,36.6709,16.0443,29.2929,14.451,4.6350503,-0.7041917,38
409,orbit-x,AMD Ryzen 9 3900X,1024,2,39.2944,18.0813,13.4825,14.3683,37.9456,16.8797,30.2641,15.2249,5.0464053,0.24233282,38
410,orbit-x,AMD Ryzen 9 3900X,1024,3,38.2825,17.5462,13.1553,14.0353,37.3747,16.3325,29.5905,14.6619,5.2681108,0.52518415,38
411,orbit-x,AMD Ryzen 9 3900X,1024,4,38.146,17.4318,13.2362,14.0212,36.9561,16.2084,29.4074,14.6027,5.042115,0.96724665,38
412,orbit-x,AMD Ryzen 9 3900X,1024,5,36.045,17.5529,12.9399,13.9441,36.9958,16.2855,30.065,14.8611,5.0202127,1.1546428,38
413,orbit-x,AMD Ryzen 9 3900X,1024,6,37.5957,16.9284,11.4151,12.573,36.2941,15.6943,30.4181,14.4309,5.0785856,1.1887618,38
414,orbit-x,AMD Ryzen 9 3900X,1024,7,37.2069,16.4731,10.5682,11.9756,35.8892,15.2853,31.8572,14.4437,4.4270124,1.5221173,38
415,orbit-x,AMD Ryzen 9 3900X,1024,8,31.5201,13.6786,8.8883,10.0819,30.2676,12.5564,27.9962,12.1374,4.4642286,1.525692,38
416,orbit-x,AMD Ryzen 9 3900X,1024,9,29.1104,12.3146,7.4193,8.7198,27.6404,11.148,25.936,10.8705,4.5573378,1.4211853,38
417,orbit-x,AMD Ryzen 9 3900X,1024,10,29.1073,12.4681,7.7015,8.938,27.786,11.3258,25.3937,10.917,4.61882,1.6450126,38
418,orbit-x,AMD Ryzen 9 3900X,2048,0,9.6064,4.2572,2.7424,3.0634,9.2305,3.9264,7.565,3.5894,-3.5277824,-4.386045,39
419,orbit-x,AMD Ryzen 9 3900X,2048,1,9.7641,4.4067,2.9676,3.265,9.3609,4.0792,7.4802,3.6653,-2.9351194,-3.9204748,39
420,orbit-x,AMD Ryzen 9 3900X,2048,2,10.0063,4.6147,3.4396,3.6773,9.7144,4.3133,7.7581,3.8717,-1.8795084,-3.9691195,39
421,orbit-x,AMD Ryzen 9 3900X,2048,3,9.8287,4.455,3.3583,3.5671,9.501,4.1555,7.5494,3.7204,-2.023661,-3.651872,39
422,orbit-x,AMD Ryzen 9 3900X,2048,4,9.7505,4.3994,3.3669,3.5794,9.4328,4.108,7.5311,3.7117,-1.3936881,-3.615308,39
423,orbit-x,AMD Ryzen 9 3900X,2048,5,9.771,4.4556,3.3177,3.5673,9.486,4.1547,7.7033,3.7735,-0.112802364,-3.51169,39
424,orbit-x,AMD Ryzen 9 3900X,2048,6,9.6053,4.2821,2.8956,3.2121,9.2654,3.998,7.7854,3.6764,0.35110924,-3.701184,39
425,orbit-x,AMD Ryzen 9 3900X,2048,7,9.5005,4.1513,2.696,3.0384,9.2072,3.8686,8.14,3.6757,0.8728476,-3.5164292,39
426,orbit-x,AMD Ryzen 9 3900X,2048,8,8.0615,3.4698,2.2642,2.561,7.7288,3.1933,7.1768,3.0521,0.77693677,-3.4067695,39
427,orbit-x,AMD Ryzen 9 3900X,2048,9,7.4339,3.1286,1.886,2.2075,7.0597,2.8204,6.6184,2.7446,0.717077,-3.4986598,39
428,orbit-x,AMD Ryzen 9 3900X,2048,10,7.4291,3.1681,1.9453,2.266,7.0846,2.8658,6.4761,2.7631,0.594255,-4.008236,39
429,orbit-x,Intel Core i5-7500,512,0,36.1281,15.5157,10.4843,11.4946,34.0112,13.5291,27.284,13.4249,4.4595995,-1.649698,40
430,orbit-x,Intel Core i5-7500,512,1,36.8689,15.7707,11.2315,12.2752,32.9887,15.0214,27.2944,13.439,5.070601,-0.918639,40
431,orbit-x,Intel Core i5-7500,512,2,37.5892,16.8997,12.2518,13.8667,36.6087,16.3426,28.9018,14.4291,5.013112,0.041744854,40
432,orbit-x,Intel Core i5-7500,512,3,34.7478,15.5064,11.8442,13.5967,35.9764,14.7069,28.786,13.5077,5.003825,0.43533015,40
433,orbit-x,Intel Core i5-7500,512,4,36.1772,16.2796,12.7658,13.5578,33.2525,15.4052,27.7286,13.6854,4.7718077,0.8688772,40
434,orbit-x,Intel Core i5-7500,512,5,36.3233,16.4187,12.1338,13.3454,34.2302,15.7215,28.8803,12.6924,5.0042224,0.9358968,40
435,orbit-x,Intel Core i5-7500,512,6,35.8796,15.8004,10.8859,11.726,35.1179,15.0808,28.8838,13.6645,4.9269857,1.2320912,40
436,orbit-x,Intel Core i5-7500,512,7,35.2782,14.2787,10.0916,11.1211,34.2692,14.4562,30.6227,13.6009,4.5003753,1.5848761,40
437,orbit-x,Intel Core i5-7500,512,8,29.2456,11.9031,8.0563,9.5786,28.4522,11.3097,26.3079,11.5671,4.6776385,1.1669956,40
438,orbit-x,Intel Core i5-7500,512,9,28.011,11.4229,6.7104,8.366,25.4852,10.5886,24.9124,10.2736,4.6421914,1.2160124,40
439,orbit-x,Intel Core i5-7500,512,10,27.7444,10.8013,7.4981,8.5642,25.2087,10.8732,24.2492,10.2505,4.628376,1.289995,40
440,orbit-x,Intel Core i5-7500,1024,0,9.0579,4.042,2.67,2.9746,8.6392,3.2309,7.3752,3.4678,-3.6211696,-3.7590876,41
441,orbit-x,Intel Core i5-7500,1024,1,9.3408,4.0871,2.8894,3.1477,8.9148,3.8474,7.0877,3.5499,-3.1268852,-3.7882917,41
442,orbit-x,Intel Core i5-7500,1024,2,9.69,4.2217,3.3997,3.5425,9.2875,4.03,7.5576,3.612,-2.4532185,-3.712048,41
443,orbit-x,Intel Core i5-7500,1024,3,9.5048,4.1718,3.0763,3.4708,8.883,3.94,7.1262,3.5736,-2.042,-3.6822038,41
444,orbit-x,Intel Core i5-7500,1024,4,9.1917,4.0796,3.2494,3.5236,9.1183,3.9431,7.2006,3.4727,-1.4945428,-3.658068,41
445,orbit-x,Intel Core i5-7500,1024,5,9.1921,4.2324,3.1651,3.1801,9.2171,3.9183,7.276,3.5768,-0.36707383,-3.6824503,41
446,orbit-x,Intel Core i5-7500,1024,6,9.2427,3.8578,2.8255,3.0533,9.1085,3.8146,7.3655,3.494,0.19286942,-3.7077565,41
447,orbit-x,Intel Core i5-7500,1024,7,9.1469,3.814,2.6041,2.9426,8.9232,3.7109,7.4109,3.4636,0.45897898,-3.4028113,41
448,orbit-x,Intel Core i5-7500,1024,8,7.6465,3.2932,2.1717,2.4764,7.4375,3.0822,6.4207,2.9095,0.58089787,-3.4367344,41
449,orbit-x,Intel Core i5-7500,1024,9,7.036,2.9683,1.8193,2.1462,6.9165,2.5944,6.1854,2.6458,0.5684055,-3.730515,41
450,orbit-x,Intel Core i5-7500,1024,10,6.9654,2.9334,1.8666,2.1768,6.7786,2.7312,5.8576,2.5724,0.5251865,-4.072999,41
451,orbit-x,Intel Core i5-7500,2048,0,2.2861,0.9997,0.6649,0.7409,2.2943,0.9507,1.8142,0.8383,-12.013992,-0.21355155,42
452,orbit-x,Intel Core i5-7500,2048,1,2.3357,1.0466,0.7009,0.7976,2.2799,0.9797,1.7521,0.8794,-10.828127,-0.20113957,42
453,orbit-x,Intel Core i5-7500,2048,2,2.4322,1.1019,0.842,0.8968,2.4001,1.0517,1.8494,0.9316,-9.773133,-0.6990254,42
454,orbit-x,Intel Core i5-7500,2048,3,2.3926,1.0166,0.8254,0.8721,2.3222,1.0102,1.8699,0.8991,-9.350291,-0.8087215,42
455,orbit-x,Intel Core i5-7500,2048,4,2.3856,1.0549,0.7971,0.8433,2.2705,0.9737,1.7073,0.8847,-9.039398,-0.9792841,42
456,orbit-x,Intel Core i5-7500,2048,5,2.3036,1.0499,0.8049,0.8675,2.3436,0.9608,1.8197,0.9027,-8.475773,-1.6821903,42
457,orbit-x,Intel Core i5-7500,2048,6,2.3177,1.0119,0.7072,0.7873,1.8417,0.9327,1.7427,0.8729,-7.8063693,-1.5936924,42
458,orbit-x,Intel Core i5-7500,2048,7,2.2088,0.978,0.6562,0.7196,2.2529,0.9218,1.9959,0.8835,-7.342706,-1.9315708,42
459,orbit-x,Intel Core i5-7500,2048,8,1.9728,0.8172,0.5476,0.6205,1.8874,0.7688,1.7075,0.7323,-7.01156,-1.8279499,42
460,orbit-x,Intel Core i5-7500,2048,9,1.7586,0.7457,0.4475,0.5389,1.6871,0.6773,1.6018,0.6664,-6.558954,-1.6877725,42
461,orbit-x,Intel Core i5-7500,2048,10,1.7798,0.7384,0.4651,0.5509,1.7248,0.6745,1.592,0.6698,-6.678805,-2.163819,42
462,orbit-x,Intel Core i7-8565U,512,0,33.6226,14.1664,8.4604,10.4271,32.34,13.1461,25.0014,11.2709,4.5738378,-2.566455,43
463,orbit-x,Intel Core i7-8565U,512,1,32.9552,14.5159,10.6113,11.584,30.7824,14.4102,23.445,12.2437,4.8349576,-1.5417396,43
464,orbit-x,Intel Core i7-8565U,512,2,32.4883,15.1549,11.1398,12.8647,31.8299,9.9681,22.2996,10.8546,4.531713,-1.4114027,43
465,orbit-x,Intel Core i7-8565U,512,3,36.2479,14.128,12.0971,11.7666,31.6062,13.7781,23.8986,12.3093,4.7730265,0.2312637,43
466,orbit-x,Intel Core i7-8565U,512,4,30.2493,14.3577,11.7849,12.7922,31.9323,13.4702,27.0508,10.7868,4.5917892,0.34897137,43
467,orbit-x,Intel Core i7-8565U,512,5,33.0573,15.7356,11.2076,11.6296,30.6946,13.7154,24.7077,9.8859,4.860618,0.23963258,43
468,orbit-x,Intel Core i7-8565U,512,6,35.3062,14.2312,10.4073,10.5462,30.2294,9.9074,24.3223,8.1144,4.713869,0.53046924,43
469,orbit-x,Intel Core i7-8565U,512,7,31.5262,11.8317,9.4695,10.4277,31.324,13.7127,26.5119,11.6581,4.591957,1.1133853,43
470,orbit-x,Intel Core i7-8565U,512,8,26.1841,10.103,7.6343,9.2487,19.7548,9.7704,25.2585,10.272,4.566479,0.55554944,43
471,orbit-x,Intel Core i7-8565U,512,9,24.2592,8.8977,6.2878,6.8556,22.2881,8.4587,23.4426,9.0928,4.317591,0.75994605,43
472,orbit-x,Intel Core i7-8565U,512,10,24.6044,10.8025,6.4809,7.6946,23.0594,8.9186,20.926,7.8362,4.6888914,0.8802631,43
473,orbit-x,Intel Core i7-8565U,1024,0,8.3649,3.6248,2.5114,2.6456,7.5732,2.7913,6.4616,2.7025,-4.6009526,-3.2767355,44
474,orbit-x,Intel Core i7-8565U,1024,1,8.7416,3.5751,2.0983,2.6939,8.2953,3.3669,6.4437,2.967,-4.2215095,-3.8330703,44
475,orbit-x,Intel Core i7-8565U,1024,2,9.0391,4.1255,2.9359,3.2271,7.827,3.7049,6.8494,3.2736,-2.8986955,-3.5737586,44
476,orbit-x,Intel Core i7-8565U,1024,3,9.0597,3.4145,2.8821,2.8612,7.558,3.5073,6.1077,3.1577,-2.600886,-4.0181627,44
477,orbit-x,Intel Core i7-8565U,1024,4,9.2322,3.0889,2.8089,2.3888,6.9704,3.4674,5.6364,3.1676,-2.2308815,-3.522676,44
478,orbit-x,Intel Core i7-8565U,1024,5,6.2228,3.7762,3.0302,2.9246,8.7147,3.7117,5.6995,3.1944,-0.9691712,-3.5904894,44
479,orbit-x,Intel Core i7-8565U,1024,6,9.0237,3.6215,2.3402,2.7358,7.3201,3.6068,6.8254,3.2915,-0.2792123,-3.671575,44
480,orbit-x,Intel Core i7-8565U,1024,7,8.4269,3.4714,2.2,2.636,8.5154,2.4056,7.2033,2.9393,-0.31693876,-4.0670075,44
481,orbit-x,Intel Core i7-8565U,1024,8,7.5106,2.6857,2.0306,1.9091,6.7971,2.649,6.6108,2.6068,-0.15597636,-3.558497,44
482,orbit-x,Intel Core i7-8565U,1024,9,6.0134,2.4996,1.6104,1.9322,5.7099,2.3701,6.0624,2.1613,-0.2181701,-3.772529,44
483,orbit-x,Intel Core i7-8565U,1024,10,6.8526,2.6624,1.6786,1.8188,6.5368,2.2676,5.9485,2.4494,0.058231898,-4.05819,44
484,orbit-x,Intel Core i7-8565U,2048,0,2.2035,0.7066,0.6016,0.6701,1.8004,0.8247,1.6764,0.7023,-11.542007,-0.47984862,45
485,orbit-x,Intel Core i7-8565U,2048,1,2.165,0.9411,0.6426,0.6871,2.2098,0.8462,1.6355,0.76,-11.195159,-0.40886492,45
486,orbit-x,Intel Core i7-8565U,2048,2,2.3813,0.974,0.7447,0.5012,1.7783,0.9085,1.551,0.6615,-10.5060625,-0.5106357,45
487,orbit-x,Intel Core i7-8565U,2048,3,2.3042,0.9376,0.7241,0.7753,1.9957,0.8787,1.5856,0.7527,-9.520787,-0.6997609,45
488,orbit-x,Intel Core i7-8565U,2048,4,2.2089,0.8987,0.7277,0.8036,2.1361,0.763,1.6644,0.7891,-9.054313,-1.2068287,45
489,orbit-x,Intel Core i7-8565U,2048,5,2.2137,0.9887,0.711,0.7548,1.7334,0.9275,1.7913,0.7981,-8.725792,-1.5799966,45
490,orbit-x,Intel Core i7-8565U,2048,6,2.2532,0.9477,0.5063,0.6812,1.5929,0.7391,1.8141,0.7745,-8.13907,-1.4907706,45
491,orbit-x,Intel Core i7-8565U,2048,7,2.0586,0.8891,0.5396,0.6657,1.9075,0.8308,1.5552,0.8027,-7.867796,-1.9512857,45
492,orbit-x,Intel Core i7-8565U,2048,8,1.7643,0.7272,0.4877,0.5722,1.7114,0.6957,1.5777,0.6756,-7.4535737,-1.5988884,45
493,orbit-x,Intel Core i7-8565U,2048,9,1.6408,0.5372,0.354,0.49,1.4782,0.5976,1.4453,0.5778,-7.2337375,-1.6241399,45
494,orbit-x,Intel Core i7-8565U,2048,10,1.6588,0.666,0.414,0.4828,1.4789,0.6244,1.3522,0.5827,-7.1101213,-2.509803,45
495,orbit-y,2x Intel Xeon E5-2630 v4,512,0,98.6222,43.1172,28.8137,31.975,91.5709,41.7416,79.3871,37.298,4.393347,3.5681455,46
496,orbit-y,2x Intel Xeon E5-2630 v4,512,1,97.8521,44.4521,26.6542,30.818,92.5052,41.6419,74.4995,36.188,4.32568,3.4773364,46
497,orbit-y,2x Intel Xeon E5-2630 v4,512,2,94.4492,44.9295,28.2702,31.5237,92.4266,42.0594,75.6848,37.0906,4.06846,3.6636646,46
498,orbit-y,2x Intel Xeon E5-2630 v4,512,3,100.8355,43.3139,27.6044,32.0973,96.8101,42.1069,74.5279,37.9403,4.249272,3.8769488,46
499,orbit-y,2x Intel Xeon E5-2630 v4,512,4,98.2869,44.1817,27.9709,31.8252,93.647,41.6011,74.3821,38.0457,3.9321568,3.6965957,46
500,orbit-y,2x Intel Xeon E5-2630 v4,512,5,98.1566,42.6823,27.5484,31.4432,92.4138,41.3948,75.1456,36.2888,4.2918806,3.4685102,46
501,orbit-y,2x Intel Xeon E5-2630 v4,512,6,98.6407,42.4254,27.677,31.7584,96.0846,41.2631,79.4357,38.1406,4.4052124,3.874861,46
502,orbit-y,2x Intel Xeon E5-2630 v4,512,7,94.7867,42.1205,25.9599,31.7607,94.0362,39.5065,83.4265,38.3882,4.1552367,3.8111742,46
503,orbit-y,2x Intel Xeon E5-2630 v4,512,8,91.4562,42.6285,25.6541,31.1744,92.4753,38.2471,84.669,38.2301,3.938384,3.5747285,46
504,orbit-y,2x Intel Xeon E5-2630 v4,512,9,94.1513,42.153,27.3892,31.3185,90.592,40.4509,83.8729,39.1066,3.7000723,3.5539012,46
505,orbit-y,2x Intel Xeon E5-2630 v4,512,10,98.3245,43.0524,26.3558,31.1239,90.7268,39.362,84.0576,37.5504,4.02344,3.4625401,46
506,orbit-y,2x Intel Xeon E5-2630 v4,1024,0,26.2876,11.1039,7.4546,8.3807,25.8947,10.4682,20.4269,9.9695,2.5625265,-3.923214,47
507,orbit-y,2x Intel Xeon E5-2630 v4,1024,1,26.4587,11.2806,7.5032,8.2164,23.892,10.4351,19.9483,9.6447,3.386874,-3.0529375,47
508,orbit-y,2x Intel Xeon E5-2630 v4,1024,2,25.3426,10.8179,7.4417,8.2721,24.0451,10.4204,19.1757,9.691,3.5727262,-2.4138463,47
509,orbit-y,2x Intel Xeon E5-2630 v4,1024,3,26.4801,11.4864,7.4652,8.1157,24.5839,10.5585,19.698,9.5417,3.944103,-2.1911902,47
510,orbit-y,2x Intel Xeon E5-2630 v4,1024,4,26.1961,11.5601,7.3594,7.8791,25.5163,10.4029,19.2577,9.7669,4.4367757,-0.68529665,47
511,orbit-y,2x Intel Xeon E5-2630 v4,1024,5,24.6982,11.151,7.1641,7.9886,24.6755,10.4433,20.4531,9.6718,4.2277517,-0.88193524,47
512,orbit-y,2x Intel Xeon E5-2630 v4,1024,6,24.8387,11.0471,7.438,8.0869,24.0985,10.4145,21.1454,9.5649,4.348009,-0.71393025,47
513,orbit-y,2x Intel Xeon E5-2630 v4,1024,7,25.0093,11.0009,7.1465,7.8852,24.1674,10.5102,21.3099,10.1297,4.220666,-0.009184617,47
514,orbit-y,2x Intel Xeon E5-2630 v4,1024,8,25.1405,10.6149,7.176,7.8923,24.4557,9.8757,21.3624,9.7463,4.739293,0.62139124,47
515,orbit-y,2x Intel Xeon E5-2630 v4,1024,9,24.9125,11.0094,7.3687,8.1375,23.5437,10.2606,21.4787,10.0592,4.5500827,1.0696887,47
516,orbit-y,2x Intel Xeon E5-2630 v4,1024,10,24.7289,10.979,7.3014,7.9793,23.9521,10.2712,21.1127,9.9616,4.6423917,1.2012849,47
517,orbit-y,2x Intel Xeon E5-2630 v4,2048,0,6.5282,2.8388,1.9165,2.0837,6.24,2.7027,5.1695,2.442,-5.672318,-3.2736504,48
518,orbit-y,2x Intel Xeon E5-2630 v4,2048,1,6.5127,2.8663,1.8376,2.1076,6.1188,2.6853,5.0366,2.4326,-5.790548,-3.0325298,48
519,orbit-y,2x Intel Xeon E5-2630 v4,2048,2,6.5203,2.8604,1.8471,2.1099,6.2029,2.7339,4.9081,2.4219,-4.936667,-3.0573459,48
520,orbit-y,2x Intel Xeon E5-2630 v4,2048,3,6.487,2.9038,1.8541,2.1181,6.4674,2.7458,5.0159,2.429,-4.489339,-3.3002028,48
521,orbit-y,2x Intel Xeon E5-2630 v4,2048,4,6.5078,2.8738,1.8151,2.0948,6.3661,2.739,4.9833,2.456,-3.013495,-3.49065,48
522,orbit-y,2x Intel Xeon E5-2630 v4,2048,5,6.3275,2.8128,1.8341,2.0796,6.3126,2.684,5.1634,2.4408,-2.3464622,-3.5831199,48
