id,timestep,version,method,selfTime,totalTime,invocationCount,ncss,ccn,javadocCount,umap_x,umap_y,seq
0,4,(4) #2a31bc5f,org.apache.commons.io.ByteOrderFactory.parseByteOrder (String),71.8,71.8,6.0,9.0,8.0,1.0,2.7528608,36.669807,1
1,5,(5) #45fbfb82,org.apache.commons.io.ByteOrderFactory.parseByteOrder (String),88.4,88.4,6.0,9.0,8.0,1.0,2.9794276,36.81017,1
2,6,(6) #9ba9b49a,org.apache.commons.io.ByteOrderFactory.parseByteOrder (String),100.8,100.8,6.0,9.0,8.0,1.0,3.027371,36.646282,1
3,0,(0) #02628ba9,org.apache.commons.io.ByteOrderMark.equals (Object),84.0,123.8,46.0,10.0,8.0,1.0,5.293474,35.11275,2
4,1,(1) #b3f320fe,org.apache.commons.io.ByteOrderMark.equals (Object),76.6,116.8,46.0,10.0,8.0,1.0,5.5206704,35.481133,2
5,3,(3) #6e2ac190,org.apache.commons.io.ByteOrderMark.equals (Object),72.6,106.8,46.0,10.0,8.0,1.0,5.5772276,35.20231,2
6,4,(4) #2a31bc5f,org.apache.commons.io.ByteOrderMark.equals (Object),91.6,140.2,46.0,10.0,8.0,1.0,5.883504,35.380234,2
7,5,(5) #45fbfb82,org.apache.commons.io.ByteOrderMark.equals (Object),201.2,316.2,46.0,10.0,8.0,1.0,6.037478,35.481136,2
8,6,(6) #9ba9b49a,org.apache.commons.io.ByteOrderMark.equals (Object),233.2,370.8,46.0,10.0,8.0,1.0,5.8101797,35.200333,2
9,7,(7) #67f6f50a,org.apache.commons.io.ByteOrderMark.equals (Object),225.8,364.4,46.0,10.0,8.0,1.0,5.943643,35.29317,2
10,8,(8) #c3a83486,org.apache.commons.io.ByteOrderMark.equals (Object),258.0,404.8,46.0,10.0,8.0,1.0,6.012628,35.31106,2
11,11,(11) #a4fc3e9b,org.apache.commons.io.ByteOrderMark.equals (Object),107.0,164.6,46.0,10.0,8.0,1.0,5.481144,35.405407,2
12,12,(12) #bf545e4d,org.apache.commons.io.ByteOrderMark.equals (Object),211.2,341.8,46.0,10.0,8.0,1.0,5.952486,35.44124,2
13,13,(13) #74ddb125,org.apache.commons.io.ByteOrderMark.equals (Object),242.6,384.8,46.0,10.0,8.0,1.0,5.528157,34.911438,2
14,14,(14) #7233bf46,org.apache.commons.io.ByteOrderMark.equals (Object),174.4,277.4,46.0,10.0,8.0,1.0,5.680439,35.256546,2
15,15,(15) #821f0dc3,org.apache.commons.io.ByteOrderMark.equals (Object),208.6,332.2,46.0,10.0,8.0,1.0,5.9742393,35.266083,2
16,16,(16) #106c87c9,org.apache.commons.io.ByteOrderMark.equals (Object),166.6,260.2,46.0,10.0,8.0,1.0,6.0343204,35.24351,2
17,17,(17) #364c2bf7,org.apache.commons.io.ByteOrderMark.equals (Object),133.4,213.0,42.0,10.0,8.0,1.0,5.546347,35.330692,2
18,18,(18) #67bcaa51,org.apache.commons.io.ByteOrderMark.equals (Object),111.6,175.2,30.0,10.0,8.0,1.0,5.913614,34.671196,2
19,19,(19) #c17f15b7,org.apache.commons.io.ByteOrderMark.equals (Object),99.8,159.4,30.0,10.0,8.0,1.0,5.5175123,34.933094,2
20,0,(0) #02628ba9,org.apache.commons.io.ByteOrderMark.get (int),1009.8,1009.8,3662.0,2.0,1.0,1.0,26.367788,-15.277471,3
21,1,(1) #b3f320fe,org.apache.commons.io.ByteOrderMark.get (int),526.6,526.6,3662.0,2.0,1.0,1.0,26.181032,-14.998226,3
22,3,(3) #6e2ac190,org.apache.commons.io.ByteOrderMark.get (int),532.4,532.4,3626.0,2.0,1.0,1.0,26.194582,-15.012766,3
23,4,(4) #2a31bc5f,org.apache.commons.io.ByteOrderMark.get (int),639.0,639.0,3626.0,2.0,1.0,1.0,26.249474,-15.05961,3
24,5,(5) #45fbfb82,org.apache.commons.io.ByteOrderMark.get (int),1538.0,1538.0,3626.0,2.0,1.0,1.0,26.06881,-14.868571,3
25,6,(6) #9ba9b49a,org.apache.commons.io.ByteOrderMark.get (int),2548.0,2548.0,3626.0,2.0,1.0,1.0,26.266996,-15.049589,3
26,7,(7) #67f6f50a,org.apache.commons.io.ByteOrderMark.get (int),2286.0,2286.0,3626.0,2.0,1.0,1.0,25.957165,-14.777174,3
27,8,(8) #c3a83486,org.apache.commons.io.ByteOrderMark.get (int),2140.0,2140.0,3626.0,2.0,1.0,1.0,26.028934,-14.8146925,3
28,11,(11) #a4fc3e9b,org.apache.commons.io.ByteOrderMark.get (int),897.2,897.2,3622.0,2.0,1.0,1.0,26.078861,-14.908344,3
29,12,(12) #bf545e4d,org.apache.commons.io.ByteOrderMark.get (int),2774.0,2774.0,3622.0,2.0,1.0,1.0,25.972277,-14.775076,3
30,13,(13) #74ddb125,org.apache.commons.io.ByteOrderMark.get (int),2616.0,2616.0,3622.0,2.0,1.0,1.0,26.04127,-14.904505,3
31,14,(14) #7233bf46,org.apache.commons.io.ByteOrderMark.get (int),1590.6,1590.6,3622.0,2.0,1.0,1.0,25.814056,-14.836615,3
32,15,(15) #821f0dc3,org.apache.commons.io.ByteOrderMark.get (int),1758.0,1758.0,3622.0,2.0,1.0,1.0,26.002378,-15.033465,3
33,16,(16) #106c87c9,org.apache.commons.io.ByteOrderMark.get (int),1341.0,1341.0,3622.0,2.0,1.0,1.0,26.121101,-14.976156,3
34,17,(17) #364c2bf7,org.apache.commons.io.ByteOrderMark.get (int),1281.2,1281.2,3539.0,2.0,1.0,1.0,25.943123,-14.744906,3
35,18,(18) #67bcaa51,org.apache.commons.io.ByteOrderMark.get (int),276.8,276.8,942.0,2.0,1.0,1.0,34.0856,-12.415444,3
36,19,(19) #c17f15b7,org.apache.commons.io.ByteOrderMark.get (int),147.6,147.6,823.0,2.0,1.0,1.0,34.650963,-11.587489,3
37,0,(0) #02628ba9,org.apache.commons.io.ByteOrderMark.getBytes (),6.4,6.4,3.0,5.0,2.0,1.0,-11.344692,32.06088,4
38,1,(1) #b3f320fe,org.apache.commons.io.ByteOrderMark.getBytes (),7.8,7.8,3.0,5.0,2.0,1.0,-11.247789,31.953281,4
39,3,(3) #6e2ac190,org.apache.commons.io.ByteOrderMark.getBytes (),6.4,6.4,3.0,5.0,2.0,1.0,-11.211633,32.15803,4
40,4,(4) #2a31bc5f,org.apache.commons.io.ByteOrderMark.getBytes (),9.8,9.8,3.0,5.0,2.0,1.0,-11.151851,32.0752,4
41,5,(5) #45fbfb82,org.apache.commons.io.ByteOrderMark.getBytes (),11.2,11.2,3.0,5.0,2.0,1.0,-11.471829,31.890795,4
42,6,(6) #9ba9b49a,org.apache.commons.io.ByteOrderMark.getBytes (),14.2,14.2,3.0,5.0,2.0,1.0,-11.825402,31.600855,4
43,7,(7) #67f6f50a,org.apache.commons.io.ByteOrderMark.getBytes (),13.8,13.8,3.0,5.0,2.0,1.0,-11.193949,31.438555,4
44,8,(8) #c3a83486,org.apache.commons.io.ByteOrderMark.getBytes (),19.0,19.0,3.0,5.0,2.0,1.0,-11.633582,31.21366,4
45,11,(11) #a4fc3e9b,org.apache.commons.io.ByteOrderMark.getBytes (),8.6,8.6,3.0,5.0,2.0,1.0,-11.43609,32.07518,4
46,12,(12) #bf545e4d,org.apache.commons.io.ByteOrderMark.getBytes (),16.0,16.0,3.0,5.0,2.0,1.0,-11.579595,31.620121,4
47,13,(13) #74ddb125,org.apache.commons.io.ByteOrderMark.getBytes (),16.0,16.0,3.0,5.0,2.0,1.0,-11.796374,31.199276,4
48,14,(14) #7233bf46,org.apache.commons.io.ByteOrderMark.getBytes (),13.6,13.6,3.0,5.0,2.0,1.0,-11.757947,31.606535,4
49,15,(15) #821f0dc3,org.apache.commons.io.ByteOrderMark.getBytes (),15.4,15.4,3.0,5.0,2.0,1.0,-11.633869,31.4475,4
50,16,(16) #106c87c9,org.apache.commons.io.ByteOrderMark.getBytes (),16.4,16.4,3.0,5.0,2.0,1.0,-11.510786,31.502052,4
51,17,(17) #364c2bf7,org.apache.commons.io.ByteOrderMark.getBytes (),12.2,12.2,3.0,5.0,2.0,1.0,-11.339721,31.692846,4
52,18,(18) #67bcaa51,org.apache.commons.io.ByteOrderMark.getBytes (),11.0,11.0,3.0,5.0,2.0,1.0,-11.401582,32.003742,4
53,19,(19) #c17f15b7,org.apache.commons.io.ByteOrderMark.getBytes (),12.4,12.4,3.0,5.0,2.0,1.0,-11.313787,32.057793,4
54,0,(0) #02628ba9,org.apache.commons.io.ByteOrderMark.hashCode (),10.0,10.0,3.0,5.0,2.0,1.0,-11.123866,32.308372,5
55,1,(1) #b3f320fe,org.apache.commons.io.ByteOrderMark.hashCode (),10.6,10.6,3.0,5.0,2.0,1.0,-11.913385,31.924162,5
56,3,(3) #6e2ac190,org.apache.commons.io.ByteOrderMark.hashCode (),8.6,8.6,3.0,5.0,2.0,1.0,-11.312643,31.923952,5
57,4,(4) #2a31bc5f,org.apache.commons.io.ByteOrderMark.hashCode (),9.6,9.6,3.0,5.0,2.0,1.0,-11.089151,31.782358,5
58,5,(5) #45fbfb82,org.apache.commons.io.ByteOrderMark.hashCode (),15.8,15.8,3.0,5.0,2.0,1.0,-11.512396,31.431427,5
59,6,(6) #9ba9b49a,org.apache.commons.io.ByteOrderMark.hashCode (),21.2,21.2,3.0,5.0,2.0,1.0,-11.714066,31.164635,5
60,7,(7) #67f6f50a,org.apache.commons.io.ByteOrderMark.hashCode (),18.8,18.8,3.0,5.0,2.0,1.0,-11.635558,31.54921,5
61,8,(8) #c3a83486,org.apache.commons.io.ByteOrderMark.hashCode (),23.4,23.4,3.0,5.0,2.0,1.0,-11.719539,31.269032,5
62,11,(11) #a4fc3e9b,org.apache.commons.io.ByteOrderMark.hashCode (),12.2,12.2,3.0,5.0,2.0,1.0,-11.205065,31.686161,5
63,12,(12) #bf545e4d,org.apache.commons.io.ByteOrderMark.hashCode (),17.6,17.6,3.0,5.0,2.0,1.0,-11.582548,31.805338,5
64,13,(13) #74ddb125,org.apache.commons.io.ByteOrderMark.hashCode (),20.2,20.2,3.0,5.0,2.0,1.0,-11.406091,31.313374,5
65,14,(14) #7233bf46,org.apache.commons.io.ByteOrderMark.hashCode (),22.8,22.8,3.0,5.0,2.0,1.0,-11.593885,31.26009,5
66,15,(15) #821f0dc3,org.apache.commons.io.ByteOrderMark.hashCode (),20.0,20.0,3.0,5.0,2.0,1.0,-11.707674,31.162897,5
67,16,(16) #106c87c9,org.apache.commons.io.ByteOrderMark.hashCode (),20.4,20.4,3.0,5.0,2.0,1.0,-11.544575,31.077085,5
68,17,(17) #364c2bf7,org.apache.commons.io.ByteOrderMark.hashCode (),17.8,17.8,3.0,5.0,2.0,1.0,-11.619513,31.595201,5
69,18,(18) #67bcaa51,org.apache.commons.io.ByteOrderMark.hashCode (),18.4,18.4,3.0,5.0,2.0,1.0,-11.34875,31.39195,5
70,19,(19) #c17f15b7,org.apache.commons.io.ByteOrderMark.hashCode (),20.6,20.6,3.0,5.0,2.0,1.0,-11.803739,31.121792,5
71,0,(0) #02628ba9,org.apache.commons.io.ByteOrderMark.length (),1566.0,1566.0,9099.0,2.0,1.0,1.0,34.795483,-24.220789,6
72,1,(1) #b3f320fe,org.apache.commons.io.ByteOrderMark.length (),1358.0,1358.0,9099.0,2.0,1.0,1.0,34.993523,-24.478086,6
73,3,(3) #6e2ac190,org.apache.commons.io.ByteOrderMark.length (),1400.0,1400.0,9000.0,2.0,1.0,1.0,34.80608,-24.218245,6
74,4,(4) #2a31bc5f,org.apache.commons.io.ByteOrderMark.length (),1686.0,1686.0,9000.0,2.0,1.0,1.0,34.84616,-24.09715,6
75,5,(5) #45fbfb82,org.apache.commons.io.ByteOrderMark.length (),3518.0,3518.0,9000.0,2.0,1.0,1.0,34.930164,-24.097002,6
76,6,(6) #9ba9b49a,org.apache.commons.io.ByteOrderMark.length (),6312.0,6312.0,9000.0,2.0,1.0,1.0,34.81382,-24.232101,6
77,7,(7) #67f6f50a,org.apache.commons.io.ByteOrderMark.length (),5298.0,5298.0,9000.0,2.0,1.0,1.0,34.772263,-24.192461,6
78,8,(8) #c3a83486,org.apache.commons.io.ByteOrderMark.length (),5158.0,5158.0,9000.0,2.0,1.0,1.0,34.863525,-24.278906,6
79,11,(11) #a4fc3e9b,org.apache.commons.io.ByteOrderMark.length (),2238.0,2238.0,8992.0,2.0,1.0,1.0,34.58838,-23.961838,6
80,12,(12) #bf545e4d,org.apache.commons.io.ByteOrderMark.length (),6706.0,6706.0,8992.0,2.0,1.0,1.0,34.463997,-23.924059,6
81,13,(13) #74ddb125,org.apache.commons.io.ByteOrderMark.length (),6114.0,6114.0,8992.0,2.0,1.0,1.0,34.87055,-24.280102,6
82,14,(14) #7233bf46,org.apache.commons.io.ByteOrderMark.length (),4236.0,4236.0,8992.0,2.0,1.0,1.0,34.83513,-24.242472,6
83,15,(15) #821f0dc3,org.apache.commons.io.ByteOrderMark.length (),4416.0,4416.0,8992.0,2.0,1.0,1.0,34.603535,-24.023918,6
84,16,(16) #106c87c9,org.apache.commons.io.ByteOrderMark.length (),3387.8,3387.8,8992.0,2.0,1.0,1.0,34.91752,-24.326265,6
85,17,(17) #364c2bf7,org.apache.commons.io.ByteOrderMark.length (),3242.0,3242.0,8853.0,2.0,1.0,1.0,34.857227,-24.25481,6
86,18,(18) #67bcaa51,org.apache.commons.io.ByteOrderMark.length (),1292.8,1292.8,4392.0,2.0,1.0,1.0,26.699533,-16.380987,6
87,19,(19) #c17f15b7,org.apache.commons.io.ByteOrderMark.length (),584.6,584.6,3869.0,2.0,1.0,1.0,26.433931,-15.550575,6
88,0,(0) #02628ba9,org.apache.commons.io.ByteOrderMark.toString (),163.4,163.4,8.0,13.0,3.0,1.0,3.843474,16.483677,7
89,1,(1) #b3f320fe,org.apache.commons.io.ByteOrderMark.toString (),164.0,164.0,8.0,13.0,3.0,1.0,4.025829,16.616858,7
90,3,(3) #6e2ac190,org.apache.commons.io.ByteOrderMark.toString (),129.2,129.2,8.0,13.0,3.0,1.0,4.298712,16.53854,7
91,4,(4) #2a31bc5f,org.apache.commons.io.ByteOrderMark.toString (),160.2,160.2,8.0,13.0,3.0,1.0,3.889878,16.803452,7
92,5,(5) #45fbfb82,org.apache.commons.io.ByteOrderMark.toString (),240.6,240.6,8.0,13.0,3.0,1.0,3.9681137,16.979393,7
93,6,(6) #9ba9b49a,org.apache.commons.io.ByteOrderMark.toString (),259.0,259.0,8.0,13.0,3.0,1.0,3.5940833,16.3506,7
94,7,(7) #67f6f50a,org.apache.commons.io.ByteOrderMark.toString (),254.2,254.2,8.0,13.0,3.0,1.0,4.069372,16.810017,7
95,8,(8) #c3a83486,org.apache.commons.io.ByteOrderMark.toString (),290.6,290.6,8.0,13.0,3.0,1.0,3.9141715,17.086273,7
96,11,(11) #a4fc3e9b,org.apache.commons.io.ByteOrderMark.toString (),179.2,179.2,8.0,13.0,3.0,1.0,4.0732293,16.660845,7
97,12,(12) #bf545e4d,org.apache.commons.io.ByteOrderMark.toString (),224.8,224.8,8.0,13.0,3.0,1.0,4.1067414,16.820288,7
98,13,(13) #74ddb125,org.apache.commons.io.ByteOrderMark.toString (),276.6,276.6,8.0,13.0,3.0,1.0,3.6414132,17.006811,7
99,14,(14) #7233bf46,org.apache.commons.io.ByteOrderMark.toString (),244.0,244.0,8.0,13.0,3.0,1.0,4.043274,17.08399,7
100,15,(15) #821f0dc3,org.apache.commons.io.ByteOrderMark.toString (),236.4,236.4,8.0,13.0,3.0,1.0,3.91381,16.775166,7
101,16,(16) #106c87c9,org.apache.commons.io.ByteOrderMark.toString (),242.4,242.4,8.0,13.0,3.0,1.0,3.751532,16.809992,7
102,17,(17) #364c2bf7,org.apache.commons.io.ByteOrderMark.toString (),164.0,164.0,7.0,13.0,3.0,1.0,4.0481725,16.706863,7
103,18,(18) #67bcaa51,org.apache.commons.io.ByteOrderMark.toString (),135.6,135.6,4.0,13.0,3.0,1.0,4.146382,16.130714,7
104,19,(19) #c17f15b7,org.apache.commons.io.ByteOrderMark.toString (),129.2,129.2,4.0,13.0,3.0,1.0,4.092478,16.408894,7
105,0,(0) #02628ba9,org.apache.commons.io.ByteOrderParser.parseByteOrder (String),96.2,96.2,3.0,6.0,6.0,1.0,-3.2752464,32.645924,8
106,1,(1) #b3f320fe,org.apache.commons.io.ByteOrderParser.parseByteOrder (String),107.4,107.4,3.0,6.0,6.0,1.0,-3.1780245,32.637253,8
107,3,(3) #6e2ac190,org.apache.commons.io.ByteOrderParser.parseByteOrder (String),79.6,79.6,3.0,6.0,6.0,1.0,-3.1886241,32.714478,8
108,0,(0) #02628ba9,org.apache.commons.io.Charsets.requiredCharsets (),456.4,456.4,7.0,9.0,1.0,1.0,5.3395953,11.308265,9
109,1,(1) #b3f320fe,org.apache.commons.io.Charsets.requiredCharsets (),461.4,461.4,7.0,9.0,1.0,1.0,5.3943043,11.212834,9
110,3,(3) #6e2ac190,org.apache.commons.io.Charsets.requiredCharsets (),385.2,385.2,7.0,9.0,1.0,1.0,4.60041,11.155731,9
111,4,(4) #2a31bc5f,org.apache.commons.io.Charsets.requiredCharsets (),426.8,426.8,7.0,9.0,1.0,1.0,4.780527,11.314705,9
112,5,(5) #45fbfb82,org.apache.commons.io.Charsets.requiredCharsets (),514.4,514.4,7.0,9.0,1.0,1.0,5.5118346,11.243528,9
113,6,(6) #9ba9b49a,org.apache.commons.io.Charsets.requiredCharsets (),621.0,621.0,7.0,9.0,1.0,1.0,6.395828,11.232658,9
114,7,(7) #67f6f50a,org.apache.commons.io.Charsets.requiredCharsets (),770.0,770.0,7.0,9.0,1.0,1.0,7.4649024,11.223327,9
115,8,(8) #c3a83486,org.apache.commons.io.Charsets.requiredCharsets (),873.2,873.2,7.0,9.0,1.0,1.0,8.123592,11.592828,9
116,11,(11) #a4fc3e9b,org.apache.commons.io.Charsets.requiredCharsets (),468.6,468.6,7.0,9.0,1.0,1.0,5.2021847,11.116671,9
117,12,(12) #bf545e4d,org.apache.commons.io.Charsets.requiredCharsets (),648.4,648.4,7.0,9.0,1.0,1.0,6.7461414,11.121877,9
118,13,(13) #74ddb125,org.apache.commons.io.Charsets.requiredCharsets (),700.4,700.4,7.0,9.0,1.0,1.0,6.8688707,11.2515,9
119,14,(14) #7233bf46,org.apache.commons.io.Charsets.requiredCharsets (),578.6,578.6,7.0,9.0,1.0,1.0,6.3220377,11.246792,9
120,15,(15) #821f0dc3,org.apache.commons.io.Charsets.requiredCharsets (),617.0,617.0,7.0,9.0,1.0,1.0,6.2098985,11.142175,9
121,0,(0) #02628ba9,org.apache.commons.io.Charsets.toCharset (String),3346.0,3346.0,205.0,2.0,2.0,1.0,28.118172,15.990677,10
122,1,(1) #b3f320fe,org.apache.commons.io.Charsets.toCharset (String),3344.0,3344.0,222.0,2.0,2.0,1.0,28.424095,16.019844,10
123,3,(3) #6e2ac190,org.apache.commons.io.Charsets.toCharset (String),3200.0,3200.0,222.0,2.0,2.0,1.0,29.01615,15.722134,10
124,4,(4) #2a31bc5f,org.apache.commons.io.Charsets.toCharset (String),3800.0,3800.0,221.8,2.0,2.0,1.0,28.426712,15.880001,10
125,5,(5) #45fbfb82,org.apache.commons.io.Charsets.toCharset (String),4564.0,4564.0,222.0,2.0,2.0,1.0,28.446987,15.87184,10
126,6,(6) #9ba9b49a,org.apache.commons.io.Charsets.toCharset (String),5532.0,5532.0,222.0,2.0,2.0,1.0,29.162613,15.0947275,10
127,7,(7) #67f6f50a,org.apache.commons.io.Charsets.toCharset (String),6288.0,6288.0,221.8,2.0,2.0,1.0,29.315529,14.751676,10
128,8,(8) #c3a83486,org.apache.commons.io.Charsets.toCharset (String),6222.0,6222.0,222.0,2.0,2.0,1.0,29.623138,14.720585,10
129,11,(11) #a4fc3e9b,org.apache.commons.io.Charsets.toCharset (String),4466.0,4466.0,198.0,2.0,2.0,1.0,28.325003,16.242596,10
130,12,(12) #bf545e4d,org.apache.commons.io.Charsets.toCharset (String),6018.0,6018.0,198.0,2.0,2.0,1.0,29.24193,14.999408,10
131,13,(13) #74ddb125,org.apache.commons.io.Charsets.toCharset (String),6434.0,6434.0,198.0,2.0,2.0,1.0,29.754387,14.58356,10
132,14,(14) #7233bf46,org.apache.commons.io.Charsets.toCharset (String),9204.0,9204.0,194.2,2.0,2.0,1.0,29.95402,11.97134,10
133,15,(15) #821f0dc3,org.apache.commons.io.Charsets.toCharset (String),9308.0,9308.0,196.0,2.0,2.0,1.0,30.104517,11.9623,10
134,16,(16) #106c87c9,org.apache.commons.io.Charsets.toCharset (String),8622.0,8622.0,196.0,2.0,2.0,1.0,30.2123,12.6104965,10
135,17,(17) #364c2bf7,org.apache.commons.io.Charsets.toCharset (String),15560.0,15560.0,196.0,2.0,2.0,1.0,29.730038,6.4676714,10
136,18,(18) #67bcaa51,org.apache.commons.io.Charsets.toCharset (String),14200.0,14200.0,196.0,2.0,2.0,1.0,29.500952,6.816085,10
137,19,(19) #c17f15b7,org.apache.commons.io.Charsets.toCharset (String),12220.0,12220.0,196.0,2.0,2.0,1.0,29.488644,8.5521965,10
138,0,(0) #02628ba9,org.apache.commons.io.Charsets.toCharset (java.nio.charset.Charset),81.2,81.2,341.0,2.0,2.0,1.0,38.167793,9.177223,11
139,1,(1) #b3f320fe,org.apache.commons.io.Charsets.toCharset (java.nio.charset.Charset),79.4,79.4,338.0,2.0,2.0,1.0,38.30049,9.369485,11
140,3,(3) #6e2ac190,org.apache.commons.io.Charsets.toCharset (java.nio.charset.Charset),63.2,63.2,338.0,2.0,2.0,1.0,38.3211,9.695342,11
141,4,(4) #2a31bc5f,org.apache.commons.io.Charsets.toCharset (java.nio.charset.Charset),95.8,95.8,337.8,2.0,2.0,1.0,38.42411,9.436644,11
142,5,(5) #45fbfb82,org.apache.commons.io.Charsets.toCharset (java.nio.charset.Charset),152.6,152.6,338.0,2.0,2.0,1.0,38.308727,9.621053,11
143,6,(6) #9ba9b49a,org.apache.commons.io.Charsets.toCharset (java.nio.charset.Charset),224.4,224.4,332.0,2.0,2.0,1.0,38.412933,9.260799,11
144,7,(7) #67f6f50a,org.apache.commons.io.Charsets.toCharset (java.nio.charset.Charset),262.6,262.6,331.8,2.0,2.0,1.0,38.417786,9.705863,11
145,8,(8) #c3a83486,org.apache.commons.io.Charsets.toCharset (java.nio.charset.Charset),264.2,264.2,332.0,2.0,2.0,1.0,38.22091,9.802564,11
146,11,(11) #a4fc3e9b,org.apache.commons.io.Charsets.toCharset (java.nio.charset.Charset),126.6,126.6,308.0,2.0,2.0,1.0,38.64002,10.48871,11
147,12,(12) #bf545e4d,org.apache.commons.io.Charsets.toCharset (java.nio.charset.Charset),249.4,249.4,308.0,2.0,2.0,1.0,38.599277,10.564973,11
148,13,(13) #74ddb125,org.apache.commons.io.Charsets.toCharset (java.nio.charset.Charset),270.0,270.0,308.0,2.0,2.0,1.0,38.58797,10.526786,11
149,14,(14) #7233bf46,org.apache.commons.io.Charsets.toCharset (java.nio.charset.Charset),224.4,224.4,304.8,2.0,2.0,1.0,38.61394,10.702341,11
150,15,(15) #821f0dc3,org.apache.commons.io.Charsets.toCharset (java.nio.charset.Charset),244.2,244.2,308.0,2.0,2.0,1.0,38.811775,10.761434,11
151,16,(16) #106c87c9,org.apache.commons.io.Charsets.toCharset (java.nio.charset.Charset),220.0,220.0,308.0,2.0,2.0,1.0,38.62699,10.521705,11
152,17,(17) #364c2bf7,org.apache.commons.io.Charsets.toCharset (java.nio.charset.Charset),194.4,194.4,302.0,2.0,2.0,1.0,38.700317,10.685932,11
153,18,(18) #67bcaa51,org.apache.commons.io.Charsets.toCharset (java.nio.charset.Charset),141.6,141.6,302.0,2.0,2.0,1.0,38.68881,10.750483,11
154,19,(19) #c17f15b7,org.apache.commons.io.Charsets.toCharset (java.nio.charset.Charset),86.4,86.4,297.0,2.0,2.0,1.0,38.640167,11.260217,11
155,0,(0) #02628ba9,"org.apache.commons.io.CopyUtils.copy (String, java.io.OutputStream)",240.2,560.0,2.0,5.0,1.0,1.0,-0.13575073,4.3193493,12
156,1,(1) #b3f320fe,"org.apache.commons.io.CopyUtils.copy (String, java.io.OutputStream)",249.0,589.6,2.0,5.0,1.0,1.0,0.177192,4.641339,12
157,3,(3) #6e2ac190,"org.apache.commons.io.CopyUtils.copy (String, java.io.OutputStream)",235.8,616.2,2.0,5.0,1.0,1.0,-0.008496771,4.379319,12
158,4,(4) #2a31bc5f,"org.apache.commons.io.CopyUtils.copy (String, java.io.OutputStream)",252.4,590.8,2.0,5.0,1.0,1.0,0.057909817,4.3130465,12
159,5,(5) #45fbfb82,"org.apache.commons.io.CopyUtils.copy (String, java.io.OutputStream)",352.0,690.2,2.0,5.0,1.0,1.0,1.311369,4.705528,12
160,6,(6) #9ba9b49a,"org.apache.commons.io.CopyUtils.copy (String, java.io.OutputStream)",358.6,751.8,2.0,5.0,1.0,1.0,1.2782778,4.476599,12
161,7,(7) #67f6f50a,"org.apache.commons.io.CopyUtils.copy (String, java.io.OutputStream)",447.2,690.4,2.0,5.0,1.0,1.0,2.462548,4.737217,12
162,8,(8) #c3a83486,"org.apache.commons.io.CopyUtils.copy (String, java.io.OutputStream)",449.4,721.0,2.0,5.0,1.0,1.0,2.5380585,4.8212414,12
163,11,(11) #a4fc3e9b,"org.apache.commons.io.CopyUtils.copy (String, java.io.OutputStream)",282.0,388.6,2.0,5.0,1.0,1.0,0.5102961,4.3214803,12
164,12,(12) #bf545e4d,"org.apache.commons.io.CopyUtils.copy (String, java.io.OutputStream)",367.8,502.0,2.0,5.0,1.0,1.0,1.413158,4.474827,12
165,13,(13) #74ddb125,"org.apache.commons.io.CopyUtils.copy (String, java.io.OutputStream)",372.6,537.6,2.0,5.0,1.0,1.0,1.5860462,4.2309175,12
166,14,(14) #7233bf46,"org.apache.commons.io.CopyUtils.copy (String, java.io.OutputStream)",285.2,435.6,2.0,5.0,1.0,1.0,0.53447396,4.3676243,12
167,15,(15) #821f0dc3,"org.apache.commons.io.CopyUtils.copy (String, java.io.OutputStream)",309.8,477.8,2.0,5.0,1.0,1.0,0.8599915,4.552574,12
168,16,(16) #106c87c9,"org.apache.commons.io.CopyUtils.copy (String, java.io.OutputStream)",364.0,519.4,2.0,5.0,1.0,1.0,1.5205028,4.596905,12
169,17,(17) #364c2bf7,"org.apache.commons.io.CopyUtils.copy (String, java.io.OutputStream)",288.2,407.6,2.0,5.0,1.0,1.0,0.46444973,4.5189786,12
170,18,(18) #67bcaa51,"org.apache.commons.io.CopyUtils.copy (String, java.io.OutputStream)",281.4,409.8,2.0,5.0,1.0,1.0,0.5717896,4.623089,12
171,19,(19) #c17f15b7,"org.apache.commons.io.CopyUtils.copy (String, java.io.OutputStream)",265.2,355.4,2.0,5.0,1.0,1.0,0.13139227,4.332237,12
172,0,(0) #02628ba9,"org.apache.commons.io.CopyUtils.copy (String, java.io.Writer)",182.0,182.0,2.0,2.0,1.0,1.0,0.9035037,-3.025153,13
173,1,(1) #b3f320fe,"org.apache.commons.io.CopyUtils.copy (String, java.io.Writer)",176.6,176.6,2.0,2.0,1.0,1.0,0.9908408,-3.0145211,13
174,3,(3) #6e2ac190,"org.apache.commons.io.CopyUtils.copy (String, java.io.Writer)",202.6,202.6,2.0,2.0,1.0,1.0,1.210565,-2.376901,13
175,4,(4) #2a31bc5f,"org.apache.commons.io.CopyUtils.copy (String, java.io.Writer)",181.0,181.0,2.0,2.0,1.0,1.0,0.7343342,-3.3712587,13
176,5,(5) #45fbfb82,"org.apache.commons.io.CopyUtils.copy (String, java.io.Writer)",518.0,518.0,2.0,2.0,1.0,1.0,4.443356,2.9001021,13
177,6,(6) #9ba9b49a,"org.apache.commons.io.CopyUtils.copy (String, java.io.Writer)",411.0,411.0,2.0,2.0,1.0,1.0,3.2648594,1.4663082,13
